year,month,day,hour,UMAP1,UMAP2
2013,3,2,16,-2.0778679847717285,3.9944021701812735
2013,3,2,17,-1.9828046560287476,4.056789875030518
2013,3,2,18,-1.8972345590591433,3.96593165397644
2013,3,2,19,-1.8425029516220088,3.9820625782012935
2013,3,2,20,-1.8602731227874756,4.017806529998779
2013,3,2,21,-1.8456705808639529,4.013275623321533
2013,3,2,22,-1.7036772966384888,3.9982340335845943
2013,3,2,23,-1.657893419265747,3.938653230667114
2013,3,3,0,-1.5060639381408691,3.9539761543273926
2013,3,3,1,-1.534576416015625,3.90215802192688
2013,3,3,2,-1.4959570169448853,4.0198960304260245
2013,3,3,3,-1.4422250986099243,4.012321949005127
2013,3,3,4,-1.348173141479492,4.0213279724121085
2013,3,3,5,-1.2474833726882935,4.222115993499756
2013,3,3,6,-1.071189284324646,4.387924671173096
2013,3,3,7,-0.9098025560379027,4.623168468475342
2013,3,3,8,-0.705036997795105,4.860465049743652
2013,3,3,9,-0.5550481081008911,5.124520778656006
2013,3,3,10,-0.49293902516365046,5.248985767364502
2013,3,3,11,-0.4199916124343872,5.43775510787964
2013,3,3,12,-0.31148138642311096,5.593399524688721
2013,3,3,13,0.3369635343551636,6.720072746276856
2013,3,3,14,0.344201534986496,6.904489994049072
2013,3,3,15,0.3358578383922577,6.919521808624268
2013,3,3,16,0.3440538942813873,6.862353324890137
2013,3,3,17,0.2327541410923004,6.877485752105713
2013,3,3,18,0.19881364703178403,6.864385604858398
2013,3,3,19,0.252915620803833,6.85053253173828
2013,3,3,20,0.17615868151187897,6.865651607513428
2013,3,3,21,0.1799280047416687,6.882529258728027
2013,3,3,22,0.16255395114421844,6.9572386741638175
2013,3,3,23,0.3845866024494171,7.015109539031982
2013,3,4,0,0.468080848455429,6.9446144104003915
2013,3,4,1,0.8677451610565186,6.782599925994873
2013,3,4,2,1.2267252206802368,6.366164684295654
2013,3,4,3,1.273310303688049,6.166131496429443
2013,3,4,4,1.2777315378189087,5.9947757720947275
2013,3,4,5,1.1468586921691895,5.581582069396973
2013,3,4,6,1.0015782117843628,5.061894416809082
2013,3,4,7,0.9818377494812013,4.837150096893311
2013,3,4,8,0.980532467365265,4.65215301513672
2013,3,4,9,0.9896512627601624,4.4539618492126465
2013,3,4,10,0.9791207909584044,4.270710468292236
2013,3,4,11,0.9574612975120544,4.097443103790283
2013,3,4,12,0.9187468886375427,4.0119028091430655
2013,3,4,13,0.8972643613815308,3.8689436912536626
2013,3,4,14,0.8364126086235046,3.6963639259338374
2013,3,4,15,0.824439287185669,3.5189192295074463
2013,3,4,16,0.7362388372421264,3.406310081481933
2013,3,4,17,0.6776764988899231,3.2616171836853027
2013,3,4,18,0.6425831913948059,3.1678740978240967
2013,3,4,19,0.5013999938964844,3.092341899871826
2013,3,4,20,0.44049796462059027,3.009023904800415
2013,3,4,21,0.30393055081367487,2.9191555976867676
2013,3,4,22,-0.12851639091968536,2.753713130950928
2013,3,4,23,-0.4693574011325836,2.6665968894958496
2013,3,5,0,-0.6526256203651428,2.559192657470703
2013,3,5,1,-0.7533177733421325,2.447188377380371
2013,3,5,2,-0.8888480067253112,2.380685329437256
2013,3,5,3,-0.8586457967758178,2.3314757347106934
2013,3,5,4,-0.9103785753250122,2.261942386627197
2013,3,5,5,-0.9167799949645997,2.2211101055145264
2013,3,5,6,-0.8927257657051086,2.1746957302093506
2013,3,5,7,-0.9261891841888429,2.1049680709838867
2013,3,5,8,-1.0433111190795898,1.9748092889785769
2013,3,5,9,-1.0049893856048584,1.9342225790023804
2013,3,5,10,-1.026270031929016,1.867259740829468
2013,3,5,11,-1.027578353881836,1.7854318618774414
2013,3,5,12,-0.9633303880691528,1.6935712099075315
2013,3,5,13,-0.9077868461608887,1.607872724533081
2013,3,5,14,-1.022145628929138,1.5987563133239746
2013,3,5,15,-1.000201106071472,1.4883733987808228
2013,3,5,16,-0.9815810322761536,1.4304927587509155
2013,3,5,17,-0.977740168571472,1.309234380722046
2013,3,5,18,-0.9943829774856568,1.262196063995361
2013,3,5,19,-0.9877286553382872,1.2422680854797363
2013,3,5,20,-1.0708024501800537,1.1931817531585691
2013,3,5,21,-1.0341598987579343,1.232251763343811
2013,3,5,22,-1.009911060333252,1.2941778898239136
2013,3,5,23,-1.0847288370132446,1.2929701805114746
2013,3,6,0,-1.1200314760208128,1.2860317230224607
2013,3,6,1,-1.1548618078231812,1.30933940410614
2013,3,6,2,-1.2304853200912476,1.340514063835144
2013,3,6,3,-1.2681944370269775,1.3688172101974487
2013,3,6,4,-1.3410574197769165,1.4538183212280271
2013,3,6,5,-1.360979914665222,1.4826939105987549
2013,3,6,6,-1.4177817106246948,1.5008041858673096
2013,3,6,7,-1.4568378925323486,1.5526232719421387
2013,3,6,8,-1.529436469078064,1.5985244512557983
2013,3,6,9,-1.5811086893081665,1.6372075080871582
2013,3,6,10,-1.6504054069519043,1.6670567989349363
2013,3,6,11,-1.6387685537338257,1.675886631011963
2013,3,6,12,-1.6402564048767088,1.711907148361206
2013,3,6,13,-1.613710641860962,1.786034345626831
2013,3,6,14,-1.6409896612167358,1.832335948944092
2013,3,6,15,-1.6291369199752808,1.828446388244629
2013,3,6,16,-1.6206949949264526,1.8412138223648071
2013,3,6,17,-1.601451754570007,1.939515829086304
2013,3,6,18,-1.6449196338653564,1.9344500303268433
2013,3,6,19,-1.6381916999816895,1.9302773475646968
2013,3,6,20,-1.7272424697875977,1.9488118886947632
2013,3,6,21,-1.7159234285354614,1.9115389585494995
2013,3,6,22,-1.8012117147445679,1.9791033267974851
2013,3,6,23,-1.772932767868042,2.0050599575042725
2013,3,7,0,-1.7951031923294067,2.004297971725464
2013,3,7,1,-1.8156315088272093,1.968385338783264
2013,3,7,2,-1.8401279449462888,1.9868967533111568
2013,3,7,3,-1.8135976791381836,1.9803255796432493
2013,3,7,4,-1.8319190740585327,1.9739872217178345
2013,3,7,5,-1.8181729316711424,1.9586604833602903
2013,3,7,6,-1.802374482154846,1.9900063276290891
2013,3,7,7,-1.7986866235733032,1.9933648109436035
2013,3,7,8,-1.7336809635162351,1.9525344371795652
2013,3,7,9,-1.6697587966918943,1.9227654933929443
2013,3,7,10,-1.599032640457153,1.9186800718307493
2013,3,7,11,-1.5450369119644165,1.8728456497192385
2013,3,7,12,-1.494714856147766,1.884491324424744
2013,3,7,13,-1.4067847728729248,1.848949193954468
2013,3,7,14,-1.3392714262008667,1.8317496776580808
2013,3,7,15,-1.2606118917465208,1.8924043178558347
2013,3,7,16,-1.2297561168670654,1.8775691986083984
2013,3,7,17,-1.231350302696228,1.9093456268310545
2013,3,7,18,-1.1886271238327026,1.897139072418213
2013,3,7,19,-1.032708764076233,1.942852020263672
2013,3,7,20,-0.869067370891571,1.998758673667908
2013,3,7,21,-0.7224692106246947,2.053871870040893
2013,3,7,22,-0.5953435301780701,2.077353239059448
2013,3,7,23,-0.4946995079517365,2.1068544387817383
2013,3,8,0,-0.35699132084846497,2.125692129135132
2013,3,8,1,-0.32979658246040344,2.170916080474853
2013,3,8,2,-0.3052491545677185,2.157866716384888
2013,3,8,3,-0.19448381662368772,2.195146083831787
2013,3,8,4,-0.1408689171075821,2.209116220474243
2013,3,8,5,-0.11952823400497437,2.2237229347229004
2013,3,8,6,-0.06275304406881332,2.2295689582824707
2013,3,8,7,-0.01897834241390228,2.256888628005981
2013,3,8,8,0.024485949426889416,2.2863085269927974
2013,3,8,9,0.05108515918254852,2.2999050617218018
2013,3,8,10,0.11342746764421464,2.3480658531188965
2013,3,8,11,0.2004713863134384,2.482215881347656
2013,3,8,12,0.43764883279800415,2.8912672996521
2013,3,8,13,0.5617747306823729,3.1252729892730713
2013,3,8,14,0.570192277431488,3.5076682567596436
2013,3,8,15,0.5819602012634277,3.679706573486328
2013,3,8,16,0.5925223231315613,3.7521815299987793
2013,3,8,17,0.5793590545654297,3.896113872528076
2013,3,8,18,0.556455135345459,4.108357906341553
2013,3,8,19,0.5369487404823303,4.262531757354736
2013,3,8,20,0.5269677042961121,4.401926040649414
2013,3,8,21,0.4838248193264008,4.572290897369385
2013,3,8,22,0.5032525658607483,4.700829982757568
2013,3,8,23,0.5217040777206421,4.877198219299316
2013,3,9,0,0.5627301335334778,5.081705093383789
2013,3,9,1,0.5645720362663269,5.15901517868042
2013,3,9,2,0.6132932305336,5.340418338775635
2013,3,9,3,0.7310580611228944,5.559249877929688
2013,3,9,4,0.7635681629180909,5.693059921264648
2013,3,9,5,0.8581959009170531,5.911001205444336
2013,3,9,6,0.9389200210571288,6.096917152404785
2013,3,9,7,1.0310959815979004,6.377080917358398
2013,3,9,8,1.0860302448272705,6.507647037506104
2013,3,9,9,1.1214808225631712,6.656397342681885
2013,3,9,10,1.1842916011810303,6.764877796173096
2013,3,9,11,1.3870714902877808,7.347576618194579
2013,3,9,12,1.5878679752349851,7.668499946594238
2013,3,9,13,1.453370213508606,7.72352695465088
2013,3,9,14,1.3189010620117188,7.737142562866211
2013,3,9,15,1.1628955602645874,7.816247463226318
2013,3,9,16,1.019627571105957,7.80633544921875
2013,3,9,17,0.8956422805786132,7.8312349319458
2013,3,9,18,0.9198284745216369,7.752907752990722
2013,3,9,19,0.9644659757614136,7.66747760772705
2013,3,9,20,1.0940619707107544,7.349915981292723
2013,3,9,21,1.336588144302368,6.952409267425537
2013,3,9,22,1.3419290781021118,6.818557262420654
2013,3,9,23,1.3447325229644775,6.670137405395508
2013,3,10,0,1.3799787759780884,6.581828117370605
2013,3,10,1,1.3789117336273191,6.522117137908936
2013,3,10,2,1.3550819158554075,6.349801540374756
2013,3,10,3,1.3273985385894775,6.167743682861328
2013,3,10,4,1.2562156915664673,5.882558822631836
2013,3,10,5,1.0848464965820312,5.341534614562988
2013,3,10,6,0.9748657941818237,4.9034037590026855
2013,3,10,7,0.9448962211608887,4.7914581298828125
2013,3,10,8,0.9480519890785216,4.752085208892822
2013,3,10,9,0.9712195396423341,4.59574031829834
2013,3,10,10,1.0365376472473145,4.399316310882568
2013,3,10,11,1.0122168064117432,4.209854602813721
2013,3,10,12,0.9819177985191344,4.080989360809326
2013,3,10,13,0.9463555812835692,3.9632740020751953
2013,3,10,14,0.8991635441780089,3.757332563400269
2013,3,10,15,0.9033047556877136,3.5806100368499756
2013,3,10,16,0.893319547176361,3.411703109741211
2013,3,10,17,0.7830507755279541,3.2794976234436035
2013,3,10,18,0.7561928033828734,3.2170450687408447
2013,3,10,19,0.6160733699798584,3.0652170181274414
2013,3,10,20,0.6233437061309814,2.9886903762817383
2013,3,10,21,0.572081983089447,2.967406988143921
2013,3,10,22,0.569058895111084,2.890165328979492
2013,3,10,23,0.5514703392982483,2.825593948364258
2013,3,11,0,0.5549229383468628,2.625523328781128
2013,3,11,1,0.4823870658874512,2.503199815750122
2013,3,11,2,0.5624298453330994,2.3676731586456294
2013,3,11,3,0.5015144348144531,2.2037312984466553
2013,3,11,4,0.5058366656303406,2.148003339767456
2013,3,11,5,0.49171015620231623,2.0408661365509038
2013,3,11,6,0.5846198201179504,1.976155996322632
2013,3,11,7,0.648279070854187,1.927052974700928
2013,3,11,8,0.7276865243911742,1.8907148838043208
2013,3,11,9,0.7915295362472534,1.8455792665481567
2013,3,11,10,0.7756409645080566,1.896273493766785
2013,3,11,11,0.7532243728637694,1.99052369594574
2013,3,11,12,0.7255767583847046,2.136569023132324
2013,3,11,13,0.6827939748764038,2.2567150592803955
2013,3,11,14,0.6979148387908936,2.301079273223877
2013,3,11,15,0.6825810670852661,2.391009569168091
2013,3,11,16,0.7230586409568786,2.4183363914489746
2013,3,11,17,0.766792356967926,2.4945850372314453
2013,3,11,18,0.7348381876945494,2.6263058185577393
2013,3,11,19,0.823197841644287,2.669466972351074
2013,3,11,20,0.7824267148971557,2.7736001014709473
2013,3,11,21,0.8164158463478088,2.8007307052612305
2013,3,11,22,0.8300364613533021,2.7973015308380127
2013,3,11,23,0.8725350499153137,2.8399405479431152
2013,3,12,0,0.9095983505249025,2.939270496368408
2013,3,12,1,0.9576073884963987,3.0263304710388184
2013,3,12,2,0.8737834692001343,3.136765241622925
2013,3,12,3,0.743864357471466,3.2876410484313965
2013,3,12,4,0.6259154677391052,3.5737013816833496
2013,3,12,5,0.46486523747444153,3.896621227264404
2013,3,12,6,0.35665953159332275,4.140113830566406
2013,3,12,7,0.14775946736335754,4.515459060668944
2013,3,12,8,0.01612856239080429,4.914819717407227
2013,3,12,9,-0.05948128551244736,5.051422119140625
2013,3,12,10,-0.03587981685996056,5.165741443634033
2013,3,12,11,-0.05986829847097397,5.36374044418335
2013,3,12,12,-0.14779265224933624,5.573397159576416
2013,3,12,13,-0.14259076118469238,5.709065914154053
2013,3,12,14,-0.10990644991397856,5.828035831451416
2013,3,12,15,-0.08613743633031845,5.9328460693359375
2013,3,12,16,-0.009646368212997912,6.148808479309082
2013,3,12,17,0.002977561205625534,6.312227725982666
2013,3,12,18,0.14441661536693573,6.464869022369385
2013,3,12,19,0.10688147693872452,6.651705265045166
2013,3,12,20,0.21294037997722623,6.757178783416748
2013,3,12,21,0.32715272903442383,6.8777379989624015
2013,3,12,22,0.35022506117820734,6.945286273956299
2013,3,12,23,0.4177645444869995,7.026009559631348
2013,3,13,0,0.5011029839515686,6.9994444847106925
2013,3,13,1,0.6444051265716553,6.910981178283691
2013,3,13,2,0.9133302569389344,6.556684970855713
2013,3,13,3,1.056431770324707,6.309110164642334
2013,3,13,4,1.0816586017608643,6.150059700012207
2013,3,13,5,1.1080838441848755,5.982826232910156
2013,3,13,6,1.1500983238220215,5.761116981506348
2013,3,13,7,1.261876106262207,5.446231842041016
2013,3,13,8,1.340583562850952,5.111176013946533
2013,3,13,9,1.3170104026794431,5.024432182312012
2013,3,13,10,1.4011400938034055,4.592798709869385
2013,3,13,11,1.3955470323562622,4.408310413360596
2013,3,13,12,1.3554613590240479,4.19868803024292
2013,3,13,13,1.3318783044815063,3.996873140335083
2013,3,13,14,1.239618182182312,3.75449538230896
2013,3,13,15,1.1532291173934937,3.5753819942474365
2013,3,13,16,1.133300542831421,3.419103145599365
2013,3,13,17,1.100671887397766,3.2608420848846436
2013,3,13,18,1.0400538444519043,3.191923856735229
2013,3,13,19,0.9524664282798768,3.1067295074462886
2013,3,13,20,0.8833663463592529,2.9817333221435542
2013,3,13,21,0.8661569356918336,2.9136016368865967
2013,3,13,22,0.873687744140625,2.8474211692810054
2013,3,13,23,0.8525913953781128,2.7343592643737793
2013,3,14,0,0.8559925556182861,2.632558584213257
2013,3,14,1,0.8702634572982787,2.52603816986084
2013,3,14,2,0.8800486326217651,2.418457269668579
2013,3,14,3,0.8080306053161621,2.316978454589844
2013,3,14,4,0.8254328370094299,2.28481674194336
2013,3,14,5,0.7490001320838928,2.1752586364746094
2013,3,14,6,0.6371873617172241,2.0946753025054927
2013,3,14,7,0.5954189300537108,2.0775957107543945
2013,3,14,8,0.4904106855392456,2.027984619140625
2013,3,14,9,0.38958001136779785,1.9489318132400513
2013,3,14,10,0.13267210125923157,1.835579872131348
2013,3,14,11,-0.2099083364009857,1.7050060033798216
2013,3,14,12,-0.4552138447761536,1.6643985509872437
2013,3,14,13,-0.4997856318950653,1.590731143951416
2013,3,14,14,-0.49438038468360895,1.5347063541412351
2013,3,14,15,-0.5168824791908264,1.5762670040130615
2013,3,14,16,-0.39572799205780024,1.4627007246017456
2013,3,14,17,-0.297500878572464,1.4310758113861084
2013,3,14,18,-0.1919921636581421,1.398573398590088
2013,3,14,19,-0.1728605180978775,1.389793872833252
2013,3,14,20,-0.10326797515153883,1.3896386623382568
2013,3,14,21,-0.0851098746061325,1.3805793523788452
2013,3,14,22,-0.028284313157200813,1.3731622695922852
2013,3,14,23,0.03520318493247032,1.4486974477767944
2013,3,15,0,0.004640238825231791,1.4608708620071411
2013,3,15,1,0.023412512615323063,1.4972400665283203
2013,3,15,2,-0.03749496117234231,1.5135984420776367
2013,3,15,3,0.003906546626240015,1.5071977376937866
2013,3,15,4,0.024644140154123303,1.5489563941955566
2013,3,15,5,0.010259801521897316,1.5603774785995483
2013,3,15,6,-0.0645461231470108,1.5003230571746826
2013,3,15,7,-0.06499633938074112,1.4882832765579224
2013,3,15,8,-0.17885972559452057,1.4594285488128662
2013,3,15,9,-0.28508684039115906,1.442690372467041
2013,3,15,10,-0.3713148832321167,1.3331371545791624
2013,3,15,11,-0.46437329053878784,1.298592448234558
2013,3,15,12,-0.5212351679801941,1.2821245193481443
2013,3,15,13,-0.5498159527778625,1.2651375532150269
2013,3,15,14,-0.5337916016578673,1.2983384132385252
2013,3,15,15,-0.5945135951042175,1.2470749616622925
2013,3,15,16,-0.5645470023155212,1.2870279550552368
2013,3,15,17,-0.5431711077690125,1.271079659461975
2013,3,15,18,-0.5213330984115601,1.258618950843811
2013,3,15,19,-0.5525096654891968,1.2319481372833252
2013,3,15,20,-0.48623070120811457,1.232828140258789
2013,3,15,21,-0.4519601762294769,1.2384341955184937
2013,3,15,22,-0.4779907166957855,1.2297587394714355
2013,3,15,23,-0.49192565679550165,1.2280056476593015
2013,3,16,0,-0.49539354443550104,1.234430193901062
2013,3,16,1,-0.5431645512580872,1.2564618587493896
2013,3,16,2,-0.5860116481781006,1.2648404836654663
2013,3,16,3,-0.509300172328949,1.2821120023727417
2013,3,16,4,-0.5240307450294496,1.2858409881591797
2013,3,16,5,-0.5261135697364807,1.2913031578063965
2013,3,16,6,-0.5475426316261292,1.3059356212615967
2013,3,16,7,-0.5378365516662598,1.298264741897583
2013,3,16,8,-0.49767929315567017,1.2998615503311155
2013,3,16,9,-0.5087319612503052,1.3175214529037476
2013,3,16,10,-0.4736926555633545,1.317100405693054
2013,3,16,11,-0.4493698179721832,1.3269416093826292
2013,3,16,12,-0.4499506056308746,1.3382140398025513
2013,3,16,13,-0.4820992052555084,1.3275389671325684
2013,3,16,14,-0.40753400325775146,1.3567014932632446
2013,3,16,15,-0.3776051998138428,1.344099998474121
2013,3,16,16,-0.30333101749420166,1.3520441055297852
2013,3,16,17,-0.21484012901782987,1.3429710865020752
2013,3,16,18,-0.16657249629497528,1.3578033447265625
2013,3,16,19,-0.1360054314136505,1.3584524393081665
2013,3,16,20,-0.05616827681660652,1.369541883468628
2013,3,16,21,-0.06287528574466705,1.3758238554000854
2013,3,16,22,-0.0031089354306459423,1.4182037115097044
2013,3,16,23,-0.0006794429500587285,1.431790471076965
2013,3,17,0,-0.0003041739691980183,1.444037675857544
2013,3,17,1,-0.002598286373540759,1.448009967803955
2013,3,17,2,0.007013767492026091,1.449136972427368
2013,3,17,3,0.014022475108504295,1.5291643142700195
2013,3,17,4,0.001564126810990274,1.6288167238235471
2013,3,17,5,0.014713999815285204,1.7119109630584717
2013,3,17,6,0.0011893180198967457,1.888574719429016
2013,3,17,7,-0.007797540165483951,2.081003904342652
2013,3,17,8,0.03668408840894699,2.23876428604126
2013,3,17,9,0.10974745452404022,2.498097419738769
2013,3,17,10,0.17968478798866272,2.750638008117676
2013,3,17,11,0.37334057688713074,3.076868295669556
2013,3,17,12,0.44997799396514887,3.305763006210327
2013,3,17,13,0.5744720697402954,3.552332878112793
2013,3,17,14,0.7521439790725709,3.829624652862549
2013,3,17,15,0.7419345974922179,4.168865203857422
2013,3,17,16,0.874001681804657,4.3706560134887695
2013,3,17,17,0.9246945977210999,4.567428588867188
2013,3,17,18,0.9296150803565981,4.775021076202393
2013,3,17,19,0.9481403231620787,4.957254886627196
2013,3,17,20,0.9414713382720947,5.082680225372314
2013,3,17,21,0.944091498851776,5.146969795227051
2013,3,17,22,1.0258067846298216,5.396139144897461
2013,3,17,23,1.1479802131652832,5.619709014892577
2013,3,18,0,1.378989577293396,5.8780765533447275
2013,3,18,1,1.4237433671951292,6.0833001136779785
2013,3,18,2,1.752976894378662,6.311239242553711
2013,3,18,3,1.8738548755645752,6.42256498336792
2013,3,18,4,1.8511958122253416,6.551454544067383
2013,3,18,5,1.8923845291137693,6.586225509643555
2013,3,18,6,1.8241206407547,6.654479026794434
2013,3,18,7,1.8137820959091184,6.689786911010742
2013,3,18,8,1.8003568649291992,6.686899662017822
2013,3,18,9,1.7627577781677246,6.71858024597168
2013,3,18,10,1.768006920814514,6.716554641723633
2013,3,18,11,1.7929276227951048,6.728202819824219
2013,3,18,12,1.840943932533264,6.712792873382568
2013,3,18,13,1.8417720794677732,6.714299201965332
2013,3,18,14,1.9103693962097168,6.68242645263672
2013,3,18,15,1.9581568241119385,6.648586750030518
2013,3,18,16,1.993422627449036,6.623302459716797
2013,3,18,17,2.0349183082580566,6.561229705810546
2013,3,18,18,2.0315561294555664,6.543606281280518
2013,3,18,19,2.0849254131317134,6.494875431060791
2013,3,18,20,2.1114869117736816,6.433786392211913
2013,3,18,21,2.151390552520752,6.382440090179443
2013,3,18,22,2.165456295013428,6.369424819946289
2013,3,18,23,2.1891577243804927,6.344831466674805
2013,3,19,0,2.1965789794921875,6.265116214752196
2013,3,19,1,2.185144186019897,6.22119665145874
2013,3,19,2,2.1998162269592285,6.169254779815674
2013,3,19,3,2.1954565048217773,6.12621545791626
2013,3,19,4,2.148482084274292,6.118504524230957
2013,3,19,5,2.1903982162475586,6.073409080505371
2013,3,19,6,2.193535327911377,6.04279327392578
2013,3,19,7,2.1630501747131348,5.982699871063232
2013,3,19,8,2.167477607727051,5.995284557342528
2013,3,19,9,2.1550595760345455,5.957934856414794
2013,3,19,10,2.1278474330902095,5.885291576385497
2013,3,19,11,2.111711263656616,5.839067935943604
2013,3,19,12,2.0328898429870605,5.596490859985352
2013,3,19,13,1.918713450431824,5.282023429870605
2013,3,19,14,1.8084002733230593,4.958489418029785
2013,3,19,15,1.7710524797439575,4.838016510009766
2013,3,19,16,1.70662260055542,4.8012380599975595
2013,3,19,17,1.7217206954956055,4.67706823348999
2013,3,19,18,1.6932810544967651,4.59197473526001
2013,3,19,19,1.6892822980880735,4.486793518066406
2013,3,19,20,1.6539981365203855,4.312750816345215
2013,3,19,21,1.6593025922775269,4.226479053497314
2013,3,19,22,1.630689024925232,4.013808727264404
2013,3,19,23,1.5305666923522947,3.876230716705322
2013,3,20,0,1.449133276939392,3.7665178775787354
2013,3,20,1,1.4319486618041992,3.690924406051636
2013,3,20,2,1.4080549478530884,3.6482882499694815
2013,3,20,3,1.4248385429382324,3.622823715209961
2013,3,20,4,1.4676557779312132,3.623569488525391
2013,3,20,5,1.4662954807281494,3.586091995239258
2013,3,20,6,1.4077744483947752,3.5910289287567134
2013,3,20,7,1.3957473039627075,3.5789618492126465
2013,3,20,8,1.4493052959442139,3.5173680782318115
2013,3,20,9,1.438754677772522,3.5433216094970703
2013,3,20,10,1.4762569665908811,3.458441972732544
2013,3,20,11,1.5484158992767332,3.326115608215332
2013,3,20,12,1.5607107877731323,3.2939226627349854
2013,3,20,13,1.5639642477035522,3.215972423553467
2013,3,20,14,1.5634809732437132,3.07274866104126
2013,3,20,15,1.5203741788864136,2.9836168289184566
2013,3,20,16,1.5272339582443235,2.906478881835937
2013,3,20,17,1.5707515478134155,2.872128963470459
2013,3,20,18,1.5623430013656616,2.7841503620147705
2013,3,20,19,1.640300154685974,2.6696996688842773
2013,3,20,20,1.6517310142517088,2.6101241111755367
2013,3,20,21,1.6833891868591309,2.527860641479492
2013,3,20,22,1.6936111450195312,2.455968379974365
2013,3,20,23,1.7105313539505005,2.34015154838562
2013,3,21,0,1.7934080362319946,2.206308126449585
2013,3,21,1,1.833394289016724,2.1794593334198
2013,3,21,2,1.847739338874817,2.108079195022583
2013,3,21,3,1.8325904607772827,2.0946688652038574
2013,3,21,4,1.850948929786682,2.091837882995605
2013,3,21,5,1.776658535003662,2.1569297313690186
2013,3,21,6,1.558732509613037,2.2377593517303462
2013,3,21,7,1.322289228439331,2.47294282913208
2013,3,21,8,1.169166922569275,2.674483776092529
2013,3,21,9,1.179562211036682,2.708009958267212
2013,3,21,10,1.1635338068008423,2.805272340774536
2013,3,21,11,1.2480727434158323,2.847104787826538
2013,3,21,12,1.2977713346481323,2.947741746902466
2013,3,21,13,1.3216644525527954,2.943383455276489
2013,3,21,14,1.3317710161209106,2.921665668487549
2013,3,21,15,1.2931246757507324,2.973379373550415
2013,3,21,16,1.3087669610977173,2.9946482181549072
2013,3,21,17,1.2879101037979124,3.0099434852600098
2013,3,21,18,1.2748697996139526,3.013242959976196
2013,3,21,19,1.2637324333190916,2.9721875190734863
2013,3,21,20,1.2450087070465088,2.970570802688598
2013,3,21,21,1.2067279815673828,2.9477181434631348
2013,3,21,22,1.1691147089004517,2.944929599761963
2013,3,21,23,1.1462528705596924,2.907717227935791
2013,3,22,0,1.1587125062942505,2.899011373519897
2013,3,22,1,1.110876441001892,2.797726392745972
2013,3,22,2,1.1323615312576292,2.7937116622924805
2013,3,22,3,1.143725037574768,2.7935895919799805
2013,3,22,4,1.1580828428268433,2.765583276748657
2013,3,22,5,1.1563441753387451,2.7270495891571045
2013,3,22,6,1.1574547290802,2.730557680130005
2013,3,22,7,1.1989580392837524,2.760101318359375
2013,3,22,8,1.2596662044525146,2.769541025161743
2013,3,22,9,1.2714765071868896,2.7826061248779297
2013,3,22,10,1.296481370925903,2.807209253311157
2013,3,22,11,1.3269473314285278,2.7939295768737793
2013,3,22,12,1.3229025602340698,2.816988229751587
2013,3,22,13,1.3236886262893677,2.8204824924468994
2013,3,22,14,1.3816865682601929,2.8384830951690674
2013,3,22,15,1.3740999698638916,2.833570003509521
2013,3,22,16,1.4098461866378784,2.8740971088409424
2013,3,22,17,1.3979133367538452,2.8695242404937744
2013,3,22,18,1.3829059600830078,2.9246935844421382
2013,3,22,19,1.2010806798934937,3.075896978378296
