tSNE1,tSNE2
4.713970184326171875e+00,1.923750877380371094e+00
5.042047023773193359e+00,1.652073144912719727e+00
5.329475879669189453e+00,1.411600351333618164e+00
5.593729496002197266e+00,1.203529119491577148e+00
5.923855304718017578e+00,9.631875157356262207e-01
6.413161754608154297e+00,6.461173892021179199e-01
7.462321281433105469e+00,2.048826664686203003e-01
7.715677261352539062e+00,9.438534826040267944e-02
7.824421405792236328e+00,5.504876002669334412e-02
7.929363250732421875e+00,2.878059446811676025e-02
8.004998207092285156e+00,8.816672489047050476e-03
8.101317405700683594e+00,-6.148475687950849533e-03
8.192146301269531250e+00,-1.160880178213119507e-02
8.342772483825683594e+00,-1.360641513019800186e-02
8.489877700805664062e+00,-1.235502585768699646e-02
8.621562957763671875e+00,-3.312808461487293243e-03
8.695271492004394531e+00,-2.019884996116161346e-03
8.781911849975585938e+00,-2.691047266125679016e-04
8.895353317260742188e+00,-8.412690833210945129e-03
9.138998985290527344e+00,-3.783093765377998352e-02
9.316643714904785156e+00,-7.626088708639144897e-02
9.426859855651855469e+00,-1.103355064988136292e-01
9.529252052307128906e+00,-1.463345289230346680e-01
9.643001556396484375e+00,-1.898202300071716309e-01
9.761311531066894531e+00,-2.323960214853286743e-01
9.910055160522460938e+00,-2.795521914958953857e-01
1.000340652465820312e+01,-3.069757819175720215e-01
1.005259990692138672e+01,-3.208848834037780762e-01
1.008062744140625000e+01,-3.336575329303741455e-01
1.011017227172851562e+01,-3.486564755439758301e-01
1.015145969390869141e+01,-3.718340694904327393e-01
1.021325206756591797e+01,-4.047945439815521240e-01
1.028389263153076172e+01,-4.406767785549163818e-01
1.037793064117431641e+01,-4.922218620777130127e-01
1.046431064605712891e+01,-5.406467318534851074e-01
1.054370689392089844e+01,-5.942980051040649414e-01
1.063386821746826172e+01,-6.576416492462158203e-01
1.069142246246337891e+01,-7.029955983161926270e-01
1.071441268920898438e+01,-7.235867977142333984e-01
1.073449325561523438e+01,-7.398837208747863770e-01
1.079188537597656250e+01,-7.597056627273559570e-01
1.092020988464355469e+01,-8.027760386466979980e-01
1.110548973083496094e+01,-8.244327306747436523e-01
1.116162395477294922e+01,-8.167695999145507812e-01
1.120103073120117188e+01,-8.059138059616088867e-01
1.121338367462158203e+01,-7.950040698051452637e-01
1.120076942443847656e+01,-7.698513865470886230e-01
1.114971351623535156e+01,-7.252463698387145996e-01
1.107646083831787109e+01,-6.898003220558166504e-01
1.099981021881103516e+01,-6.788651347160339355e-01
1.086330413818359375e+01,-7.311258912086486816e-01
1.059639835357666016e+01,-9.582659602165222168e-01
1.030305671691894531e+01,-1.303001642227172852e+00
1.013849163055419922e+01,-1.435942769050598145e+00
7.951870918273925781e+00,-4.982505321502685547e+00
7.852327823638916016e+00,-5.109755039215087891e+00
7.742660999298095703e+00,-5.201340198516845703e+00
7.655146121978759766e+00,-5.252060890197753906e+00
7.544124126434326172e+00,-5.298279762268066406e+00
7.428782939910888672e+00,-5.365462303161621094e+00
7.380641460418701172e+00,-5.394402027130126953e+00
7.381015777587890625e+00,-5.399976253509521484e+00
7.385629653930664062e+00,-5.407758712768554688e+00
7.381737232208251953e+00,-5.437071323394775391e+00
7.379656314849853516e+00,-5.476222515106201172e+00
7.350223541259765625e+00,-5.526163578033447266e+00
7.293603420257568359e+00,-5.564162731170654297e+00
7.218487739562988281e+00,-5.592949867248535156e+00
7.175945758819580078e+00,-5.605931282043457031e+00
7.151938915252685547e+00,-5.609292030334472656e+00
7.120681762695312500e+00,-5.607521057128906250e+00
7.112273693084716797e+00,-5.608443260192871094e+00
7.102167129516601562e+00,-5.618585109710693359e+00
7.110290050506591797e+00,-5.616323947906494141e+00
7.103746414184570312e+00,-5.619479656219482422e+00
7.078315734863281250e+00,-5.623209476470947266e+00
7.036142826080322266e+00,-5.630082130432128906e+00
7.000984668731689453e+00,-5.635431289672851562e+00
6.965373992919921875e+00,-5.641356945037841797e+00
6.927910327911376953e+00,-5.652950286865234375e+00
6.874013423919677734e+00,-5.655525684356689453e+00
6.794998168945312500e+00,-5.663953781127929688e+00
6.700867176055908203e+00,-5.664229869842529297e+00
6.619931697845458984e+00,-5.660085678100585938e+00
6.523920536041259766e+00,-5.650498867034912109e+00
6.393352985382080078e+00,-5.627182006835937500e+00
6.224283695220947266e+00,-5.580276489257812500e+00
6.085525512695312500e+00,-5.524198055267333984e+00
6.023678779602050781e+00,-5.483026027679443359e+00
5.974691867828369141e+00,-5.438608169555664062e+00
5.936713695526123047e+00,-5.398347377777099609e+00
5.840362548828125000e+00,-5.268638610839843750e+00
5.761992454528808594e+00,-5.162590026855468750e+00
2.076526544988155365e-02,-2.025511860847473145e-01
-8.474817872047424316e-02,-6.047904491424560547e-02
-1.187623381614685059e+00,1.475084662437438965e+00
-1.372840285301208496e+00,1.719018220901489258e+00
-4.990217685699462891e+00,5.141802787780761719e+00
-5.055848121643066406e+00,5.242240428924560547e+00
-5.129018306732177734e+00,5.428680896759033203e+00
-5.161709785461425781e+00,5.590482234954833984e+00
-5.178209781646728516e+00,5.735489845275878906e+00
-5.199477195739746094e+00,5.859162807464599609e+00
-5.244419574737548828e+00,6.260152816772460938e+00
-5.322231292724609375e+00,6.865198135375976562e+00
-5.476509094238281250e+00,7.458403110504150391e+00
-5.542087554931640625e+00,7.688780784606933594e+00
-5.625650882720947266e+00,7.987730503082275391e+00
-5.694464206695556641e+00,8.280085563659667969e+00
-5.704679489135742188e+00,8.460610389709472656e+00
-5.676145076751708984e+00,8.584316253662109375e+00
-5.557530879974365234e+00,8.794464111328125000e+00
-5.474943161010742188e+00,8.903534889221191406e+00
-5.378648757934570312e+00,8.987452507019042969e+00
-5.306797504425048828e+00,9.034707069396972656e+00
-5.262850761413574219e+00,9.026241302490234375e+00
-5.333590984344482422e+00,8.951492309570312500e+00
-5.262690067291259766e+00,9.008377075195312500e+00
-5.255415439605712891e+00,8.999415397644042969e+00
-2.474924564361572266e+00,8.622887611389160156e+00
-2.400923728942871094e+00,8.464530944824218750e+00
-2.355481147766113281e+00,8.345585823059082031e+00
-2.303231000900268555e+00,8.243037223815917969e+00
-2.207747936248779297e+00,8.098953247070312500e+00
-2.034529924392700195e+00,7.863776206970214844e+00
-1.811454176902770996e+00,7.590350627899169922e+00
-1.248389720916748047e+00,6.944087982177734375e+00
3.543288260698318481e-02,5.850242614746093750e+00
4.500654339790344238e-01,5.524065494537353516e+00
6.724630594253540039e-01,5.341636657714843750e+00
9.133265614509582520e-01,5.128969669342041016e+00
1.275699377059936523e+00,4.798614025115966797e+00
1.558010101318359375e+00,4.535935401916503906e+00
1.783326506614685059e+00,4.321622848510742188e+00
1.962832331657409668e+00,4.163607597351074219e+00
2.098673105239868164e+00,4.046223640441894531e+00
2.251133918762207031e+00,3.918558597564697266e+00
2.435776948928833008e+00,3.766059160232543945e+00
2.682560205459594727e+00,3.570988178253173828e+00
2.981171607971191406e+00,3.327019929885864258e+00
3.466219425201416016e+00,2.921638250350952148e+00
3.936576366424560547e+00,2.513909101486206055e+00
4.272181987762451172e+00,2.217280626296997070e+00
4.550040245056152344e+00,1.972014904022216797e+00
4.822803974151611328e+00,1.739925742149353027e+00
5.075248718261718750e+00,1.533809781074523926e+00
5.437347412109375000e+00,1.273456096649169922e+00
5.962759017944335938e+00,9.640576243400573730e-01
6.516832828521728516e+00,6.623798012733459473e-01
6.968029499053955078e+00,3.865167498588562012e-01
7.229114055633544922e+00,2.060547918081283569e-01
7.392212867736816406e+00,8.372905850410461426e-02
7.523974418640136719e+00,-2.686258032917976379e-02
7.682109355926513672e+00,-2.096983492374420166e-01
7.771949768066406250e+00,-4.079653620719909668e-01
7.779765605926513672e+00,-5.577315092086791992e-01
7.738268852233886719e+00,-6.816120147705078125e-01
7.625939369201660156e+00,-8.521581292152404785e-01
7.433436393737792969e+00,-1.098759651184082031e+00
7.196693420410156250e+00,-1.377308011054992676e+00
6.928574562072753906e+00,-1.664324879646301270e+00
6.636223793029785156e+00,-1.946685314178466797e+00
6.303977012634277344e+00,-2.208503723144531250e+00
6.082012653350830078e+00,-2.331698179244995117e+00
5.909728527069091797e+00,-2.389722585678100586e+00
5.763414382934570312e+00,-2.415901422500610352e+00
5.625123977661132812e+00,-2.414663791656494141e+00
5.502099037170410156e+00,-2.393234252929687500e+00
5.391663074493408203e+00,-2.363901376724243164e+00
5.279151916503906250e+00,-2.333485126495361328e+00
5.162526607513427734e+00,-2.312971353530883789e+00
5.063193798065185547e+00,-2.303881645202636719e+00
4.974149227142333984e+00,-2.307503223419189453e+00
4.890823364257812500e+00,-2.320868253707885742e+00
4.783298015594482422e+00,-2.317897319793701172e+00
4.645800113677978516e+00,-2.211360692977905273e+00
4.422889232635498047e+00,-2.002803325653076172e+00
4.376234531402587891e+00,-1.976610541343688965e+00
4.351481914520263672e+00,-1.919935345649719238e+00
4.319400310516357422e+00,-1.806429743766784668e+00
4.263250350952148438e+00,-1.683168292045593262e+00
4.186282634735107422e+00,-1.473860979080200195e+00
4.101835727691650391e+00,-1.257685422897338867e+00
3.956499814987182617e+00,-8.691676855087280273e-01
3.804392099380493164e+00,-4.194849133491516113e-01
3.700355291366577148e+00,-8.567201346158981323e-02
3.604926824569702148e+00,2.657415270805358887e-01
2.700266838073730469e+00,3.051011323928833008e+00
2.560073137283325195e+00,3.420018196105957031e+00
2.512838125228881836e+00,3.767474651336669922e+00
2.538962125778198242e+00,4.290189743041992188e+00
2.509620904922485352e+00,4.718041419982910156e+00
2.366034030914306641e+00,5.062835216522216797e+00
2.181933403015136719e+00,5.348532199859619141e+00
1.936671733856201172e+00,5.644473075866699219e+00
1.687136888504028320e+00,5.915163040161132812e+00
1.439409613609313965e+00,6.121669769287109375e+00
1.269386649131774902e+00,6.223414897918701172e+00
1.128069043159484863e+00,6.300588607788085938e+00
1.046732544898986816e+00,6.251100063323974609e+00
1.055643200874328613e+00,6.018329620361328125e+00
1.170708775520324707e+00,5.506492137908935547e+00
1.290092349052429199e+00,5.107137203216552734e+00
1.393698096275329590e+00,4.863107681274414062e+00
1.517379879951477051e+00,4.640922069549560547e+00
1.666951656341552734e+00,4.446331501007080078e+00
1.808483004570007324e+00,4.294020175933837891e+00
1.927901864051818848e+00,4.182524681091308594e+00
2.057657003402709961e+00,4.076016902923583984e+00
2.201881170272827148e+00,3.952049255371093750e+00
2.396188735961914062e+00,3.778186082839965820e+00
2.558276414871215820e+00,3.631035804748535156e+00
2.686555147171020508e+00,3.509395599365234375e+00
2.826011180877685547e+00,3.380216598510742188e+00
3.082676649093627930e+00,3.168379545211791992e+00
4.079183578491210938e+00,2.391774415969848633e+00
4.600615978240966797e+00,1.995005607604980469e+00
4.827039718627929688e+00,1.828517436981201172e+00
5.027787208557128906e+00,1.685451626777648926e+00
5.340225696563720703e+00,1.477708339691162109e+00
5.728103160858154297e+00,1.265962362289428711e+00
6.067327499389648438e+00,1.067867517471313477e+00
6.287583827972412109e+00,9.053174853324890137e-01
6.440088272094726562e+00,7.433807849884033203e-01
6.583802700042724609e+00,5.542058944702148438e-01
6.709583282470703125e+00,3.488374948501586914e-01
6.800635814666748047e+00,1.505117416381835938e-01
6.889803886413574219e+00,-1.278840452432632446e-01
6.942187786102294922e+00,-3.879798054695129395e-01
6.952413082122802734e+00,-5.947399735450744629e-01
6.940336227416992188e+00,-7.903366684913635254e-01
6.906837940216064453e+00,-9.568659663200378418e-01
6.833496093750000000e+00,-1.208470940589904785e+00
6.734855651855468750e+00,-1.539193511009216309e+00
6.643349647521972656e+00,-1.907157659530639648e+00
6.558852672576904297e+00,-2.315823078155517578e+00
6.512491226196289062e+00,-2.683867692947387695e+00
6.503742218017578125e+00,-3.009904623031616211e+00
6.505404472351074219e+00,-3.244383096694946289e+00
6.523740768432617188e+00,-3.494201183319091797e+00
6.562757968902587891e+00,-3.934465885162353516e+00
6.672174453735351562e+00,-4.497705936431884766e+00
6.779350757598876953e+00,-4.879939556121826172e+00
6.838159084320068359e+00,-5.024924755096435547e+00
6.873124599456787109e+00,-5.112184524536132812e+00
6.910424232482910156e+00,-5.181967258453369141e+00
6.940687179565429688e+00,-5.234832286834716797e+00
6.955566883087158203e+00,-5.261699199676513672e+00
6.963742256164550781e+00,-5.282168388366699219e+00
6.972915649414062500e+00,-5.291095733642578125e+00
6.974452495574951172e+00,-5.300984382629394531e+00
6.981186389923095703e+00,-5.299650192260742188e+00
6.966472148895263672e+00,-5.294834613800048828e+00
6.954694747924804688e+00,-5.295998573303222656e+00
6.932387351989746094e+00,-5.301697731018066406e+00
6.916605949401855469e+00,-5.303064346313476562e+00
6.892433643341064453e+00,-5.299563407897949219e+00
6.872270584106445312e+00,-5.289039611816406250e+00
6.855478286743164062e+00,-5.309962272644042969e+00
6.841439247131347656e+00,-5.327863693237304688e+00
6.833108425140380859e+00,-5.344766616821289062e+00
6.838972568511962891e+00,-5.374140262603759766e+00
6.841866970062255859e+00,-5.395493507385253906e+00
6.845108509063720703e+00,-5.412329673767089844e+00
6.843522548675537109e+00,-5.423108100891113281e+00
6.858294963836669922e+00,-5.439002990722656250e+00
6.883782863616943359e+00,-5.450347900390625000e+00
6.917014598846435547e+00,-5.464026451110839844e+00
6.947111129760742188e+00,-5.470017910003662109e+00
6.957651615142822266e+00,-5.468575954437255859e+00
6.959978103637695312e+00,-5.480915069580078125e+00
6.955801486968994141e+00,-5.478465557098388672e+00
6.946039199829101562e+00,-5.474871158599853516e+00
6.941701412200927734e+00,-5.467091083526611328e+00
6.936027526855468750e+00,-5.452556133270263672e+00
6.931545734405517578e+00,-5.437764644622802734e+00
6.926713943481445312e+00,-5.423402786254882812e+00
6.920749664306640625e+00,-5.413463115692138672e+00
6.908638477325439453e+00,-5.415530204772949219e+00
6.897709846496582031e+00,-5.414936542510986328e+00
6.886203765869140625e+00,-5.413174629211425781e+00
6.867641925811767578e+00,-5.398674488067626953e+00
6.845806121826171875e+00,-5.387721061706542969e+00
6.838273048400878906e+00,-5.372838020324707031e+00
6.838615894317626953e+00,-5.366846084594726562e+00
6.836160659790039062e+00,-5.352424621582031250e+00
6.840219974517822266e+00,-5.347607135772705078e+00
6.858906745910644531e+00,-5.363704204559326172e+00
6.884880542755126953e+00,-5.396782875061035156e+00
6.928229331970214844e+00,-5.448627471923828125e+00
6.959831714630126953e+00,-5.488316535949707031e+00
6.972054004669189453e+00,-5.515009403228759766e+00
6.982564449310302734e+00,-5.556921482086181641e+00
6.994485855102539062e+00,-5.595432281494140625e+00
7.004116058349609375e+00,-5.635992527008056641e+00
7.011521816253662109e+00,-5.660920619964599609e+00
7.018263816833496094e+00,-5.670934200286865234e+00
7.026050567626953125e+00,-5.673138618469238281e+00
7.025993824005126953e+00,-5.677623271942138672e+00
7.018276214599609375e+00,-5.663394927978515625e+00
6.940343379974365234e+00,-5.587697505950927734e+00
6.813414573669433594e+00,-5.456509590148925781e+00
6.664083480834960938e+00,-5.287133216857910156e+00
6.482668876647949219e+00,-5.066817760467529297e+00
6.260697841644287109e+00,-4.753284931182861328e+00
6.054157733917236328e+00,-4.393243789672851562e+00
5.788872718811035156e+00,-3.850575685501098633e+00
5.583168506622314453e+00,-3.433542013168334961e+00
5.360866069793701172e+00,-3.019703865051269531e+00
5.202681064605712891e+00,-2.708298444747924805e+00
4.174357891082763672e+00,-1.061998903751373291e-01
3.826332330703735352e+00,7.793929576873779297e-01
3.381716966629028320e+00,1.988479495048522949e+00
2.971416234970092773e+00,2.773648023605346680e+00
2.567786931991577148e+00,3.360372066497802734e+00
2.243758678436279297e+00,3.745581626892089844e+00
1.679946184158325195e+00,4.316251277923583984e+00
1.371061325073242188e+00,4.635514736175537109e+00
9.788350462913513184e-01,5.009886741638183594e+00
6.943272352218627930e-01,5.275501251220703125e+00
3.337840139865875244e-01,5.677590370178222656e+00
1.222259849309921265e-01,5.985250473022460938e+00
-1.802311092615127563e-02,6.123147487640380859e+00
-3.485335350036621094e+00,5.266205787658691406e+00
-3.384484529495239258e+00,5.032658100128173828e+00
-3.267158746719360352e+00,4.823879718780517578e+00
-3.130684614181518555e+00,4.590140819549560547e+00
-2.994742870330810547e+00,4.412977695465087891e+00
-2.730704069137573242e+00,4.175705432891845703e+00
-2.465535163879394531e+00,3.989684581756591797e+00
-2.225906848907470703e+00,3.814833164215087891e+00
-2.017713785171508789e+00,3.640677213668823242e+00
-1.364986538887023926e+00,3.129342317581176758e+00
-1.014701366424560547e+00,2.890299320220947266e+00
-7.637140154838562012e-01,2.739170312881469727e+00
-5.556872487068176270e-01,2.615100622177124023e+00
-2.462327629327774048e-01,2.450214385986328125e+00
-8.681562542915344238e-02,2.354085922241210938e+00
7.411877065896987915e-02,2.262727737426757812e+00
1.538552045822143555e-01,2.215556621551513672e+00
3.019136488437652588e-01,2.139671325683593750e+00
3.634927868843078613e-01,2.108634233474731445e+00
4.292259812355041504e-01,2.074262380599975586e+00
4.650925695896148682e-01,2.046777725219726562e+00
5.083031654357910156e-01,2.014019250869750977e+00
5.425468087196350098e-01,1.996235370635986328e+00
5.765973925590515137e-01,1.985199451446533203e+00
5.998976230621337891e-01,1.981315016746520996e+00
6.461705565452575684e-01,1.969578027725219727e+00
6.867504715919494629e-01,1.967445135116577148e+00
7.181451916694641113e-01,1.970970869064331055e+00
7.693918943405151367e-01,1.987117052078247070e+00
8.566779494285583496e-01,2.003647327423095703e+00
9.345875978469848633e-01,2.018275022506713867e+00
1.027155876159667969e+00,2.036276340484619141e+00
1.125836253166198730e+00,2.064246416091918945e+00
1.266232013702392578e+00,2.105448961257934570e+00
1.331181526184082031e+00,2.129382610321044922e+00
1.405955672264099121e+00,2.152448415756225586e+00
1.431159257888793945e+00,2.158807754516601562e+00
1.531050562858581543e+00,2.169418334960937500e+00
1.653574824333190918e+00,2.138906717300415039e+00
1.746954679489135742e+00,2.112848997116088867e+00
1.929682970046997070e+00,2.019274234771728516e+00
2.107312917709350586e+00,1.870589017868041992e+00
2.234940290451049805e+00,1.715917348861694336e+00
2.369557142257690430e+00,1.461636900901794434e+00
2.442704200744628906e+00,1.291173934936523438e+00
2.501944541931152344e+00,1.205306410789489746e+00
2.557910442352294922e+00,1.201895236968994141e+00
2.663807392120361328e+00,1.196141362190246582e+00
2.786678552627563477e+00,1.192443251609802246e+00
2.932590246200561523e+00,1.162920832633972168e+00
3.066029310226440430e+00,1.107933402061462402e+00
3.181339502334594727e+00,1.032640099525451660e+00
3.247626543045043945e+00,9.522552490234375000e-01
3.306863784790039062e+00,8.438660502433776855e-01
3.352499008178710938e+00,7.241209149360656738e-01
3.384594678878784180e+00,6.224589347839355469e-01
3.411949634552001953e+00,5.152233839035034180e-01
3.448664665222167969e+00,4.031149148941040039e-01
3.519199609756469727e+00,2.174657136201858521e-01
3.625369310379028320e+00,-9.333746135234832764e-02
3.761779546737670898e+00,-6.110326647758483887e-01
3.863544940948486328e+00,-1.065336942672729492e+00
3.940309047698974609e+00,-1.412387967109680176e+00
4.010714054107666016e+00,-1.685099363327026367e+00
4.073105335235595703e+00,-1.893097162246704102e+00
4.133669376373291016e+00,-2.019534111022949219e+00
4.191320419311523438e+00,-2.108254671096801758e+00
4.237590312957763672e+00,-2.153690338134765625e+00
4.281493186950683594e+00,-2.183135032653808594e+00
4.307497501373291016e+00,-2.208132505416870117e+00
4.345672607421875000e+00,-2.242826700210571289e+00
4.368252277374267578e+00,-2.284193754196166992e+00
4.380872249603271484e+00,-2.307305812835693359e+00
4.394297122955322266e+00,-2.337643623352050781e+00
4.398484706878662109e+00,-2.345304250717163086e+00
4.413266658782958984e+00,-2.325352430343627930e+00
4.411653518676757812e+00,-2.287351131439208984e+00
4.402077674865722656e+00,-2.272279977798461914e+00
4.366654396057128906e+00,-2.259666204452514648e+00
4.308606147766113281e+00,-2.277968406677246094e+00
4.250452041625976562e+00,-2.292776107788085938e+00
4.205777168273925781e+00,-2.272122859954833984e+00
4.141821384429931641e+00,-2.227622270584106445e+00
4.087731838226318359e+00,-2.196996212005615234e+00
4.000366687774658203e+00,-2.159353971481323242e+00
3.887284755706787109e+00,-2.100621223449707031e+00
3.806658983230590820e+00,-2.053706884384155273e+00
3.752784490585327148e+00,-1.991007328033447266e+00
3.678497791290283203e+00,-1.850730538368225098e+00
3.505328416824340820e+00,-1.507104277610778809e+00
3.173642873764038086e+00,-8.744000196456909180e-01
2.791387319564819336e+00,-3.142500221729278564e-01
2.539194345474243164e+00,6.269006431102752686e-02
2.329328060150146484e+00,3.667186796665191650e-01
2.100232601165771484e+00,7.953881025314331055e-01
1.821250796318054199e+00,1.350775599479675293e+00
1.738306879997253418e+00,1.576085567474365234e+00
1.737279415130615234e+00,1.662522315979003906e+00
3.505416870117187500e+00,4.130904674530029297e-01
3.520445823669433594e+00,3.650225400924682617e-01
3.540019035339355469e+00,3.173207938671112061e-01
3.551700115203857422e+00,2.909388840198516846e-01
3.553510665893554688e+00,2.738875448703765869e-01
3.547536373138427734e+00,2.557056546211242676e-01
3.552785396575927734e+00,2.512165904045104980e-01
3.552601337432861328e+00,2.401582449674606323e-01
3.567688941955566406e+00,2.266961187124252319e-01
3.592019796371459961e+00,2.150031924247741699e-01
3.642944097518920898e+00,2.082570791244506836e-01
3.692694187164306641e+00,1.985397338867187500e-01
3.722395420074462891e+00,2.479764521121978760e-01
3.731157541275024414e+00,4.129448533058166504e-01
3.685882329940795898e+00,6.086035966873168945e-01
2.165355205535888672e+00,4.071604728698730469e+00
2.039663314819335938e+00,4.293962955474853516e+00
1.909355640411376953e+00,4.460912227630615234e+00
1.730080842971801758e+00,4.661157608032226562e+00
1.499922394752502441e+00,4.866604804992675781e+00
1.304928660392761230e+00,5.016220092773437500e+00
1.064107537269592285e+00,5.191889286041259766e+00
7.802271246910095215e-01,5.405028343200683594e+00
4.203000664710998535e-01,5.692072868347167969e+00
2.383322268724441528e-01,5.836326122283935547e+00
1.307814717292785645e-01,5.937814235687255859e+00
4.759246110916137695e-02,6.028013706207275391e+00
-6.072863563895225525e-02,6.148818969726562500e+00
-1.424667090177536011e-01,6.264471530914306641e+00
-2.259359061717987061e-01,6.377380847930908203e+00
-3.087027370929718018e-01,6.515904426574707031e+00
-4.268728196620941162e-01,6.681787490844726562e+00
-5.962808132171630859e-01,6.863204479217529297e+00
-8.029952645301818848e-01,7.055506706237792969e+00
-1.123449921607971191e+00,7.318773746490478516e+00
-2.552385091781616211e+00,8.337819099426269531e+00
-2.562166690826416016e+00,8.385224342346191406e+00
-2.452045440673828125e+00,8.271959304809570312e+00
-2.326111316680908203e+00,8.081342697143554688e+00
-2.078000068664550781e+00,7.821853160858154297e+00
-1.833991408348083496e+00,7.527100086212158203e+00
-1.662800431251525879e+00,7.246777534484863281e+00
-1.535640001296997070e+00,6.989966392517089844e+00
-1.409649014472961426e+00,6.693943977355957031e+00
-1.287823438644409180e+00,6.441371440887451172e+00
-1.080203890800476074e+00,6.188795089721679688e+00
-8.085610270500183105e-01,5.947289466857910156e+00
-2.579314112663269043e-01,5.545359611511230469e+00
3.359399437904357910e-01,5.140710353851318359e+00
8.746003508567810059e-01,4.777388095855712891e+00
1.304332375526428223e+00,4.491555213928222656e+00
1.633014082908630371e+00,4.276715278625488281e+00
1.984841585159301758e+00,4.019578933715820312e+00
2.423161268234252930e+00,3.663554430007934570e+00
3.099655628204345703e+00,2.983843326568603516e+00
3.529331207275390625e+00,2.567977190017700195e+00
3.960803747177124023e+00,2.098898649215698242e+00
4.284172058105468750e+00,1.715755939483642578e+00
4.517285823822021484e+00,1.401395320892333984e+00
4.712562084197998047e+00,1.122659444808959961e+00
