PCA1,PCA2
-7.553664207458496094e+00,4.851553440093994141e+00
-7.506480216979980469e+00,5.012846469879150391e+00
-7.517064094543457031e+00,5.159721374511718750e+00
-7.815913200378417969e+00,5.338617324829101562e+00
-7.886861801147460938e+00,5.261459827423095703e+00
-7.912097930908203125e+00,5.191977500915527344e+00
-7.902567863464355469e+00,4.935182571411132812e+00
-7.429244041442871094e+00,4.924347400665283203e+00
-7.254966735839843750e+00,4.502521038055419922e+00
-6.707853317260742188e+00,4.439666271209716797e+00
-6.544244766235351562e+00,4.423636913299560547e+00
-6.424898147583007812e+00,4.493112564086914062e+00
-6.193093299865722656e+00,4.723007202148437500e+00
-5.978624343872070312e+00,4.985606670379638672e+00
-6.129534721374511719e+00,5.180990219116210938e+00
-6.303214073181152344e+00,5.540479660034179688e+00
-6.457831382751464844e+00,5.705070018768310547e+00
-6.464652061462402344e+00,5.768535137176513672e+00
-6.299017906188964844e+00,5.527841091156005859e+00
-6.187010765075683594e+00,5.299075603485107422e+00
-6.068412780761718750e+00,5.025892257690429688e+00
-5.964941024780273438e+00,4.766313076019287109e+00
-5.638119697570800781e+00,4.488770961761474609e+00
-5.306436538696289062e+00,4.273631095886230469e+00
-4.979850769042968750e+00,3.985944747924804688e+00
-4.728203773498535156e+00,3.680617332458496094e+00
-4.370267868041992188e+00,3.440398693084716797e+00
-3.979482412338256836e+00,3.197927474975585938e+00
-3.598323583602905273e+00,2.961341381072998047e+00
-3.208654165267944336e+00,2.797404766082763672e+00
-2.761127710342407227e+00,2.634867191314697266e+00
-2.802833795547485352e+00,2.589395761489868164e+00
-2.173291921615600586e+00,2.463952064514160156e+00
-2.005245923995971680e+00,2.237215280532836914e+00
-1.752036809921264648e+00,1.939764022827148438e+00
-1.617042779922485352e+00,1.600050687789916992e+00
-1.487355947494506836e+00,1.294277906417846680e+00
-1.314985513687133789e+00,1.027919769287109375e+00
-1.070492506027221680e+00,8.267080783843994141e-01
-9.457931518554687500e-01,6.719609498977661133e-01
-1.022905349731445312e+00,5.219818353652954102e-01
-1.040084123611450195e+00,2.085018157958984375e-01
-1.065486669540405273e+00,-1.592636108398437500e-03
-8.185656070709228516e-01,-2.516909241676330566e-01
-8.634116649627685547e-01,-5.631923079490661621e-01
-9.387710094451904297e-01,-8.383547067642211914e-01
-8.900549411773681641e-01,-9.859079122543334961e-01
-8.128330707550048828e-01,-1.095054507255554199e+00
-8.420758247375488281e-01,-1.118685722351074219e+00
-6.495344638824462891e-01,-1.026958107948303223e+00
-6.980521678924560547e-01,-8.277959823608398438e-01
-5.070219039916992188e-01,-1.050802588462829590e+00
-5.157811641693115234e-01,-1.187503337860107422e+00
-3.790428638458251953e-01,-1.398867964744567871e+00
-2.744097709655761719e-01,-1.679609775543212891e+00
-1.491045951843261719e-02,-1.871083021163940430e+00
1.588997840881347656e-01,-2.010048866271972656e+00
3.704841136932373047e-01,-2.280365705490112305e+00
4.981648921966552734e-01,-2.543875694274902344e+00
6.162078380584716797e-01,-2.700509548187255859e+00
7.363228797912597656e-01,-2.797689437866210938e+00
7.566261291503906250e-01,-2.780116081237792969e+00
7.839405536651611328e-01,-2.962521076202392578e+00
7.819325923919677734e-01,-3.001602172851562500e+00
7.238218784332275391e-01,-2.997071266174316406e+00
6.948378086090087891e-01,-2.969282627105712891e+00
6.258282661437988281e-01,-2.963456153869628906e+00
5.428717136383056641e-01,-2.903799772262573242e+00
4.546277523040771484e-01,-2.816152095794677734e+00
3.631932735443115234e-01,-2.695201873779296875e+00
2.437551021575927734e-01,-2.564373970031738281e+00
1.225373744964599609e-01,-2.414246082305908203e+00
-3.679919242858886719e-02,-2.270470380783081055e+00
-2.024023532867431641e-01,-2.178585052490234375e+00
-3.789231777191162109e-01,-2.065059185028076172e+00
-5.326938629150390625e-01,-1.934354782104492188e+00
-7.263345718383789062e-01,-1.831173896789550781e+00
-8.551235198974609375e-01,-1.779099702835083008e+00
-1.032982826232910156e+00,-1.734701752662658691e+00
-1.182869672775268555e+00,-1.665629625320434570e+00
-1.367554903030395508e+00,-1.554526209831237793e+00
-1.485851049423217773e+00,-1.463773727416992188e+00
-1.539254903793334961e+00,-1.345970153808593750e+00
-1.622495412826538086e+00,-1.179484486579895020e+00
-1.777452230453491211e+00,-9.414327144622802734e-01
-1.929972410202026367e+00,-7.721197605133056641e-01
-2.018392801284790039e+00,-5.653126239776611328e-01
-2.119940996170043945e+00,-3.613104820251464844e-01
-2.292215108871459961e+00,-1.326357126235961914e-01
-2.558444261550903320e+00,5.458283424377441406e-02
-2.851336717605590820e+00,1.681219339370727539e-01
-3.123519659042358398e+00,3.067836761474609375e-01
-3.291823625564575195e+00,4.018676280975341797e-01
-3.387563467025756836e+00,4.770687818527221680e-01
-3.468841791152954102e+00,4.968214035034179688e-01
-3.469905614852905273e+00,5.299402475357055664e-01
-3.488215208053588867e+00,5.660219192504882812e-01
-3.564934015274047852e+00,5.956419706344604492e-01
-3.712237119674682617e+00,6.340956687927246094e-01
-3.883713483810424805e+00,7.359488010406494141e-01
-3.990850210189819336e+00,7.153253555297851562e-01
-4.028798103332519531e+00,7.045793533325195312e-01
-4.031695365905761719e+00,6.512001752853393555e-01
-3.963437318801879883e+00,6.255705356597900391e-01
-3.894206285476684570e+00,6.482100486755371094e-01
-3.794831037521362305e+00,6.436704397201538086e-01
-3.589182138442993164e+00,8.165163993835449219e-01
-3.377092123031616211e+00,9.715325832366943359e-01
-3.233789205551147461e+00,1.186704158782958984e+00
-3.149162054061889648e+00,1.304908275604248047e+00
-3.098843812942504883e+00,1.391462802886962891e+00
-2.992106676101684570e+00,1.350225925445556641e+00
-2.802959203720092773e+00,1.291107177734375000e+00
-2.682301282882690430e+00,1.127691745758056641e+00
-2.597415208816528320e+00,9.875969886779785156e-01
-2.513901948928833008e+00,8.239312171936035156e-01
-2.347205400466918945e+00,7.374719381332397461e-01
-2.252852678298950195e+00,7.351002693176269531e-01
-2.266723394393920898e+00,7.185207605361938477e-01
-2.273922204971313477e+00,6.837207078933715820e-01
-2.155131578445434570e+00,5.527220964431762695e-01
-2.042548894882202148e+00,3.474950790405273438e-01
-1.941765546798706055e+00,8.760178089141845703e-02
-1.835847616195678711e+00,-1.943408250808715820e-01
-1.762845277786254883e+00,-4.814680218696594238e-01
-1.780646562576293945e+00,-7.200220823287963867e-01
-1.760886907577514648e+00,-8.857973814010620117e-01
-1.724150419235229492e+00,-1.074179410934448242e+00
-1.549003362655639648e+00,-1.254460930824279785e+00
-1.503272294998168945e+00,-1.377369761466979980e+00
-1.412260293960571289e+00,-1.409831762313842773e+00
-1.272156476974487305e+00,-1.485081195831298828e+00
-1.132202148437500000e+00,-1.482446312904357910e+00
-9.635553359985351562e-01,-1.551559090614318848e+00
-8.474321365356445312e-01,-1.616297006607055664e+00
-6.350462436676025391e-01,-1.740748882293701172e+00
-5.292022228240966797e-01,-1.919513583183288574e+00
-4.575653076171875000e-01,-2.124618053436279297e+00
-3.446068763732910156e-01,-2.387856483459472656e+00
-1.660518646240234375e-01,-2.623343944549560547e+00
-2.140831947326660156e-02,-2.824564695358276367e+00
9.571528434753417969e-02,-2.920077800750732422e+00
2.307446002960205078e-01,-2.970559358596801758e+00
3.357412815093994141e-01,-2.965846061706542969e+00
3.572590351104736328e-01,-2.896970748901367188e+00
3.237738609313964844e-01,-2.793232917785644531e+00
2.278056144714355469e-01,-2.762398958206176758e+00
1.688125133514404297e-01,-2.738612413406372070e+00
8.714556694030761719e-02,-2.717693805694580078e+00
-8.169412612915039062e-03,-2.697379112243652344e+00
-1.269705295562744141e-01,-2.652894735336303711e+00
-2.179160118103027344e-01,-2.602236986160278320e+00
-2.784161567687988281e-01,-2.488366127014160156e+00
-3.092985153198242188e-01,-2.377479076385498047e+00
-3.776798248291015625e-01,-2.232012748718261719e+00
-4.783926010131835938e-01,-2.063854455947875977e+00
-5.788681507110595703e-01,-1.802354097366333008e+00
-7.074794769287109375e-01,-1.647079229354858398e+00
-8.872475624084472656e-01,-1.447141528129577637e+00
-1.051772117614746094e+00,-1.284188032150268555e+00
-1.177904367446899414e+00,-1.113644003868103027e+00
-1.347995042800903320e+00,-9.766830205917358398e-01
-1.494145154953002930e+00,-9.084342718124389648e-01
-1.658813238143920898e+00,-9.202977418899536133e-01
-1.785865068435668945e+00,-9.238469600677490234e-01
-1.971429586410522461e+00,-8.634907603263854980e-01
-2.135464906692504883e+00,-7.466832399368286133e-01
-2.299921274185180664e+00,-6.723156571388244629e-01
-2.466642141342163086e+00,-6.018596887588500977e-01
-2.716684103012084961e+00,-4.723432660102844238e-01
-2.878241777420043945e+00,-3.108097314834594727e-01
-3.049628496170043945e+00,-1.344931125640869141e-01
-3.120435953140258789e+00,3.913879394531250000e-03
-3.246356725692749023e+00,1.443166732788085938e-01
-3.353118181228637695e+00,2.135273218154907227e-01
-3.494525194168090820e+00,3.391152620315551758e-01
-3.603730440139770508e+00,4.774917364120483398e-01
-3.710765123367309570e+00,6.581299304962158203e-01
-3.850390195846557617e+00,8.029618263244628906e-01
-3.940664529800415039e+00,9.007349014282226562e-01
-3.912492990493774414e+00,1.098813533782958984e+00
-3.981965780258178711e+00,1.334633350372314453e+00
-4.102074623107910156e+00,1.557571649551391602e+00
-4.292620658874511719e+00,1.795112609863281250e+00
-4.287572860717773438e+00,1.960476636886596680e+00
-4.334851264953613281e+00,2.155596733093261719e+00
-4.417407035827636719e+00,2.303304195404052734e+00
-4.638054847717285156e+00,2.445886373519897461e+00
-4.740399360656738281e+00,2.503458023071289062e+00
-4.898646354675292969e+00,2.550844430923461914e+00
-5.086032867431640625e+00,2.598899126052856445e+00
-5.331420898437500000e+00,2.716966152191162109e+00
-5.407988548278808594e+00,2.789048671722412109e+00
-5.554159164428710938e+00,2.859370231628417969e+00
-5.632411003112792969e+00,3.007599830627441406e+00
-5.827006340026855469e+00,3.165336132049560547e+00
-5.906281471252441406e+00,3.256695270538330078e+00
-6.088863372802734375e+00,3.378295421600341797e+00
-6.071015357971191406e+00,3.466520786285400391e+00
-6.188101768493652344e+00,3.617554664611816406e+00
-6.202788352966308594e+00,3.705661296844482422e+00
-6.293165206909179688e+00,3.870499134063720703e+00
-6.265338897705078125e+00,3.854095458984375000e+00
-6.170095443725585938e+00,3.878437995910644531e+00
-6.068348884582519531e+00,3.846124649047851562e+00
-5.929725646972656250e+00,3.778315544128417969e+00
-5.657464027404785156e+00,3.685083389282226562e+00
-5.485804557800292969e+00,3.742601394653320312e+00
-5.503109931945800781e+00,3.718085289001464844e+00
-5.579514503479003906e+00,3.814480781555175781e+00
-5.557736396789550781e+00,3.785458087921142578e+00
-5.394673347473144531e+00,3.715988636016845703e+00
-5.225336074829101562e+00,3.491605758666992188e+00
-5.040407180786132812e+00,3.374576568603515625e+00
-4.848492622375488281e+00,3.151397228240966797e+00
-4.584375381469726562e+00,3.099315643310546875e+00
-4.504653930664062500e+00,3.079689502716064453e+00
-4.488072395324707031e+00,3.062762260437011719e+00
-4.409872055053710938e+00,3.004278182983398438e+00
-4.298562049865722656e+00,2.979371547698974609e+00
-4.214126586914062500e+00,2.954919815063476562e+00
-4.131587982177734375e+00,2.789858818054199219e+00
-3.986200571060180664e+00,2.714917898178100586e+00
-3.796988725662231445e+00,2.767653465270996094e+00
-3.730632066726684570e+00,2.887365341186523438e+00
-3.637040376663208008e+00,3.058918952941894531e+00
-3.546639680862426758e+00,3.177092075347900391e+00
-3.572894811630249023e+00,3.433993816375732422e+00
-3.533611059188842773e+00,3.701325893402099609e+00
-3.697591543197631836e+00,3.860181808471679688e+00
-3.868297338485717773e+00,3.888246536254882812e+00
-3.902944326400756836e+00,3.995018005371093750e+00
-3.878843545913696289e+00,4.154371261596679688e+00
-3.805149316787719727e+00,4.330198287963867188e+00
-3.859641313552856445e+00,4.440439224243164062e+00
-4.057112693786621094e+00,4.707652568817138672e+00
-4.290655136108398438e+00,4.853528499603271484e+00
-4.602125167846679688e+00,4.997415065765380859e+00
-4.856383323669433594e+00,5.227205753326416016e+00
-5.067885398864746094e+00,5.599867343902587891e+00
-5.139772415161132812e+00,5.858039855957031250e+00
-5.267148971557617188e+00,6.076068401336669922e+00
-5.249165534973144531e+00,6.134567260742187500e+00
-5.126511573791503906e+00,6.321051120758056641e+00
-5.022801399230957031e+00,6.330405712127685547e+00
-4.908380508422851562e+00,6.374792575836181641e+00
-4.742370605468750000e+00,6.199462890625000000e+00
-4.647230148315429688e+00,5.987319946289062500e+00
-4.480033874511718750e+00,5.610758304595947266e+00
-4.202949523925781250e+00,5.187552928924560547e+00
-3.806562185287475586e+00,4.765774726867675781e+00
-3.391810178756713867e+00,4.468664169311523438e+00
-2.944105386734008789e+00,4.007544040679931641e+00
-2.437190771102905273e+00,3.667536258697509766e+00
-1.943340539932250977e+00,3.314251422882080078e+00
-1.425164461135864258e+00,2.937600612640380859e+00
-1.046782016754150391e+00,2.572951793670654297e+00
-6.544275283813476562e-01,2.183339118957519531e+00
-5.011377334594726562e-01,1.811952590942382812e+00
-1.096138954162597656e-01,1.188557863235473633e+00
2.417221069335937500e-01,6.429560184478759766e-01
5.318357944488525391e-01,2.321815490722656250e-02
8.545217514038085938e-01,-6.865965127944946289e-01
1.281301736831665039e+00,-1.236925482749938965e+00
1.502878069877624512e+00,-1.627638339996337891e+00
1.607797503471374512e+00,-1.881963968276977539e+00
1.533273100852966309e+00,-2.101280212402343750e+00
1.476929187774658203e+00,-2.201456308364868164e+00
1.399236798286437988e+00,-2.367268562316894531e+00
1.297499179840087891e+00,-2.519356250762939453e+00
1.178071856498718262e+00,-2.599752426147460938e+00
1.075549960136413574e+00,-2.553490161895751953e+00
9.556744098663330078e-01,-2.405252695083618164e+00
9.646435976028442383e-01,-2.257513523101806641e+00
9.445208311080932617e-01,-2.087507247924804688e+00
8.492842912673950195e-01,-1.857212305068969727e+00
7.680099010467529297e-01,-1.764317274093627930e+00
6.738517284393310547e-01,-1.656607985496520996e+00
5.527250766754150391e-01,-1.639621376991271973e+00
5.291008949279785156e-01,-1.653056502342224121e+00
4.274597167968750000e-01,-1.680932641029357910e+00
3.833305835723876953e-01,-1.768211722373962402e+00
3.905830383300781250e-01,-1.973457455635070801e+00
3.541898727416992188e-01,-2.094881057739257812e+00
3.133461475372314453e-01,-2.161310672760009766e+00
2.491502761840820312e-01,-2.228750228881835938e+00
1.806898117065429688e-01,-2.241443872451782227e+00
1.177008152008056641e-01,-2.286418914794921875e+00
5.087852478027343750e-04,-2.368869781494140625e+00
-2.720355987548828125e-02,-2.397534847259521484e+00
-5.209732055664062500e-02,-2.377026319503784180e+00
-1.049413681030273438e-01,-2.398115634918212891e+00
-1.311850547790527344e-01,-2.482096672058105469e+00
-1.984200477600097656e-01,-2.610620737075805664e+00
-2.713017463684082031e-01,-2.742712497711181641e+00
-2.651283740997314453e-01,-2.752515316009521484e+00
-2.442598342895507812e-01,-2.679333686828613281e+00
-2.025640010833740234e-01,-2.595727443695068359e+00
-1.394765377044677734e-01,-2.509431838989257812e+00
-8.949995040893554688e-03,-2.423516273498535156e+00
3.627347946166992188e-02,-2.424504518508911133e+00
1.144146919250488281e-02,-2.438118696212768555e+00
5.787563323974609375e-02,-2.500395298004150391e+00
1.093432903289794922e-01,-2.411362409591674805e+00
2.732753753662109375e-02,-2.442850589752197266e+00
-7.253837585449218750e-02,-2.392369031906127930e+00
-2.115757465362548828e-01,-2.396854877471923828e+00
-1.383085250854492188e-01,-2.284593105316162109e+00
-1.751561164855957031e-01,-2.241010904312133789e+00
-2.113595008850097656e-01,-2.203199386596679688e+00
-2.162125110626220703e-01,-2.173387050628662109e+00
-2.417144775390625000e-01,-2.115174531936645508e+00
-3.083150386810302734e-01,-2.047306776046752930e+00
-2.898554801940917969e-01,-1.859982013702392578e+00
-4.357402324676513672e-01,-1.871078491210937500e+00
-5.342495441436767578e-01,-1.753178477287292480e+00
-6.042261123657226562e-01,-1.701500773429870605e+00
-6.601283550262451172e-01,-1.643389344215393066e+00
-7.293663024902343750e-01,-1.574199080467224121e+00
-7.857944965362548828e-01,-1.485068082809448242e+00
-8.249082565307617188e-01,-1.385824203491210938e+00
-8.684785366058349609e-01,-1.255443811416625977e+00
-8.458724021911621094e-01,-1.108380913734436035e+00
-8.331363201141357422e-01,-9.045923948287963867e-01
-8.799054622650146484e-01,-7.065215110778808594e-01
-9.181385040283203125e-01,-5.118899345397949219e-01
-9.951307773590087891e-01,-3.544923663139343262e-01
-1.032273530960083008e+00,-1.647223234176635742e-01
-1.161414384841918945e+00,7.609605789184570312e-03
-1.285967588424682617e+00,2.168872356414794922e-01
-1.432758092880249023e+00,3.536233901977539062e-01
-1.516465902328491211e+00,4.932581186294555664e-01
-1.674850702285766602e+00,6.144392490386962891e-01
-1.810635328292846680e+00,7.112309932708740234e-01
-1.964785337448120117e+00,7.800903320312500000e-01
-2.029524564743041992e+00,8.204534053802490234e-01
-2.141780614852905273e+00,8.571045398712158203e-01
-2.239349126815795898e+00,8.831210136413574219e-01
-2.344644308090209961e+00,8.674261569976806641e-01
-2.432187795639038086e+00,8.738155364990234375e-01
-2.446746587753295898e+00,8.334350585937500000e-01
-2.390912771224975586e+00,7.529000043869018555e-01
-2.368584394454956055e+00,6.836078166961669922e-01
-2.316835641860961914e+00,6.502975225448608398e-01
-2.249717473983764648e+00,6.975947618484497070e-01
-2.210050821304321289e+00,7.359062433242797852e-01
-2.137221574783325195e+00,7.991662025451660156e-01
-1.994649648666381836e+00,7.830286026000976562e-01
-1.803764104843139648e+00,7.126628160476684570e-01
-1.718464136123657227e+00,7.034196853637695312e-01
-1.642068624496459961e+00,5.998895168304443359e-01
-1.586105108261108398e+00,5.299004316329956055e-01
-1.423774003982543945e+00,3.910158872604370117e-01
-1.377400636672973633e+00,3.259156942367553711e-01
-1.299988985061645508e+00,3.160840272903442383e-01
-1.182299613952636719e+00,1.960215568542480469e-01
-1.128273725509643555e+00,1.462173461914062500e-02
-1.120986700057983398e+00,-2.008992433547973633e-01
-1.035543441772460938e+00,-3.955717682838439941e-01
-1.051310300827026367e+00,-5.854704976081848145e-01
-1.045119047164916992e+00,-7.084676027297973633e-01
-9.840431213378906250e-01,-7.830196619033813477e-01
-9.244999885559082031e-01,-8.134962320327758789e-01
-9.292659759521484375e-01,-7.677641510963439941e-01
-9.539170265197753906e-01,-8.121423721313476562e-01
-1.048143863677978516e+00,-7.322678565979003906e-01
-1.073862552642822266e+00,-7.114391326904296875e-01
-1.034990072250366211e+00,-6.660068035125732422e-01
-9.970874786376953125e-01,-6.458858847618103027e-01
-1.000466108322143555e+00,-6.631835699081420898e-01
-9.783780574798583984e-01,-6.284638047218322754e-01
-9.757363796234130859e-01,-6.008049249649047852e-01
-9.388625621795654297e-01,-5.725441575050354004e-01
-9.057168960571289062e-01,-5.647031664848327637e-01
-9.071934223175048828e-01,-5.743733048439025879e-01
-9.209899902343750000e-01,-5.431018471717834473e-01
-9.174242019653320312e-01,-5.600558519363403320e-01
-8.516199588775634766e-01,-5.767213702201843262e-01
-8.086085319519042969e-01,-6.367881894111633301e-01
-7.986464500427246094e-01,-7.551787495613098145e-01
-8.155601024627685547e-01,-9.600387215614318848e-01
-7.877466678619384766e-01,-1.091251850128173828e+00
-7.703714370727539062e-01,-1.310026884078979492e+00
-7.624258995056152344e-01,-1.513148307800292969e+00
-6.877381801605224609e-01,-1.766915917396545410e+00
-5.858235359191894531e-01,-1.918829798698425293e+00
-5.626616477966308594e-01,-2.040195703506469727e+00
-5.620577335357666016e-01,-2.165536165237426758e+00
-5.308644771575927734e-01,-2.257586479187011719e+00
-3.572862148284912109e-01,-2.344157695770263672e+00
-2.009866237640380859e-01,-2.368782043457031250e+00
-7.286214828491210938e-02,-2.336097240447998047e+00
8.600449562072753906e-02,-2.337994575500488281e+00
2.572882175445556641e-01,-2.422638893127441406e+00
4.439132213592529297e-01,-2.597136735916137695e+00
6.003377437591552734e-01,-2.748064041137695312e+00
8.019033670425415039e-01,-2.943334579467773438e+00
1.001689791679382324e+00,-3.160338401794433594e+00
1.241003990173339844e+00,-3.357190132141113281e+00
1.371169328689575195e+00,-3.363625764846801758e+00
1.418796539306640625e+00,-3.383647680282592773e+00
1.369644880294799805e+00,-3.324497699737548828e+00
1.284680843353271484e+00,-3.257267713546752930e+00
1.194076657295227051e+00,-3.145703315734863281e+00
