PCA1,PCA2
7.620878219604492188e-01,2.110805988311767578e+00
7.987439632415771484e-01,1.983341693878173828e+00
8.334064483642578125e-01,1.822665691375732422e+00
9.874010086059570312e-01,1.543226003646850586e+00
1.145987987518310547e+00,1.297438621520996094e+00
1.264738798141479492e+00,9.964838624000549316e-01
1.309551715850830078e+00,7.092480063438415527e-01
1.439199924468994141e+00,3.839141130447387695e-01
1.597097873687744141e+00,1.503419876098632812e-01
1.827998638153076172e+00,-1.196315288543701172e-01
2.042442798614501953e+00,-3.486139774322509766e-01
2.220681667327880859e+00,-5.945392847061157227e-01
2.455981731414794922e+00,-7.788418531417846680e-01
2.659426212310791016e+00,-9.363373517990112305e-01
2.813345432281494141e+00,-9.964202642440795898e-01
2.931931495666503906e+00,-1.054088473320007324e+00
2.997275352478027344e+00,-1.091145634651184082e+00
3.054443836212158203e+00,-1.111478447914123535e+00
3.083480834960937500e+00,-1.108707547187805176e+00
3.078758239746093750e+00,-1.159147858619689941e+00
3.096512317657470703e+00,-1.223957657814025879e+00
3.113025188446044922e+00,-1.320392012596130371e+00
3.085765838623046875e+00,-1.346180081367492676e+00
3.067464828491210938e+00,-1.384053587913513184e+00
3.075121879577636719e+00,-1.514339327812194824e+00
3.116380214691162109e+00,-1.610636115074157715e+00
3.106998443603515625e+00,-1.718146920204162598e+00
3.118782043457031250e+00,-1.854652285575866699e+00
3.181163787841796875e+00,-1.997644305229187012e+00
3.214804649353027344e+00,-2.148674964904785156e+00
3.262467384338378906e+00,-2.349643707275390625e+00
3.388302326202392578e+00,-2.713032245635986328e+00
3.535137176513671875e+00,-3.068786144256591797e+00
3.750876903533935547e+00,-3.337561607360839844e+00
3.997336864471435547e+00,-3.519175052642822266e+00
4.246963977813720703e+00,-3.796070575714111328e+00
4.400153160095214844e+00,-3.976109981536865234e+00
4.579292774200439453e+00,-4.115586757659912109e+00
4.765939235687255859e+00,-4.260828971862792969e+00
4.931895256042480469e+00,-4.325858592987060547e+00
4.980775833129882812e+00,-4.383780479431152344e+00
5.038262367248535156e+00,-4.438802242279052734e+00
5.039597034454345703e+00,-4.606888771057128906e+00
5.110153198242187500e+00,-4.779660224914550781e+00
5.106878280639648438e+00,-5.000537872314453125e+00
5.135658264160156250e+00,-5.091723442077636719e+00
5.134082794189453125e+00,-5.193526744842529297e+00
5.177773952484130859e+00,-5.278887748718261719e+00
5.128063201904296875e+00,-5.379808902740478516e+00
5.112991809844970703e+00,-5.410228252410888672e+00
5.028558254241943359e+00,-5.382841587066650391e+00
4.988204956054687500e+00,-5.316473484039306641e+00
4.901106357574462891e+00,-5.197847843170166016e+00
4.787987709045410156e+00,-5.058643817901611328e+00
4.628092765808105469e+00,-4.955852508544921875e+00
4.504568576812744141e+00,-4.861176490783691406e+00
4.312187194824218750e+00,-4.699561119079589844e+00
4.166948795318603516e+00,-4.541905879974365234e+00
4.092323303222656250e+00,-4.289956092834472656e+00
4.011142253875732422e+00,-4.059912681579589844e+00
3.905109405517578125e+00,-3.902701854705810547e+00
3.868683338165283203e+00,-3.867990493774414062e+00
3.766542434692382812e+00,-3.792588233947753906e+00
3.627090930938720703e+00,-3.713440895080566406e+00
3.529741287231445312e+00,-3.662235736846923828e+00
3.461424827575683594e+00,-3.538124084472656250e+00
3.395256042480468750e+00,-3.462779998779296875e+00
3.298739910125732422e+00,-3.393042564392089844e+00
3.221474170684814453e+00,-3.406237602233886719e+00
3.089383125305175781e+00,-3.395808219909667969e+00
2.937004566192626953e+00,-3.410265922546386719e+00
2.802081108093261719e+00,-3.405910491943359375e+00
2.736388683319091797e+00,-3.395972251892089844e+00
2.620212078094482422e+00,-3.460393428802490234e+00
2.542747020721435547e+00,-3.579590320587158203e+00
2.587483406066894531e+00,-3.753963470458984375e+00
2.652225017547607422e+00,-3.906649112701416016e+00
2.756514549255371094e+00,-4.179861545562744141e+00
2.925455093383789062e+00,-4.571677207946777344e+00
3.050222873687744141e+00,-4.959095954895019531e+00
3.206532478332519531e+00,-5.309402942657470703e+00
3.455545425415039062e+00,-5.566952705383300781e+00
3.670416355133056641e+00,-5.823398113250732422e+00
3.873950958251953125e+00,-6.143124103546142578e+00
4.093848705291748047e+00,-6.378409385681152344e+00
4.318904399871826172e+00,-6.513906955718994141e+00
4.458987236022949219e+00,-6.715518951416015625e+00
4.521654129028320312e+00,-6.766911506652832031e+00
4.576205253601074219e+00,-6.812829971313476562e+00
4.606276988983154297e+00,-6.876040458679199219e+00
4.707664966583251953e+00,-7.016349792480468750e+00
4.690000534057617188e+00,-7.174347877502441406e+00
4.651916980743408203e+00,-7.101866722106933594e+00
4.604841709136962891e+00,-6.785207748413085938e+00
4.322365760803222656e+00,-6.477201938629150391e+00
4.091555118560791016e+00,-6.217682361602783203e+00
3.724925518035888672e+00,-5.790434837341308594e+00
3.343877792358398438e+00,-5.363855361938476562e+00
2.950376033782958984e+00,-4.835703849792480469e+00
2.567542076110839844e+00,-4.194503307342529297e+00
2.313596248626708984e+00,-3.640039443969726562e+00
1.870667934417724609e+00,-2.865080833435058594e+00
1.455950021743774414e+00,-2.293460845947265625e+00
9.965112209320068359e-01,-1.871334910392761230e+00
6.925108432769775391e-01,-1.355822920799255371e+00
2.135827541351318359e-01,-9.093025922775268555e-01
-8.219003677368164062e-02,-4.530103206634521484e-01
-1.974081993103027344e-02,-3.231271505355834961e-01
-1.254849433898925781e-01,1.120688915252685547e-01
-2.442402839660644531e-01,5.857255458831787109e-01
-3.601958751678466797e-01,8.189128637313842773e-01
-5.000371932983398438e-01,1.053781867027282715e+00
-7.778502702713012695e-01,1.454355120658874512e+00
-9.784089326858520508e-01,1.898094654083251953e+00
-1.019354224205017090e+00,2.026370286941528320e+00
-1.100470542907714844e+00,2.103218555450439453e+00
-1.111797809600830078e+00,1.977882146835327148e+00
-1.129279851913452148e+00,2.026840448379516602e+00
-1.155059337615966797e+00,2.006336688995361328e+00
-1.091010689735412598e+00,1.875887155532836914e+00
-1.176107168197631836e+00,1.828159213066101074e+00
-1.144614458084106445e+00,1.797771453857421875e+00
-9.429829120635986328e-01,1.691935539245605469e+00
-7.272462844848632812e-01,1.609248042106628418e+00
-5.910663604736328125e-01,1.456201076507568359e+00
-3.654816150665283203e-01,1.334054708480834961e+00
-2.063510417938232422e-01,1.291566133499145508e+00
2.805399894714355469e-02,1.400592565536499023e+00
3.702163696289062500e-02,1.508601427078247070e+00
1.148021221160888672e-01,1.602552413940429688e+00
1.025121212005615234e-01,1.651005506515502930e+00
-2.563762664794921875e-02,1.646663546562194824e+00
-9.319090843200683594e-02,1.720614194869995117e+00
-1.227173805236816406e-01,1.750284671783447266e+00
-1.259255409240722656e-01,1.780066967010498047e+00
-1.337459087371826172e-01,1.785332918167114258e+00
-8.025860786437988281e-02,1.858442306518554688e+00
-1.249389648437500000e-01,1.970549345016479492e+00
-1.760931015014648438e-01,2.011609554290771484e+00
-2.137684822082519531e-01,2.084264755249023438e+00
-3.079192638397216797e-01,2.091685771942138672e+00
-3.337943553924560547e-01,2.148637771606445312e+00
-2.363932132720947266e-01,2.318792819976806641e+00
-1.851601600646972656e-01,2.293569087982177734e+00
-6.879115104675292969e-02,2.285151243209838867e+00
4.809617996215820312e-02,2.390481948852539062e+00
9.646177291870117188e-03,2.291166305541992188e+00
2.547571659088134766e-01,2.260764598846435547e+00
1.819827556610107422e-01,2.239788293838500977e+00
1.632869243621826172e-01,2.345918416976928711e+00
1.353433132171630859e-01,2.390055179595947266e+00
1.715033054351806641e-01,2.417888641357421875e+00
1.900336742401123047e-01,2.552612781524658203e+00
2.348155975341796875e-01,2.446942806243896484e+00
2.755539417266845703e-01,2.531069993972778320e+00
3.192069530487060547e-01,2.282580375671386719e+00
3.614139556884765625e-01,2.211789846420288086e+00
2.874050140380859375e-01,1.984434843063354492e+00
4.658682346343994141e-01,1.945592164993286133e+00
6.740806102752685547e-01,1.739850878715515137e+00
7.460529804229736328e-01,1.530125856399536133e+00
8.854537010192871094e-01,1.456904411315917969e+00
1.068482160568237305e+00,1.341776251792907715e+00
1.214437007904052734e+00,1.170984745025634766e+00
1.255027532577514648e+00,1.064259290695190430e+00
1.369248151779174805e+00,9.145125150680541992e-01
1.440432548522949219e+00,8.461852073669433594e-01
1.448742389678955078e+00,7.852492928504943848e-01
1.473723411560058594e+00,7.274910211563110352e-01
1.451730966567993164e+00,6.699278950691223145e-01
1.471908569335937500e+00,5.450121760368347168e-01
1.422029733657836914e+00,3.785693645477294922e-01
1.487699270248413086e+00,1.320749521255493164e-01
1.542195320129394531e+00,-4.959952831268310547e-02
1.684601783752441406e+00,-2.193679809570312500e-01
1.749143600463867188e+00,-4.194085597991943359e-01
1.828727722167968750e+00,-6.702575683593750000e-01
1.911195278167724609e+00,-8.918927907943725586e-01
2.055513381958007812e+00,-1.065338015556335449e+00
2.100081920623779297e+00,-1.165473341941833496e+00
2.157726764678955078e+00,-1.179545521736145020e+00
2.177700042724609375e+00,-1.196891903877258301e+00
2.173016548156738281e+00,-1.230698227882385254e+00
2.087407588958740234e+00,-1.277630209922790527e+00
2.020852565765380859e+00,-1.242035746574401855e+00
1.984102249145507812e+00,-1.163933873176574707e+00
1.893524169921875000e+00,-1.036496043205261230e+00
1.722008228302001953e+00,-1.054526686668395996e+00
1.590603828430175781e+00,-9.912096261978149414e-01
1.401366710662841797e+00,-9.133366346359252930e-01
1.237931966781616211e+00,-8.807402849197387695e-01
1.086567163467407227e+00,-7.045658826828002930e-01
9.911723136901855469e-01,-6.855417490005493164e-01
8.533728122711181641e-01,-5.856088399887084961e-01
8.501069545745849609e-01,-4.592128992080688477e-01
7.602245807647705078e-01,-1.588985919952392578e-01
7.613782882690429688e-01,-1.665604114532470703e-02
5.711586475372314453e-01,8.187818527221679688e-02
5.296952724456787109e-01,8.191263675689697266e-02
4.142420291900634766e-01,2.260761260986328125e-01
5.034546852111816406e-01,3.162859678268432617e-01
5.133359432220458984e-01,4.715766906738281250e-01
5.462665557861328125e-01,4.841233491897583008e-01
4.684805870056152344e-01,5.854635834693908691e-01
4.637854099273681641e-01,6.382017731666564941e-01
4.416399002075195312e-01,7.889453172683715820e-01
4.183471202850341797e-01,8.313039541244506836e-01
3.299963474273681641e-01,9.656720757484436035e-01
3.600699901580810547e-01,9.657570719718933105e-01
3.781266212463378906e-01,9.475060701370239258e-01
4.347064495086669922e-01,9.405421018600463867e-01
3.769612312316894531e-01,9.153015613555908203e-01
4.208593368530273438e-01,9.187225699424743652e-01
4.521410465240478516e-01,9.175394773483276367e-01
4.569756984710693359e-01,9.090055227279663086e-01
5.532212257385253906e-01,8.926085829734802246e-01
5.877938270568847656e-01,8.503062129020690918e-01
5.900187492370605469e-01,8.300087451934814453e-01
6.511018276214599609e-01,8.624584674835205078e-01
7.459175586700439453e-01,8.499821424484252930e-01
8.045141696929931641e-01,8.972362279891967773e-01
7.746872901916503906e-01,9.285349249839782715e-01
7.536811828613281250e-01,9.109565615653991699e-01
7.459893226623535156e-01,8.409847021102905273e-01
7.631559371948242188e-01,8.524531722068786621e-01
7.879788875579833984e-01,9.576975107192993164e-01
7.221505641937255859e-01,1.012051105499267578e+00
6.356725692749023438e-01,1.054273366928100586e+00
4.893045425415039062e-01,1.171113014221191406e+00
3.321144580841064453e-01,1.335848093032836914e+00
2.041192054748535156e-01,1.514806270599365234e+00
1.073365211486816406e-01,1.688846588134765625e+00
-4.722118377685546875e-03,1.849499940872192383e+00
-7.636952400207519531e-02,2.087354421615600586e+00
-1.799211502075195312e-01,2.238194465637207031e+00
-2.372713088989257812e-01,2.334649801254272461e+00
-2.615077495574951172e-01,2.415768384933471680e+00
-3.313670158386230469e-01,2.579761981964111328e+00
-3.157660961151123047e-01,2.723708629608154297e+00
-2.982831001281738281e-01,2.762136459350585938e+00
-3.129456043243408203e-01,2.822416543960571289e+00
-3.472452163696289062e-01,2.850778818130493164e+00
-3.433525562286376953e-01,2.931581258773803711e+00
-4.603322744369506836e-01,3.044718503952026367e+00
-5.515581369400024414e-01,3.174291133880615234e+00
-6.427689790725708008e-01,3.260210514068603516e+00
-6.907017230987548828e-01,3.273498058319091797e+00
-7.396068572998046875e-01,3.229125022888183594e+00
-8.355699777603149414e-01,3.239706516265869141e+00
-7.915294170379638672e-01,3.225193023681640625e+00
-7.190337181091308594e-01,3.157938003540039062e+00
-6.337013244628906250e-01,3.080458641052246094e+00
-5.579216480255126953e-01,3.041507959365844727e+00
-4.570878744125366211e-01,2.938643932342529297e+00
-3.399860858917236328e-01,2.874678611755371094e+00
-2.302165031433105469e-01,2.781797170639038086e+00
-1.482353210449218750e-01,2.766798496246337891e+00
-3.890228271484375000e-02,2.707134485244750977e+00
3.342080116271972656e-02,2.638126850128173828e+00
8.771109580993652344e-02,2.594753742218017578e+00
1.374745368957519531e-01,2.544759273529052734e+00
2.207221984863281250e-01,2.459525108337402344e+00
3.240246772766113281e-01,2.411261796951293945e+00
3.467295169830322266e-01,2.298928976058959961e+00
3.410093784332275391e-01,2.215427637100219727e+00
3.356218338012695312e-01,2.105584859848022461e+00
4.069581031799316406e-01,2.050357580184936523e+00
4.259479045867919922e-01,2.019369602203369141e+00
5.345242023468017578e-01,1.835839986801147461e+00
