tSNE1,tSNE2
4.272709369659423828e+00,-2.859939098358154297e+00
4.004289627075195312e+00,-3.043133735656738281e+00
3.787863492965698242e+00,-3.180817842483520508e+00
3.501873731613159180e+00,-3.354347705841064453e+00
3.261012792587280273e+00,-3.496638536453247070e+00
2.901866912841796875e+00,-3.717965841293334961e+00
2.435542345046997070e+00,-4.003434658050537109e+00
2.011776924133300781e+00,-4.265462875366210938e+00
1.574627280235290527e+00,-4.494596004486083984e+00
1.017139315605163574e+00,-4.762825965881347656e+00
6.040895581245422363e-01,-4.938539028167724609e+00
2.067589014768600464e-01,-5.121439456939697266e+00
-2.298689782619476318e-01,-5.263430595397949219e+00
-2.748567819595336914e+00,-6.356325149536132812e+00
-3.057589054107666016e+00,-6.579394817352294922e+00
-3.174106597900390625e+00,-6.679173946380615234e+00
-3.245327711105346680e+00,-6.731764793395996094e+00
-3.263761997222900391e+00,-6.782551288604736328e+00
-3.281347990036010742e+00,-6.810324192047119141e+00
-3.292990207672119141e+00,-6.803556442260742188e+00
-3.231349945068359375e+00,-6.764315128326416016e+00
-3.107937574386596680e+00,-6.676383495330810547e+00
-2.923482656478881836e+00,-6.575877666473388672e+00
-2.567858934402465820e+00,-6.406860828399658203e+00
-2.293442487716674805e+00,-6.301542282104492188e+00
-1.965141296386718750e+00,-6.168948173522949219e+00
-1.624199151992797852e+00,-6.042997360229492188e+00
-1.313507199287414551e+00,-5.937111854553222656e+00
-1.010499000549316406e+00,-5.858589649200439453e+00
-6.373397707939147949e-01,-5.754505157470703125e+00
-4.122013449668884277e-01,-5.638279438018798828e+00
-2.436526715755462646e-01,-5.524377822875976562e+00
-1.134025007486343384e-01,-5.427671909332275391e+00
2.306096255779266357e-02,-5.333782672882080078e+00
1.807665824890136719e-01,-5.220919609069824219e+00
2.501839399337768555e+00,-3.654500007629394531e+00
2.846231222152709961e+00,-3.436652183532714844e+00
2.984209060668945312e+00,-3.313590049743652344e+00
3.140837907791137695e+00,-3.100833654403686523e+00
3.251117467880249023e+00,-2.952803373336791992e+00
3.438807249069213867e+00,-2.764535188674926758e+00
5.596227645874023438e+00,-8.119540810585021973e-01
5.688515186309814453e+00,-7.088353633880615234e-01
5.766882896423339844e+00,-5.819569826126098633e-01
5.882507324218750000e+00,-4.213617742061614990e-01
5.998377799987792969e+00,-2.338982075452804565e-01
6.100052833557128906e+00,-6.754708290100097656e-02
6.208880424499511719e+00,1.575619280338287354e-01
6.359480381011962891e+00,4.451560080051422119e-01
6.468443870544433594e+00,6.818866729736328125e-01
6.538791179656982422e+00,8.543316125869750977e-01
6.624901294708251953e+00,1.088928937911987305e+00
6.763941287994384766e+00,1.428362488746643066e+00
6.941618442535400391e+00,1.824397325515747070e+00
7.082534313201904297e+00,2.111452341079711914e+00
7.216280937194824219e+00,2.345721006393432617e+00
7.397770404815673828e+00,2.612509727478027344e+00
7.569550037384033203e+00,2.867319822311401367e+00
7.693343639373779297e+00,3.063435077667236328e+00
7.771114826202392578e+00,3.189641475677490234e+00
7.809914588928222656e+00,3.243049144744873047e+00
7.834234237670898438e+00,3.279806852340698242e+00
7.859376907348632812e+00,3.313468456268310547e+00
7.883747577667236328e+00,3.334005832672119141e+00
7.904908180236816406e+00,3.347899198532104492e+00
7.916155338287353516e+00,3.348348140716552734e+00
7.921598434448242188e+00,3.340119123458862305e+00
7.921852588653564453e+00,3.317517042160034180e+00
7.922971248626708984e+00,3.292423725128173828e+00
7.919943332672119141e+00,3.264561653137207031e+00
7.913050174713134766e+00,3.227073669433593750e+00
7.897843360900878906e+00,3.174743175506591797e+00
7.872933387756347656e+00,3.095764636993408203e+00
7.837463378906250000e+00,3.000147819519042969e+00
7.748302459716796875e+00,2.795944929122924805e+00
7.643480777740478516e+00,2.576136589050292969e+00
7.534581184387207031e+00,2.341254472732543945e+00
7.405419349670410156e+00,2.064960002899169922e+00
7.241071701049804688e+00,1.689038634300231934e+00
7.061676502227783203e+00,1.281083464622497559e+00
6.912602901458740234e+00,9.515291452407836914e-01
6.825251579284667969e+00,7.298334240913391113e-01
6.739600658416748047e+00,4.268537163734436035e-01
6.658514499664306641e+00,7.209153473377227783e-02
6.591966152191162109e+00,-4.266624152660369873e-02
6.173326492309570312e+00,-7.464357018470764160e-01
6.101901054382324219e+00,-8.630471229553222656e-01
6.106670856475830078e+00,-9.241766929626464844e-01
6.283867835998535156e+00,-9.033376574516296387e-01
6.514493465423583984e+00,-7.892700433731079102e-01
6.598683834075927734e+00,-7.078458070755004883e-01
6.682079315185546875e+00,-5.831053256988525391e-01
6.741569519042968750e+00,-4.642499089241027832e-01
6.762034416198730469e+00,-3.956756293773651123e-01
6.759299278259277344e+00,-3.092260062694549561e-01
6.738839626312255859e+00,-1.047329902648925781e-01
6.695949554443359375e+00,2.017027586698532104e-01
6.661732673645019531e+00,5.217249393463134766e-01
6.657198429107666016e+00,7.394677400588989258e-01
6.652385234832763672e+00,9.527170062065124512e-01
6.637844085693359375e+00,1.103347659111022949e+00
6.615731239318847656e+00,1.217282891273498535e+00
6.620996475219726562e+00,1.235205054283142090e+00
6.621386051177978516e+00,1.230928182601928711e+00
6.629755020141601562e+00,1.223045229911804199e+00
6.631746292114257812e+00,1.222969055175781250e+00
6.632861137390136719e+00,1.247166633605957031e+00
6.644246578216552734e+00,1.421832442283630371e+00
6.599038124084472656e+00,1.556199908256530762e+00
6.573453903198242188e+00,1.574808120727539062e+00
6.579739570617675781e+00,1.647958874702453613e+00
7.153357982635498047e+00,3.110096216201782227e+00
7.215033531188964844e+00,3.204274892807006836e+00
7.104388236999511719e+00,3.278265953063964844e+00
6.228867053985595703e+00,3.737690448760986328e+00
5.815376281738281250e+00,3.905533790588378906e+00
5.182323932647705078e+00,4.102397918701171875e+00
4.821719169616699219e+00,4.166830062866210938e+00
4.549860000610351562e+00,4.230247497558593750e+00
4.452960491180419922e+00,4.276367664337158203e+00
4.372339248657226562e+00,4.353698730468750000e+00
4.333237648010253906e+00,4.393768787384033203e+00
4.359422683715820312e+00,4.436317443847656250e+00
4.507226467132568359e+00,4.482249259948730469e+00
4.641518592834472656e+00,4.523125171661376953e+00
4.760625839233398438e+00,4.536003589630126953e+00
4.875413417816162109e+00,4.543699741363525391e+00
4.949060440063476562e+00,4.537413597106933594e+00
5.029103279113769531e+00,4.568982601165771484e+00
5.311296463012695312e+00,4.661475181579589844e+00
5.389678001403808594e+00,4.690866470336914062e+00
5.441672325134277344e+00,4.724186897277832031e+00
5.447551250457763672e+00,4.775946140289306641e+00
5.437230587005615234e+00,4.920786857604980469e+00
5.410404682159423828e+00,4.991903305053710938e+00
5.373336791992187500e+00,5.027566432952880859e+00
5.305267810821533203e+00,5.001362800598144531e+00
-2.348476409912109375e+00,-2.259232521057128906e+00
-2.451931953430175781e+00,-2.379458427429199219e+00
-2.513171672821044922e+00,-2.476199388504028320e+00
-2.606290578842163086e+00,-2.617039918899536133e+00
-2.724286794662475586e+00,-2.807399511337280273e+00
-2.846507549285888672e+00,-3.042747259140014648e+00
-2.934514284133911133e+00,-3.235339164733886719e+00
-3.033783912658691406e+00,-3.430712223052978516e+00
-3.150871038436889648e+00,-3.673113346099853516e+00
-3.262368917465209961e+00,-3.901082992553710938e+00
-3.393543004989624023e+00,-4.176002502441406250e+00
-3.687640190124511719e+00,-4.602186203002929688e+00
-4.352780818939208984e+00,-5.423774242401123047e+00
-4.729472160339355469e+00,-5.823626041412353516e+00
-4.960914611816406250e+00,-6.043507099151611328e+00
-5.191890239715576172e+00,-6.254900455474853516e+00
-5.443044185638427734e+00,-6.508445739746093750e+00
-5.498733043670654297e+00,-6.589055061340332031e+00
-5.491087913513183594e+00,-6.667648315429687500e+00
-5.381292343139648438e+00,-6.777046680450439453e+00
-4.972111225128173828e+00,-6.933444976806640625e+00
-4.264862537384033203e+00,-7.005527973175048828e+00
-3.947301387786865234e+00,-6.998913764953613281e+00
-3.795499324798583984e+00,-6.983571052551269531e+00
-3.716965675354003906e+00,-6.965347290039062500e+00
-3.637753725051879883e+00,-6.934085845947265625e+00
-3.543767213821411133e+00,-6.896021842956542969e+00
-3.359091997146606445e+00,-6.816364288330078125e+00
-2.061609983444213867e+00,-6.229121685028076172e+00
-1.044883608818054199e+00,-5.903809547424316406e+00
-8.227245807647705078e-01,-5.821055412292480469e+00
-6.037139892578125000e-01,-5.736365318298339844e+00
-4.468283355236053467e-01,-5.671206474304199219e+00
-3.306469917297363281e-01,-5.612524032592773438e+00
-2.406623363494873047e-01,-5.561701774597167969e+00
-1.464307308197021484e-01,-5.501729011535644531e+00
-7.755623757839202881e-02,-5.449099540710449219e+00
-1.625864952802658081e-02,-5.400708675384521484e+00
4.985324293375015259e-02,-5.349847793579101562e+00
1.439916938543319702e-01,-5.278155803680419922e+00
3.311200737953186035e-01,-5.154153347015380859e+00
1.135804295539855957e+00,-4.630460262298583984e+00
2.692359685897827148e+00,-3.559370517730712891e+00
2.879523277282714844e+00,-3.411623239517211914e+00
3.031576871871948242e+00,-3.280879974365234375e+00
3.210642576217651367e+00,-3.117870092391967773e+00
5.540018558502197266e+00,-8.488674163818359375e-01
5.665672302246093750e+00,-6.772074103355407715e-01
5.768002986907958984e+00,-5.306448936462402344e-01
5.862491607666015625e+00,-3.808394968509674072e-01
5.967784881591796875e+00,-1.844033151865005493e-01
6.090601921081542969e+00,6.207069754600524902e-02
6.207732200622558594e+00,2.957979440689086914e-01
6.313689708709716797e+00,5.059347152709960938e-01
6.426592826843261719e+00,7.172203660011291504e-01
6.539939403533935547e+00,9.151693582534790039e-01
6.646732807159423828e+00,1.093756556510925293e+00
6.746754646301269531e+00,1.264641165733337402e+00
6.867364406585693359e+00,1.477717518806457520e+00
7.002511024475097656e+00,1.726882100105285645e+00
7.099738121032714844e+00,1.919171810150146484e+00
7.139344692230224609e+00,2.023948192596435547e+00
7.148127555847167969e+00,2.075893402099609375e+00
7.130511760711669922e+00,2.097650766372680664e+00
7.101406097412109375e+00,2.098015785217285156e+00
7.067570686340332031e+00,2.086792469024658203e+00
7.027599334716796875e+00,2.057414054870605469e+00
6.988240242004394531e+00,2.030251979827880859e+00
6.950048446655273438e+00,2.007499217987060547e+00
6.917586326599121094e+00,1.987416028976440430e+00
6.887672424316406250e+00,1.975857257843017578e+00
6.856339931488037109e+00,1.958791255950927734e+00
6.823398113250732422e+00,1.937348365783691406e+00
6.788246631622314453e+00,1.913962006568908691e+00
6.750278472900390625e+00,1.887462019920349121e+00
6.706183433532714844e+00,1.847826600074768066e+00
6.598218917846679688e+00,1.689645290374755859e+00
6.473220348358154297e+00,1.357933759689331055e+00
6.364021301269531250e+00,8.954402208328247070e-01
6.249124050140380859e+00,5.099347829818725586e-01
6.110979080200195312e+00,1.113701462745666504e-01
5.909947395324707031e+00,-2.537507414817810059e-01
5.733065128326416016e+00,-4.858717620372772217e-01
5.468062877655029297e+00,-7.624695301055908203e-01
5.189399719238281250e+00,-1.048265337944030762e+00
4.795242309570312500e+00,-1.413954854011535645e+00
4.473355293273925781e+00,-1.706735014915466309e+00
4.169225692749023438e+00,-1.963212847709655762e+00
3.850154876708984375e+00,-2.189997196197509766e+00
3.525761604309082031e+00,-2.406907081604003906e+00
3.228349685668945312e+00,-2.613911151885986328e+00
2.865957736968994141e+00,-2.902514457702636719e+00
2.380173206329345703e+00,-3.294819355010986328e+00
1.982179999351501465e+00,-3.607795953750610352e+00
1.697548508644104004e+00,-3.850329399108886719e+00
1.350617170333862305e+00,-4.144297122955322266e+00
1.034715056419372559e+00,-4.442035675048828125e+00
7.095249295234680176e-01,-4.795449733734130859e+00
4.520057439804077148e-01,-5.096216678619384766e+00
-1.608579874038696289e+00,-6.803507328033447266e+00
-1.692269802093505859e+00,-6.880048751831054688e+00
-1.538259863853454590e+00,-6.844086170196533203e+00
-1.317651152610778809e+00,-6.745892047882080078e+00
-9.697239398956298828e-01,-6.581762313842773438e+00
-6.319978237152099609e-01,-6.421549320220947266e+00
-3.844339549541473389e-01,-6.289272785186767578e+00
-2.152497321367263794e-01,-6.183518886566162109e+00
-2.114253118634223938e-02,-6.065684318542480469e+00
1.144133955240249634e-01,-5.993997097015380859e+00
2.038570195436477661e-01,-5.933303833007812500e+00
2.897053062915802002e-01,-5.848755359649658203e+00
4.090184867382049561e-01,-5.746159076690673828e+00
6.009093523025512695e-01,-5.580801963806152344e+00
9.459807872772216797e-01,-5.322721004486083984e+00
1.523364782333374023e+00,-4.858022689819335938e+00
2.466663360595703125e+00,-4.015020847320556641e+00
2.827765464782714844e+00,-3.653055429458618164e+00
3.047804355621337891e+00,-3.428349971771240234e+00
3.243232488632202148e+00,-3.214529514312744141e+00
3.691015481948852539e+00,-2.776759386062622070e+00
5.813830375671386719e+00,-2.488335371017456055e-01
5.957540512084960938e+00,1.993753761053085327e-02
6.044686317443847656e+00,1.879441738128662109e-01
6.104735851287841797e+00,2.939928472042083740e-01
6.169910907745361328e+00,4.098535180091857910e-01
6.243203163146972656e+00,5.343778133392333984e-01
6.317330837249755859e+00,6.659772396087646484e-01
6.368471145629882812e+00,7.606867551803588867e-01
6.440608978271484375e+00,8.992284536361694336e-01
6.554777622222900391e+00,1.113799691200256348e+00
6.719326972961425781e+00,1.435919523239135742e+00
6.836262226104736328e+00,1.670965075492858887e+00
6.917626380920410156e+00,1.823559403419494629e+00
6.983484745025634766e+00,1.947995185852050781e+00
7.029011249542236328e+00,2.043982505798339844e+00
7.063464641571044922e+00,2.130523204803466797e+00
7.111772060394287109e+00,2.245265722274780273e+00
7.166311264038085938e+00,2.374392271041870117e+00
7.336252689361572266e+00,2.681253194808959961e+00
7.445062637329101562e+00,2.857692241668701172e+00
7.514165401458740234e+00,2.958841323852539062e+00
7.587097167968750000e+00,3.059269666671752930e+00
7.673480033874511719e+00,3.173162221908569336e+00
7.735075473785400391e+00,3.271398544311523438e+00
7.781502246856689453e+00,3.369984865188598633e+00
7.797187328338623047e+00,3.425299644470214844e+00
7.802322387695312500e+00,3.477094650268554688e+00
7.825475692749023438e+00,3.526525497436523438e+00
7.858140945434570312e+00,3.567620038986206055e+00
7.888116359710693359e+00,3.604259252548217773e+00
7.941151142120361328e+00,3.634876966476440430e+00
8.002384185791015625e+00,3.680371999740600586e+00
8.068218231201171875e+00,3.729238986968994141e+00
8.113694190979003906e+00,3.776384592056274414e+00
8.158495903015136719e+00,3.830061435699462891e+00
8.199994087219238281e+00,3.885341405868530273e+00
8.263309478759765625e+00,3.954332351684570312e+00
8.311438560485839844e+00,4.001263618469238281e+00
8.350073814392089844e+00,4.031551361083984375e+00
8.392713546752929688e+00,4.075455665588378906e+00
8.427810668945312500e+00,4.117248058319091797e+00
8.455127716064453125e+00,4.153397083282470703e+00
8.470427513122558594e+00,4.171742439270019531e+00
8.484137535095214844e+00,4.189547538757324219e+00
8.492403030395507812e+00,4.202521800994873047e+00
8.483594894409179688e+00,4.190532207489013672e+00
8.471518516540527344e+00,4.172633647918701172e+00
8.450321197509765625e+00,4.139664173126220703e+00
8.437677383422851562e+00,4.112655639648437500e+00
8.419030189514160156e+00,4.078436851501464844e+00
8.397863388061523438e+00,4.049051284790039062e+00
8.373773574829101562e+00,4.034656524658203125e+00
8.360040664672851562e+00,4.034187316894531250e+00
8.359932899475097656e+00,4.051107883453369141e+00
8.369222640991210938e+00,4.083713054656982422e+00
8.389218330383300781e+00,4.130203723907470703e+00
8.402935028076171875e+00,4.164071559906005859e+00
8.416260719299316406e+00,4.193781852722167969e+00
8.427866935729980469e+00,4.221130371093750000e+00
8.438242912292480469e+00,4.236307144165039062e+00
8.440132141113281250e+00,4.251128196716308594e+00
8.437351226806640625e+00,4.260023117065429688e+00
8.439328193664550781e+00,4.277324199676513672e+00
8.448957443237304688e+00,4.285430908203125000e+00
8.469401359558105469e+00,4.289779663085937500e+00
8.483638763427734375e+00,4.288006782531738281e+00
8.491135597229003906e+00,4.279604911804199219e+00
8.491187095642089844e+00,4.276355266571044922e+00
8.491884231567382812e+00,4.264164924621582031e+00
8.489663124084472656e+00,4.244152545928955078e+00
8.483269691467285156e+00,4.219128608703613281e+00
8.479199409484863281e+00,4.195244789123535156e+00
8.481317520141601562e+00,4.177515029907226562e+00
8.487101554870605469e+00,4.169022083282470703e+00
8.497437477111816406e+00,4.174345493316650391e+00
8.519655227661132812e+00,4.192791938781738281e+00
8.542813301086425781e+00,4.214074134826660156e+00
8.565201759338378906e+00,4.228191375732421875e+00
8.583476066589355469e+00,4.233580112457275391e+00
8.591345787048339844e+00,4.230963706970214844e+00
8.563324928283691406e+00,4.114954948425292969e+00
8.489057540893554688e+00,3.908433437347412109e+00
8.352216720581054688e+00,3.595110893249511719e+00
8.151124954223632812e+00,3.205332756042480469e+00
7.878945827484130859e+00,2.755190134048461914e+00
6.950340270996093750e+00,1.257748365402221680e+00
6.761214733123779297e+00,9.644695520401000977e-01
6.585727214813232422e+00,7.282861471176147461e-01
6.349889278411865234e+00,4.615955054759979248e-01
6.035416126251220703e+00,1.445685327053070068e-01
5.672578811645507812e+00,-2.330921292304992676e-01
5.190804004669189453e+00,-6.970567703247070312e-01
4.528779506683349609e+00,-1.259299278259277344e+00
3.994108200073242188e+00,-1.666652202606201172e+00
3.482486486434936523e+00,-2.062599420547485352e+00
2.997690439224243164e+00,-2.449094057083129883e+00
2.407812833786010742e+00,-2.979578971862792969e+00
2.028625011444091797e+00,-3.304296016693115234e+00
1.694282889366149902e+00,-3.582529783248901367e+00
1.315953731536865234e+00,-3.879045486450195312e+00
9.253350496292114258e-01,-4.177375316619873047e+00
3.991926908493041992e-01,-4.466660976409912109e+00
1.247377619147300720e-01,-4.533584594726562500e+00
-5.741842746734619141e+00,-4.935761928558349609e+00
-5.570921421051025391e+00,-4.878927230834960938e+00
-5.338051319122314453e+00,-4.795661926269531250e+00
-4.953387737274169922e+00,-4.643913745880126953e+00
-4.464289665222167969e+00,-4.450367450714111328e+00
-4.036127567291259766e+00,-4.229378700256347656e+00
-3.623501777648925781e+00,-3.944836378097534180e+00
-3.354818344116210938e+00,-3.728589534759521484e+00
-3.150676012039184570e+00,-3.537664890289306641e+00
-2.824886322021484375e+00,-3.247566461563110352e+00
-2.436781883239746094e+00,-2.949185848236083984e+00
-2.016621589660644531e+00,-2.645781040191650391e+00
-1.650839567184448242e+00,-2.416732788085937500e+00
-1.461111068725585938e+00,-2.307268619537353516e+00
-1.331475496292114258e+00,-2.252549648284912109e+00
-1.222053289413452148e+00,-2.209702491760253906e+00
-1.173608064651489258e+00,-2.188846826553344727e+00
-1.151181340217590332e+00,-2.182922601699829102e+00
-1.148036479949951172e+00,-2.175023555755615234e+00
-1.149862885475158691e+00,-2.180874109268188477e+00
-1.152022957801818848e+00,-2.212981700897216797e+00
-1.153327822685241699e+00,-2.243744373321533203e+00
-1.159231543540954590e+00,-2.253471612930297852e+00
-1.154244303703308105e+00,-2.299438476562500000e+00
-1.151306033134460449e+00,-2.334117412567138672e+00
-1.137834668159484863e+00,-2.367548704147338867e+00
-1.139438271522521973e+00,-2.400001287460327148e+00
-1.143450021743774414e+00,-2.449162483215332031e+00
-1.144942045211791992e+00,-2.484811305999755859e+00
-1.164092779159545898e+00,-2.586394071578979492e+00
-1.174240589141845703e+00,-2.606223583221435547e+00
-1.190791726112365723e+00,-2.718953609466552734e+00
-1.215210080146789551e+00,-2.813458442687988281e+00
-1.259889960289001465e+00,-3.026496648788452148e+00
-1.320699572563171387e+00,-3.251219987869262695e+00
-1.348743438720703125e+00,-3.435177803039550781e+00
-1.410874485969543457e+00,-3.773329019546508789e+00
-1.429944038391113281e+00,-4.115450382232666016e+00
-1.446377277374267578e+00,-4.372120857238769531e+00
-1.442559242248535156e+00,-4.533519268035888672e+00
-1.433980584144592285e+00,-4.805816173553466797e+00
-1.414416432380676270e+00,-5.067695617675781250e+00
-1.396270394325256348e+00,-5.243195056915283203e+00
-1.355071902275085449e+00,-5.348903656005859375e+00
-1.290412545204162598e+00,-5.590148448944091797e+00
-1.195110797882080078e+00,-5.647431373596191406e+00
-1.133398771286010742e+00,-5.761404514312744141e+00
-9.689783453941345215e-01,-5.723213672637939453e+00
-7.863730192184448242e-01,-5.634003639221191406e+00
-3.823869228363037109e-01,-5.167827129364013672e+00
-2.478729933500289917e-01,-4.954733848571777344e+00
-7.889099419116973877e-02,-4.647078990936279297e+00
7.371214777231216431e-02,-4.340852737426757812e+00
7.464785575866699219e-01,-1.821210026741027832e+00
8.863960504531860352e-01,-1.381194591522216797e+00
9.502116441726684570e-01,-1.219517469406127930e+00
1.050575137138366699e+00,-1.046313047409057617e+00
1.185238599777221680e+00,-8.203706145286560059e-01
1.325672507286071777e+00,-6.122654080390930176e-01
1.488803148269653320e+00,-3.648974895477294922e-01
1.694456577301025391e+00,-3.350456804037094116e-02
1.905151247978210449e+00,3.053837418556213379e-01
2.072021007537841797e+00,5.768162012100219727e-01
2.213276147842407227e+00,8.060603141784667969e-01
2.298507452011108398e+00,9.604730606079101562e-01
2.358981609344482422e+00,1.052675247192382812e+00
2.415232658386230469e+00,1.118606925010681152e+00
2.476670026779174805e+00,1.180678009986877441e+00
2.537029981613159180e+00,1.238192200660705566e+00
2.579592227935791016e+00,1.270048975944519043e+00
2.632481336593627930e+00,1.292114615440368652e+00
2.687867164611816406e+00,1.293978214263916016e+00
2.795302152633666992e+00,1.199583053588867188e+00
2.939101934432983398e+00,9.864259362220764160e-01
3.056334257125854492e+00,7.770489454269409180e-01
3.226062536239624023e+00,4.439123272895812988e-01
3.712584495544433594e+00,-4.890422821044921875e-01
3.801498651504516602e+00,-6.737085580825805664e-01
3.859467267990112305e+00,-8.126524686813354492e-01
3.911378622055053711e+00,-1.015391707420349121e+00
3.948745965957641602e+00,-1.229767441749572754e+00
3.906965970993041992e+00,-1.420498251914978027e+00
3.806958913803100586e+00,-1.549494504928588867e+00
3.593683481216430664e+00,-1.823920488357543945e+00
3.305241584777832031e+00,-2.133060216903686523e+00
3.060449838638305664e+00,-2.304317474365234375e+00
2.884566307067871094e+00,-2.403940200805664062e+00
1.654637217521667480e+00,-3.031515121459960938e+00
1.417130231857299805e+00,-3.119903564453125000e+00
1.193138122558593750e+00,-3.161372184753417969e+00
9.893149733543395996e-01,-3.161689043045043945e+00
7.410293221473693848e-01,-3.127740859985351562e+00
6.392780542373657227e-01,-3.048135995864868164e+00
4.903336167335510254e-01,-2.744122505187988281e+00
4.148763716220855713e-01,-2.477588176727294922e+00
4.346133470535278320e-01,-2.044942378997802734e+00
4.761326014995574951e-01,-1.889051079750061035e+00
4.938476979732513428e-01,-1.721059679985046387e+00
5.334175229072570801e-01,-1.553959965705871582e+00
5.532463788986206055e-01,-1.421521186828613281e+00
5.885675549507141113e-01,-1.310952067375183105e+00
6.384810805320739746e-01,-1.214906096458435059e+00
7.136166691780090332e-01,-1.124312162399291992e+00
8.321762084960937500e-01,-1.043194651603698730e+00
9.846708178520202637e-01,-1.006596922874450684e+00
1.307005882263183594e+00,-1.019464254379272461e+00
2.004849672317504883e+00,-1.100264310836791992e+00
2.527886390686035156e+00,-1.158733725547790527e+00
2.869862556457519531e+00,-1.187755703926086426e+00
3.244000911712646484e+00,-1.230483651161193848e+00
3.556350708007812500e+00,-1.286685705184936523e+00
3.724144458770751953e+00,-1.342120528221130371e+00
3.998587846755981445e+00,-1.435731530189514160e+00
4.539083003997802734e+00,-1.604915976524353027e+00
4.794742584228515625e+00,-1.721225500106811523e+00
4.933636665344238281e+00,-1.825730681419372559e+00
5.000658035278320312e+00,-1.922322154045104980e+00
5.033948898315429688e+00,-2.039369106292724609e+00
4.978260993957519531e+00,-2.152688980102539062e+00
4.817749023437500000e+00,-2.291733980178833008e+00
4.566893100738525391e+00,-2.459063768386840820e+00
4.299916267395019531e+00,-2.648702144622802734e+00
4.060557842254638672e+00,-2.828730106353759766e+00
3.764472961425781250e+00,-3.047515153884887695e+00
3.578087806701660156e+00,-3.184947729110717773e+00
3.341609001159667969e+00,-3.347345590591430664e+00
3.022633790969848633e+00,-3.570441484451293945e+00
2.595260381698608398e+00,-3.864905357360839844e+00
2.219229698181152344e+00,-4.092700481414794922e+00
1.537936806678771973e+00,-4.438751697540283203e+00
9.728478193283081055e-01,-4.726870536804199219e+00
5.053042173385620117e-01,-4.994971752166748047e+00
2.388629019260406494e-01,-5.156899929046630859e+00
-1.548622548580169678e-02,-5.349692821502685547e+00
-3.433236777782440186e-01,-5.563884735107421875e+00
-3.128725051879882812e+00,-7.016705036163330078e+00
-3.123468875885009766e+00,-7.038699626922607422e+00
-3.107744693756103516e+00,-7.048867702484130859e+00
-3.077427864074707031e+00,-7.051859378814697266e+00
-2.962027549743652344e+00,-7.043988227844238281e+00
-2.844990968704223633e+00,-7.025141239166259766e+00
-2.665431737899780273e+00,-6.968192100524902344e+00
-2.444854259490966797e+00,-6.888923168182373047e+00
-2.334659814834594727e+00,-6.826573848724365234e+00
-2.245030641555786133e+00,-6.728435039520263672e+00
-2.087937355041503906e+00,-6.559930801391601562e+00
-1.753762722015380859e+00,-6.268187522888183594e+00
-1.523254632949829102e+00,-6.099182605743408203e+00
-1.320100784301757812e+00,-5.994278430938720703e+00
-1.043853998184204102e+00,-5.868243217468261719e+00
-7.120425105094909668e-01,-5.721477031707763672e+00
-4.730090498924255371e-01,-5.610805511474609375e+00
