PCA1,PCA2
-4.581323146820068359e+00,4.926775455474853516e+00
-4.267025947570800781e+00,4.741060733795166016e+00
-4.102773666381835938e+00,4.543223381042480469e+00
-3.904168128967285156e+00,4.369736194610595703e+00
-3.591423988342285156e+00,4.162531375885009766e+00
-3.242119312286376953e+00,3.804950237274169922e+00
-3.057317733764648438e+00,3.402040958404541016e+00
-2.957338333129882812e+00,3.038492679595947266e+00
-2.771996498107910156e+00,2.782947540283203125e+00
-2.574199199676513672e+00,2.724421501159667969e+00
-2.360102653503417969e+00,2.666836738586425781e+00
-2.028006076812744141e+00,2.591473102569580078e+00
-1.832298278808593750e+00,2.464643478393554688e+00
-1.519820690155029297e+00,2.231103420257568359e+00
-1.425785779953002930e+00,2.044093608856201172e+00
-1.533747911453247070e+00,2.033740997314453125e+00
-1.383840084075927734e+00,1.808591485023498535e+00
-1.190159797668457031e+00,1.595269799232482910e+00
-8.591003417968750000e-01,1.442945599555969238e+00
-7.229015827178955078e-01,1.426127791404724121e+00
-6.971161365509033203e-01,1.412389636039733887e+00
-7.531747817993164062e-01,1.249196171760559082e+00
-8.404624462127685547e-01,1.022156834602355957e+00
-8.252007961273193359e-01,8.365062475204467773e-01
-9.022920131683349609e-01,6.007548570632934570e-01
-9.180219173431396484e-01,2.624074220657348633e-01
-1.004659175872802734e+00,1.847565174102783203e-02
-8.597068786621093750e-01,-2.561063766479492188e-01
-7.922632694244384766e-01,-3.770447969436645508e-01
-8.971273899078369141e-01,-4.885342121124267578e-01
-9.511151313781738281e-01,-5.576577186584472656e-01
-8.609936237335205078e-01,-6.967713236808776855e-01
-8.523273468017578125e-01,-8.359686732292175293e-01
-9.304273128509521484e-01,-9.422862529754638672e-01
-9.379036426544189453e-01,-1.133999347686767578e+00
-8.089661598205566406e-01,-1.444430708885192871e+00
-7.899796962738037109e-01,-1.560106873512268066e+00
-7.081308364868164062e-01,-1.704026460647583008e+00
-7.501478195190429688e-01,-1.802739381790161133e+00
-7.157168388366699219e-01,-1.863134741783142090e+00
-6.901478767395019531e-01,-1.936622619628906250e+00
-7.124764919281005859e-01,-1.971815466880798340e+00
-6.922290325164794922e-01,-1.995064496994018555e+00
-6.835112571716308594e-01,-2.034652709960937500e+00
-6.767127513885498047e-01,-2.072120904922485352e+00
-6.932039260864257812e-01,-2.087630271911621094e+00
-6.128654479980468750e-01,-2.103198051452636719e+00
-5.713114738464355469e-01,-2.112463951110839844e+00
-5.123221874237060547e-01,-2.110258579254150391e+00
-5.135643482208251953e-01,-2.061296701431274414e+00
-4.401247501373291016e-01,-2.028609275817871094e+00
-4.211206436157226562e-01,-2.012554168701171875e+00
-3.416419029235839844e-01,-2.017538785934448242e+00
-3.763918876647949219e-01,-1.915875196456909180e+00
-4.159314632415771484e-01,-1.801972389221191406e+00
-4.850308895111083984e-01,-1.619749069213867188e+00
-5.129456520080566406e-01,-1.510538578033447266e+00
-6.114869117736816406e-01,-1.354111909866333008e+00
-6.884634494781494141e-01,-1.214820981025695801e+00
-7.904734611511230469e-01,-1.077612161636352539e+00
-9.233112335205078125e-01,-9.680236577987670898e-01
-1.042747020721435547e+00,-8.373699188232421875e-01
-1.123435735702514648e+00,-6.795891523361206055e-01
-1.252256393432617188e+00,-4.834240674972534180e-01
-1.371855497360229492e+00,-2.916996479034423828e-01
-1.592506885528564453e+00,-1.785898208618164062e-02
-1.654542446136474609e+00,2.094203233718872070e-01
-1.810078144073486328e+00,3.297683000564575195e-01
-1.922033786773681641e+00,4.075914621353149414e-01
-2.157285213470458984e+00,4.764415025711059570e-01
-2.316481113433837891e+00,5.628367662429809570e-01
-2.437829017639160156e+00,6.522616147994995117e-01
-2.456304073333740234e+00,7.259315252304077148e-01
-2.573088645935058594e+00,8.288708925247192383e-01
-2.513253211975097656e+00,8.089162111282348633e-01
-2.528350830078125000e+00,7.419666051864624023e-01
-2.586295127868652344e+00,7.446974515914916992e-01
-2.645006656646728516e+00,8.305245637893676758e-01
-2.627830982208251953e+00,9.364835023880004883e-01
-2.572124958038330078e+00,1.021205067634582520e+00
-2.539305686950683594e+00,1.180209279060363770e+00
-2.463080406188964844e+00,1.322934031486511230e+00
-2.437595367431640625e+00,1.388069748878479004e+00
-2.397176742553710938e+00,1.420350193977355957e+00
-2.454770565032958984e+00,1.370496869087219238e+00
-2.468291759490966797e+00,1.318505167961120605e+00
-2.352870464324951172e+00,1.258587956428527832e+00
-2.243260860443115234e+00,1.219104409217834473e+00
-2.115390777587890625e+00,1.243287682533264160e+00
-1.929272651672363281e+00,1.145969033241271973e+00
-1.809540748596191406e+00,1.082033038139343262e+00
-1.717952251434326172e+00,9.957431554794311523e-01
-1.668979167938232422e+00,9.468256235122680664e-01
-1.605129241943359375e+00,8.653928041458129883e-01
-1.510649204254150391e+00,7.615693807601928711e-01
-1.402269840240478516e+00,6.333867311477661133e-01
-1.311473846435546875e+00,5.797783136367797852e-01
-1.225152492523193359e+00,3.660649061203002930e-01
-1.146944761276245117e+00,2.072594165802001953e-01
-1.171144485473632812e+00,3.027248382568359375e-02
-1.097018957138061523e+00,-9.464061260223388672e-02
-1.064763545989990234e+00,-1.799598932266235352e-01
-9.207355976104736328e-01,-2.665361166000366211e-01
-7.664012908935546875e-01,-3.974915742874145508e-01
-6.018571853637695312e-01,-5.500782728195190430e-01
-5.497813224792480469e-01,-6.860978007316589355e-01
-4.282038211822509766e-01,-9.233289361000061035e-01
-2.335674762725830078e-01,-1.169505119323730469e+00
-7.781553268432617188e-02,-1.421071171760559082e+00
5.182266235351562500e-02,-1.663427352905273438e+00
2.234401702880859375e-01,-1.908638596534729004e+00
3.068537712097167969e-01,-2.153848171234130859e+00
4.443292617797851562e-01,-2.349246025085449219e+00
5.157688856124877930e-01,-2.520449161529541016e+00
6.148564815521240234e-01,-2.685515403747558594e+00
7.301659584045410156e-01,-2.880070209503173828e+00
8.183448314666748047e-01,-3.012592792510986328e+00
9.320245981216430664e-01,-3.138739824295043945e+00
1.062926530838012695e+00,-3.287306785583496094e+00
1.177283167839050293e+00,-3.412912130355834961e+00
1.243315339088439941e+00,-3.467728614807128906e+00
1.218399643898010254e+00,-3.471717834472656250e+00
1.264942288398742676e+00,-3.415458679199218750e+00
1.258918881416320801e+00,-3.341125011444091797e+00
1.196184754371643066e+00,-3.240257263183593750e+00
1.121793150901794434e+00,-3.199680328369140625e+00
9.354331493377685547e-01,-3.058667659759521484e+00
7.880880832672119141e-01,-2.934073925018310547e+00
6.642107963562011719e-01,-2.787572145462036133e+00
6.117695569992065430e-01,-2.719629764556884766e+00
4.954850673675537109e-01,-2.518884897232055664e+00
3.858619928359985352e-01,-2.354491233825683594e+00
3.329424858093261719e-01,-2.238363742828369141e+00
2.702562808990478516e-01,-2.168906211853027344e+00
1.437666416168212891e-01,-2.016394376754760742e+00
-1.076149940490722656e-02,-1.814736366271972656e+00
-8.088278770446777344e-02,-1.599506735801696777e+00
-1.674275398254394531e-01,-1.392394542694091797e+00
-3.177173137664794922e-01,-1.190067052841186523e+00
-4.738705158233642578e-01,-1.051807284355163574e+00
-6.424570083618164062e-01,-9.193659424781799316e-01
-7.798216342926025391e-01,-8.326342701911926270e-01
-9.038994312286376953e-01,-7.980298399925231934e-01
-1.036540746688842773e+00,-7.415360808372497559e-01
-1.097173213958740234e+00,-6.985541582107543945e-01
-1.175537586212158203e+00,-6.624416708946228027e-01
-1.211846590042114258e+00,-6.940999031066894531e-01
-1.289704322814941406e+00,-6.678830981254577637e-01
-1.326568841934204102e+00,-6.420717239379882812e-01
-1.378570079803466797e+00,-5.789927244186401367e-01
-1.446854591369628906e+00,-5.353925228118896484e-01
-1.556593418121337891e+00,-4.588463306427001953e-01
-1.635766983032226562e+00,-3.364794254302978516e-01
-1.682938575744628906e+00,-2.524961233139038086e-01
-1.736744403839111328e+00,-1.910673379898071289e-01
-1.807775497436523438e+00,-5.662775039672851562e-02
-1.862949371337890625e+00,6.737577915191650391e-02
-1.876587867736816406e+00,2.027442455291748047e-01
-1.929304122924804688e+00,3.110805749893188477e-01
-2.112042903900146484e+00,4.646686315536499023e-01
-2.307184219360351562e+00,6.875675916671752930e-01
-2.417302608489990234e+00,8.980551958084106445e-01
-2.592027187347412109e+00,1.140998959541320801e+00
-2.714757442474365234e+00,1.280064702033996582e+00
-2.974274635314941406e+00,1.493374943733215332e+00
-3.094890594482421875e+00,1.617490172386169434e+00
-3.281124114990234375e+00,1.778617739677429199e+00
-3.512742519378662109e+00,1.957315087318420410e+00
-3.649669170379638672e+00,2.098568916320800781e+00
-3.742095470428466797e+00,2.245611667633056641e+00
-3.868539810180664062e+00,2.326696395874023438e+00
-3.969217300415039062e+00,2.389564514160156250e+00
-4.094693183898925781e+00,2.413242340087890625e+00
-4.192858219146728516e+00,2.469280242919921875e+00
-4.280704975128173828e+00,2.519466876983642578e+00
-4.355178356170654297e+00,2.668497085571289062e+00
-4.349674701690673828e+00,2.776300430297851562e+00
-4.349937915802001953e+00,2.926046848297119141e+00
-4.397686004638671875e+00,3.073927879333496094e+00
-4.467928886413574219e+00,3.217723846435546875e+00
-4.487382411956787109e+00,3.264950275421142578e+00
-4.499056339263916016e+00,3.352845668792724609e+00
-4.456182479858398438e+00,3.357579708099365234e+00
-4.458288669586181641e+00,3.346889019012451172e+00
-4.362099170684814453e+00,3.295801162719726562e+00
-4.276204586029052734e+00,3.223611354827880859e+00
-4.156275272369384766e+00,3.082424640655517578e+00
-4.137060165405273438e+00,3.035130023956298828e+00
-4.032855987548828125e+00,2.967188835144042969e+00
-3.965701580047607422e+00,2.917814254760742188e+00
-3.812227249145507812e+00,2.806621551513671875e+00
-3.690944671630859375e+00,2.762966632843017578e+00
-3.605912685394287109e+00,2.635252952575683594e+00
-3.547503471374511719e+00,2.539517402648925781e+00
-3.472072124481201172e+00,2.386555671691894531e+00
-3.436177253723144531e+00,2.307232856750488281e+00
-3.314249038696289062e+00,2.234358787536621094e+00
-3.205464363098144531e+00,2.210671901702880859e+00
-2.943756103515625000e+00,2.237144947052001953e+00
-2.695674896240234375e+00,2.325611591339111328e+00
-2.538094520568847656e+00,2.353440284729003906e+00
-2.484992027282714844e+00,2.368818283081054688e+00
-2.570507526397705078e+00,2.431788444519042969e+00
-2.470535755157470703e+00,2.526445865631103516e+00
-2.340205669403076172e+00,2.559262752532958984e+00
-2.090668201446533203e+00,2.634637832641601562e+00
-2.077376365661621094e+00,2.706841468811035156e+00
-2.061558246612548828e+00,2.838611602783203125e+00
-2.066680908203125000e+00,2.944006443023681641e+00
-2.118041992187500000e+00,3.087482929229736328e+00
-2.326452255249023438e+00,3.296385765075683594e+00
-2.517714023590087891e+00,3.520382404327392578e+00
-2.724221229553222656e+00,3.911418437957763672e+00
-2.754518985748291016e+00,4.150461196899414062e+00
-2.863003253936767578e+00,4.297035217285156250e+00
-3.031503677368164062e+00,4.347540855407714844e+00
-3.277234554290771484e+00,4.529972553253173828e+00
-3.492727756500244141e+00,4.725018501281738281e+00
-3.755501270294189453e+00,4.941407203674316406e+00
-3.864635467529296875e+00,5.103252410888671875e+00
-4.060954093933105469e+00,5.470356941223144531e+00
-4.182156085968017578e+00,5.727935791015625000e+00
-4.533617019653320312e+00,6.033389568328857422e+00
-4.715708732604980469e+00,6.304407596588134766e+00
-4.849268913269042969e+00,6.508248805999755859e+00
-4.733698844909667969e+00,6.562086582183837891e+00
-4.615301609039306641e+00,6.579832553863525391e+00
-4.502139568328857422e+00,6.433617115020751953e+00
-4.371924400329589844e+00,6.324422836303710938e+00
-4.121665477752685547e+00,6.054360389709472656e+00
-3.903568744659423828e+00,5.723412036895751953e+00
-3.643222332000732422e+00,5.261938095092773438e+00
-3.221239089965820312e+00,4.792246818542480469e+00
-2.760266780853271484e+00,4.289197921752929688e+00
-2.395267963409423828e+00,3.675840377807617188e+00
-1.991977214813232422e+00,2.962053775787353516e+00
-1.541309833526611328e+00,2.299697399139404297e+00
-1.101001024246215820e+00,1.723656296730041504e+00
-7.593524456024169922e-01,1.182833552360534668e+00
-3.238711357116699219e-01,6.711899042129516602e-01
2.180986404418945312e-01,2.011514902114868164e-01
7.055346965789794922e-01,-2.850334644317626953e-01
1.031153917312622070e+00,-6.667245626449584961e-01
1.350865483283996582e+00,-1.122700214385986328e+00
1.583531379699707031e+00,-1.445562720298767090e+00
1.765673875808715820e+00,-1.699865579605102539e+00
1.784325718879699707e+00,-1.798993825912475586e+00
1.907277703285217285e+00,-1.875433206558227539e+00
1.957127094268798828e+00,-1.920159459114074707e+00
1.867242574691772461e+00,-1.934028387069702148e+00
1.817485094070434570e+00,-1.955483198165893555e+00
1.741575479507446289e+00,-1.980814814567565918e+00
1.632300138473510742e+00,-2.045210123062133789e+00
1.515848398208618164e+00,-2.102838993072509766e+00
1.420087575912475586e+00,-2.035878896713256836e+00
1.418294668197631836e+00,-2.016518354415893555e+00
1.441137313842773438e+00,-1.989209890365600586e+00
1.410671472549438477e+00,-1.961231350898742676e+00
1.308670520782470703e+00,-1.932477951049804688e+00
1.229372262954711914e+00,-1.926698207855224609e+00
1.168774724006652832e+00,-1.937327384948730469e+00
1.200241327285766602e+00,-1.991638422012329102e+00
1.224334478378295898e+00,-1.988488912582397461e+00
1.253461956977844238e+00,-2.050492525100708008e+00
1.262518882751464844e+00,-2.116796970367431641e+00
1.207558035850524902e+00,-2.145129203796386719e+00
1.165854215621948242e+00,-2.245216131210327148e+00
1.125645279884338379e+00,-2.286954402923583984e+00
1.013275504112243652e+00,-2.364512443542480469e+00
9.995038509368896484e-01,-2.422382354736328125e+00
9.925177097320556641e-01,-2.506050586700439453e+00
9.821292161941528320e-01,-2.520624637603759766e+00
8.586356639862060547e-01,-2.593826055526733398e+00
7.230706214904785156e-01,-2.685528039932250977e+00
5.888104438781738281e-01,-2.713635683059692383e+00
5.156615972518920898e-01,-2.675331115722656250e+00
4.395283460617065430e-01,-2.684396982192993164e+00
3.869382143020629883e-01,-2.696243047714233398e+00
4.478213787078857422e-01,-2.604591369628906250e+00
3.444683551788330078e-01,-2.645414829254150391e+00
1.958062648773193359e-01,-2.659394741058349609e+00
1.545407772064208984e-01,-2.749637126922607422e+00
2.094955444335937500e-01,-2.620491981506347656e+00
1.611161231994628906e-01,-2.490237236022949219e+00
1.568777561187744141e-01,-2.406524419784545898e+00
1.549389362335205078e-01,-2.330757379531860352e+00
2.475066184997558594e-01,-2.189927339553833008e+00
2.265763282775878906e-01,-2.140913248062133789e+00
1.754307746887207031e-01,-2.233804225921630859e+00
1.066176891326904297e-01,-2.234499931335449219e+00
1.517550945281982422e-01,-2.341625213623046875e+00
2.241575717926025391e-01,-2.237776041030883789e+00
2.635312080383300781e-01,-2.238833904266357422e+00
2.592074871063232422e-01,-2.161726474761962891e+00
2.043349742889404297e-01,-2.157297134399414062e+00
1.139128208160400391e-01,-2.079388856887817383e+00
8.288741111755371094e-02,-1.921070694923400879e+00
-2.235674858093261719e-02,-1.739524483680725098e+00
-9.293842315673828125e-02,-1.609144687652587891e+00
-1.891431808471679688e-01,-1.526468396186828613e+00
-2.226824760437011719e-01,-1.490111112594604492e+00
-2.330603599548339844e-01,-1.460482120513916016e+00
-2.443339824676513672e-01,-1.407170057296752930e+00
-3.257486820220947266e-01,-1.291135549545288086e+00
-3.792953491210937500e-01,-1.138431191444396973e+00
-4.939556121826171875e-01,-9.444522261619567871e-01
-6.566193103790283203e-01,-6.399350762367248535e-01
-7.887654304504394531e-01,-4.473961591720581055e-01
-8.611869812011718750e-01,-2.632838487625122070e-01
-9.607369899749755859e-01,-8.850741386413574219e-02
-1.058866739273071289e+00,2.321636676788330078e-02
-1.227472066879272461e+00,5.483448505401611328e-02
-1.314697027206420898e+00,4.908764362335205078e-02
-1.336695432662963867e+00,2.670490741729736328e-02
-1.305655479431152344e+00,4.233157634735107422e-02
-1.341658353805541992e+00,1.466742753982543945e-01
-1.342969179153442383e+00,2.766573429107666016e-01
-1.384844303131103516e+00,4.029773473739624023e-01
-1.422035932540893555e+00,5.414932966232299805e-01
-1.451617956161499023e+00,5.769673585891723633e-01
-1.582662820816040039e+00,6.481422185897827148e-01
-1.516334533691406250e+00,6.651755571365356445e-01
-1.439414262771606445e+00,7.134577035903930664e-01
-1.325725078582763672e+00,6.860798597335815430e-01
-1.182192802429199219e+00,6.092761754989624023e-01
-1.049609661102294922e+00,5.151058435440063477e-01
-9.814181327819824219e-01,4.675072431564331055e-01
-8.216650485992431641e-01,3.427008390426635742e-01
-7.171492576599121094e-01,1.194814443588256836e-01
-5.432949066162109375e-01,-5.469620227813720703e-02
-5.264153480529785156e-01,-1.462978124618530273e-01
-4.493310451507568359e-01,-2.470221519470214844e-01
-4.075720310211181641e-01,-4.426970481872558594e-01
-2.560291290283203125e-01,-6.299971342086791992e-01
-1.983914375305175781e-01,-7.674501538276672363e-01
-7.689762115478515625e-02,-8.309031128883361816e-01
-4.924345016479492188e-02,-9.716413617134094238e-01
5.999398231506347656e-02,-1.081719636917114258e+00
1.202859878540039062e-01,-1.184605360031127930e+00
1.363873481750488281e-01,-1.223006486892700195e+00
1.064407825469970703e-01,-1.324560523033142090e+00
9.894800186157226562e-02,-1.343451023101806641e+00
9.834456443786621094e-02,-1.404116392135620117e+00
9.215855598449707031e-02,-1.422046661376953125e+00
5.128788948059082031e-02,-1.407954096794128418e+00
-5.834794044494628906e-02,-1.413506984710693359e+00
-1.182143688201904297e-01,-1.355996131896972656e+00
-1.533081531524658203e-01,-1.322596907615661621e+00
-2.095463275909423828e-01,-1.325322151184082031e+00
-2.611515522003173828e-01,-1.328706741333007812e+00
-2.838590145111083984e-01,-1.348027229309082031e+00
-3.021059036254882812e-01,-1.371847629547119141e+00
-3.376493453979492188e-01,-1.359500050544738770e+00
-4.038698673248291016e-01,-1.268890023231506348e+00
-4.468467235565185547e-01,-1.158978700637817383e+00
-4.944264888763427734e-01,-1.021503686904907227e+00
-5.089445114135742188e-01,-9.733190536499023438e-01
-5.259521007537841797e-01,-9.449558854103088379e-01
-4.639253616333007812e-01,-1.004368424415588379e+00
-5.266091823577880859e-01,-1.110080838203430176e+00
-5.751392841339111328e-01,-1.198884010314941406e+00
-5.949831008911132812e-01,-1.356083273887634277e+00
-5.894119739532470703e-01,-1.449663162231445312e+00
-4.933230876922607422e-01,-1.516660809516906738e+00
-3.623831272125244141e-01,-1.615979433059692383e+00
-2.378993034362792969e-01,-1.693473458290100098e+00
-1.517012119293212891e-01,-1.789297938346862793e+00
-9.378194808959960938e-03,-1.937421441078186035e+00
1.136229038238525391e-01,-2.117023706436157227e+00
2.775480747222900391e-01,-2.289717197418212891e+00
3.200118541717529297e-01,-2.352220535278320312e+00
4.651887416839599609e-01,-2.401955604553222656e+00
6.568871736526489258e-01,-2.558073282241821289e+00
8.683446645736694336e-01,-2.680060148239135742e+00
9.503635168075561523e-01,-2.752671957015991211e+00
1.080352544784545898e+00,-2.849711179733276367e+00
1.151451706886291504e+00,-2.972963333129882812e+00
1.262528061866760254e+00,-3.075742721557617188e+00
1.362910270690917969e+00,-3.169983625411987305e+00
1.485225915908813477e+00,-3.224049329757690430e+00
1.579459667205810547e+00,-3.268350124359130859e+00
1.680400967597961426e+00,-3.268254518508911133e+00
1.717870235443115234e+00,-3.253314256668090820e+00
1.700996994972229004e+00,-3.238823413848876953e+00
1.631429791450500488e+00,-3.213113784790039062e+00
1.509130239486694336e+00,-3.164734125137329102e+00
1.387037038803100586e+00,-3.162651538848876953e+00
