tSNE1,tSNE2
7.015956878662109375e+00,-3.611920773983001709e-01
7.598561763763427734e+00,-7.226394414901733398e-01
7.934715747833251953e+00,-9.188758134841918945e-01
8.143208503723144531e+00,-1.039829492568969727e+00
8.334096908569335938e+00,-1.152625679969787598e+00
8.473263740539550781e+00,-1.239437818527221680e+00
8.591286659240722656e+00,-1.318437099456787109e+00
8.689078330993652344e+00,-1.392048120498657227e+00
8.784078598022460938e+00,-1.468889832496643066e+00
8.831200599670410156e+00,-1.503745675086975098e+00
8.874427795410156250e+00,-1.532504200935363770e+00
8.912436485290527344e+00,-1.558809161186218262e+00
8.959452629089355469e+00,-1.589332580566406250e+00
8.988225936889648438e+00,-1.607802152633666992e+00
9.012758255004882812e+00,-1.621478796005249023e+00
9.024248123168945312e+00,-1.632012724876403809e+00
9.032980918884277344e+00,-1.637312173843383789e+00
9.017171859741210938e+00,-1.636483311653137207e+00
9.012129783630371094e+00,-1.637154459953308105e+00
9.015496253967285156e+00,-1.638628005981445312e+00
9.026099205017089844e+00,-1.646772980690002441e+00
9.035408973693847656e+00,-1.656493902206420898e+00
9.042986869812011719e+00,-1.661606311798095703e+00
9.044838905334472656e+00,-1.661936998367309570e+00
9.051934242248535156e+00,-1.660287261009216309e+00
9.055715560913085938e+00,-1.658753752708435059e+00
9.065919876098632812e+00,-1.660953998565673828e+00
9.082902908325195312e+00,-1.661641359329223633e+00
9.103991508483886719e+00,-1.658995985984802246e+00
9.129723548889160156e+00,-1.651049017906188965e+00
9.164256095886230469e+00,-1.639660000801086426e+00
9.190415382385253906e+00,-1.631820917129516602e+00
9.216341018676757812e+00,-1.621397018432617188e+00
9.254212379455566406e+00,-1.610618710517883301e+00
9.297739028930664062e+00,-1.594237446784973145e+00
9.347406387329101562e+00,-1.570485830307006836e+00
9.399343490600585938e+00,-1.541516542434692383e+00
9.453157424926757812e+00,-1.515523910522460938e+00
9.514196395874023438e+00,-1.491260409355163574e+00
9.590685844421386719e+00,-1.475697398185729980e+00
9.692812919616699219e+00,-1.452388048171997070e+00
9.869321823120117188e+00,-1.403392553329467773e+00
1.003818798065185547e+01,-1.344618201255798340e+00
1.017467689514160156e+01,-1.308298826217651367e+00
1.039723873138427734e+01,-1.281815052032470703e+00
1.065052604675292969e+01,-1.252035140991210938e+00
1.076500701904296875e+01,-1.262242674827575684e+00
1.075572776794433594e+01,-1.323499917984008789e+00
1.067997837066650391e+01,-1.445613861083984375e+00
1.054779624938964844e+01,-1.566220283508300781e+00
1.037647914886474609e+01,-1.668166995048522949e+00
1.020510101318359375e+01,-1.729635000228881836e+00
1.003358364105224609e+01,-1.783994555473327637e+00
9.893952369689941406e+00,-1.819736838340759277e+00
9.766994476318359375e+00,-1.889719724655151367e+00
9.629898071289062500e+00,-2.015822410583496094e+00
9.512581825256347656e+00,-2.160311460494995117e+00
9.426181793212890625e+00,-2.271638393402099609e+00
9.384824752807617188e+00,-2.326483488082885742e+00
9.337904930114746094e+00,-2.360938787460327148e+00
9.307680130004882812e+00,-2.380364179611206055e+00
9.295435905456542969e+00,-2.389786005020141602e+00
9.314695358276367188e+00,-2.400870800018310547e+00
9.328330039978027344e+00,-2.413720607757568359e+00
9.326047897338867188e+00,-2.436223983764648438e+00
9.306955337524414062e+00,-2.453229188919067383e+00
9.254893302917480469e+00,-2.462734460830688477e+00
9.197516441345214844e+00,-2.468220233917236328e+00
9.136489868164062500e+00,-2.454037189483642578e+00
9.081486701965332031e+00,-2.431163072586059570e+00
9.014317512512207031e+00,-2.389179706573486328e+00
8.948272705078125000e+00,-2.306847333908081055e+00
8.872550010681152344e+00,-2.267226219177246094e+00
8.694810867309570312e+00,-2.269342899322509766e+00
8.260495185852050781e+00,-2.322553873062133789e+00
7.727632045745849609e+00,-2.417652845382690430e+00
7.034178256988525391e+00,-2.530141115188598633e+00
6.318596363067626953e+00,-2.589073657989501953e+00
5.919946193695068359e+00,-2.602756023406982422e+00
5.730372905731201172e+00,-2.609866857528686523e+00
5.554331302642822266e+00,-2.655883789062500000e+00
5.328421115875244141e+00,-2.774913072586059570e+00
4.975343704223632812e+00,-2.959212779998779297e+00
4.684099197387695312e+00,-3.070726394653320312e+00
4.336897850036621094e+00,-3.167063951492309570e+00
3.759816884994506836e+00,-3.260874032974243164e+00
3.465116024017333984e+00,-3.254971504211425781e+00
3.195553302764892578e+00,-3.188909530639648438e+00
2.966212987899780273e+00,-3.085915327072143555e+00
2.703714370727539062e+00,-2.920526981353759766e+00
2.469629526138305664e+00,-2.712986707687377930e+00
2.214159250259399414e+00,-2.464480638504028320e+00
1.767800807952880859e+00,-1.936362147331237793e+00
9.837554097175598145e-01,-1.092221736907958984e+00
5.728694200515747070e-01,-6.426738500595092773e-01
6.104070320725440979e-02,-8.007408678531646729e-02
-1.837495446205139160e+00,2.459302663803100586e+00
-1.954018115997314453e+00,2.644463539123535156e+00
-2.082469463348388672e+00,2.871097564697265625e+00
-2.271573543548583984e+00,3.207513332366943359e+00
-2.709692001342773438e+00,4.021242618560791016e+00
-3.068120479583740234e+00,4.827812194824218750e+00
-3.214623212814331055e+00,5.240379333496093750e+00
-3.305366039276123047e+00,5.531899452209472656e+00
-3.427340984344482422e+00,5.991999626159667969e+00
-3.517784595489501953e+00,6.372272014617919922e+00
-3.578837871551513672e+00,6.647634029388427734e+00
-3.634410142898559570e+00,6.945539951324462891e+00
-3.659436464309692383e+00,7.295661926269531250e+00
-3.636188268661499023e+00,7.668200492858886719e+00
-3.565456151962280273e+00,7.959553718566894531e+00
-3.484578609466552734e+00,8.134177207946777344e+00
-3.350080728530883789e+00,8.313024520874023438e+00
-3.202237129211425781e+00,8.423261642456054688e+00
-3.068854808807373047e+00,8.488161087036132812e+00
-2.954451560974121094e+00,8.515659332275390625e+00
-2.864414691925048828e+00,8.518978118896484375e+00
-2.794849872589111328e+00,8.517854690551757812e+00
3.641327619552612305e-01,8.149196624755859375e+00
5.319585800170898438e-01,8.087346076965332031e+00
6.592097878456115723e-01,8.032108306884765625e+00
8.778792619705200195e-01,7.937832355499267578e+00
1.092532038688659668e+00,7.807851791381835938e+00
1.286354422569274902e+00,7.636406898498535156e+00
1.449914693832397461e+00,7.482814788818359375e+00
1.560079813003540039e+00,7.356995582580566406e+00
1.653808712959289551e+00,7.255246162414550781e+00
1.728954672813415527e+00,7.166751861572265625e+00
1.814679741859436035e+00,7.061052799224853516e+00
1.934607386589050293e+00,6.915772438049316406e+00
2.078730344772338867e+00,6.731651306152343750e+00
4.957001686096191406e+00,2.238488435745239258e+00
5.061575889587402344e+00,1.789816141128540039e+00
5.127478122711181641e+00,1.631020665168762207e+00
5.172460556030273438e+00,1.537037134170532227e+00
5.201291561126708984e+00,1.475720047950744629e+00
5.228917121887207031e+00,1.423159003257751465e+00
5.277927875518798828e+00,1.343984603881835938e+00
5.388055324554443359e+00,1.181335330009460449e+00
5.523478507995605469e+00,9.944035410881042480e-01
5.681371688842773438e+00,7.871902585029602051e-01
5.825485706329345703e+00,6.139090061187744141e-01
5.934784889221191406e+00,4.875617325305938721e-01
6.014046192169189453e+00,4.029939770698547363e-01
6.091579914093017578e+00,3.215528726577758789e-01
6.229568958282470703e+00,1.722799837589263916e-01
6.328695297241210938e+00,8.100934326648712158e-02
6.415091514587402344e+00,2.780783921480178833e-03
6.522866249084472656e+00,-8.908290416002273560e-02
6.631663322448730469e+00,-1.750421077013015747e-01
6.920436382293701172e+00,-3.511540293693542480e-01
7.211714744567871094e+00,-4.940561950206756592e-01
7.312347412109375000e+00,-5.340626835823059082e-01
7.345751762390136719e+00,-5.639411807060241699e-01
7.332779884338378906e+00,-5.913943648338317871e-01
7.279007434844970703e+00,-5.988006591796875000e-01
7.164841175079345703e+00,-6.104739904403686523e-01
7.029452323913574219e+00,-6.397982239723205566e-01
6.790646076202392578e+00,-6.956313848495483398e-01
6.595373153686523438e+00,-7.251057624816894531e-01
6.252657413482666016e+00,-7.902215719223022461e-01
5.978514194488525391e+00,-8.298110961914062500e-01
5.818769931793212891e+00,-8.549401164054870605e-01
5.730020523071289062e+00,-8.756267428398132324e-01
5.663091659545898438e+00,-8.866844177246093750e-01
5.612243652343750000e+00,-8.917438983917236328e-01
5.569620609283447266e+00,-8.935645818710327148e-01
5.526802062988281250e+00,-8.974584341049194336e-01
5.456185340881347656e+00,-8.950317502021789551e-01
5.378660202026367188e+00,-8.984186649322509766e-01
5.294655799865722656e+00,-9.011021852493286133e-01
5.250217914581298828e+00,-8.964048027992248535e-01
5.171197891235351562e+00,-8.322259783744812012e-01
5.063716411590576172e+00,-7.063237428665161133e-01
5.014032363891601562e+00,-6.245203018188476562e-01
4.958920955657958984e+00,-5.119504332542419434e-01
4.869085788726806641e+00,-2.480993568897247314e-01
4.776346683502197266e+00,6.713312119245529175e-02
4.690143585205078125e+00,3.118703663349151611e-01
4.609242916107177734e+00,5.281111598014831543e-01
4.503324508666992188e+00,8.315728306770324707e-01
4.403048515319824219e+00,1.197599768638610840e+00
4.286569118499755859e+00,1.748894095420837402e+00
4.184895038604736328e+00,2.152579307556152344e+00
4.080245971679687500e+00,2.459191799163818359e+00
3.969226598739624023e+00,2.761449813842773438e+00
3.735401153564453125e+00,3.281565189361572266e+00
3.497393846511840820e+00,3.725804328918457031e+00
3.303462505340576172e+00,4.041367530822753906e+00
3.135035276412963867e+00,4.281314849853515625e+00
2.950924158096313477e+00,4.507690906524658203e+00
2.677523851394653320e+00,4.800309658050537109e+00
2.228171586990356445e+00,5.325794219970703125e+00
1.800873637199401855e+00,5.865666389465332031e+00
1.507582902908325195e+00,6.255119323730468750e+00
1.272323966026306152e+00,6.609363555908203125e+00
1.155081987380981445e+00,6.910652637481689453e+00
1.208144187927246094e+00,7.078150272369384766e+00
1.398819804191589355e+00,7.115515232086181641e+00
1.798065900802612305e+00,6.998287200927734375e+00
2.011856317520141602e+00,6.874106884002685547e+00
2.164396762847900391e+00,6.709835052490234375e+00
2.318675994873046875e+00,6.484770774841308594e+00
2.544764280319213867e+00,6.081198692321777344e+00
2.819362163543701172e+00,5.580626487731933594e+00
3.062881469726562500e+00,5.009583473205566406e+00
3.282854557037353516e+00,4.381319999694824219e+00
3.478425502777099609e+00,3.858991622924804688e+00
3.693184614181518555e+00,3.418081521987915039e+00
4.008555412292480469e+00,2.953426122665405273e+00
4.227096080780029297e+00,2.676381826400756836e+00
4.449476718902587891e+00,2.396029472351074219e+00
4.660496234893798828e+00,2.130006551742553711e+00
4.969690322875976562e+00,1.718678832054138184e+00
5.184049606323242188e+00,1.425873517990112305e+00
5.311405658721923828e+00,1.254272341728210449e+00
5.407661437988281250e+00,1.126039147377014160e+00
5.490022182464599609e+00,1.029587745666503906e+00
5.579358577728271484e+00,9.359250664710998535e-01
5.680760383605957031e+00,8.436884284019470215e-01
5.810739517211914062e+00,7.301951050758361816e-01
5.938754558563232422e+00,6.223194003105163574e-01
6.094332695007324219e+00,4.879562556743621826e-01
6.252158641815185547e+00,3.437358140945434570e-01
6.431586265563964844e+00,1.924525350332260132e-01
6.622948169708251953e+00,4.199875518679618835e-02
6.785609722137451172e+00,-7.475293427705764771e-02
6.919733047485351562e+00,-1.439935564994812012e-01
7.069249153137207031e+00,-2.072006613016128540e-01
7.230103492736816406e+00,-2.622614502906799316e-01
7.411226272583007812e+00,-3.113937377929687500e-01
7.575816154479980469e+00,-3.480239510536193848e-01
7.700149536132812500e+00,-3.647905290126800537e-01
7.816722869873046875e+00,-3.893630206584930420e-01
7.976341247558593750e+00,-4.405646920204162598e-01
8.163918495178222656e+00,-5.059921145439147949e-01
8.310151100158691406e+00,-5.569754838943481445e-01
8.367630004882812500e+00,-5.941890478134155273e-01
8.385995864868164062e+00,-6.148170232772827148e-01
8.382694244384765625e+00,-6.472636461257934570e-01
8.348244667053222656e+00,-7.251580357551574707e-01
8.312458038330078125e+00,-8.133075237274169922e-01
8.317696571350097656e+00,-8.750432729721069336e-01
8.359722137451171875e+00,-9.093775749206542969e-01
8.413748741149902344e+00,-9.343293905258178711e-01
8.451041221618652344e+00,-9.540323615074157715e-01
8.479610443115234375e+00,-9.785196185111999512e-01
8.502897262573242188e+00,-1.020558476448059082e+00
8.541809082031250000e+00,-1.093938469886779785e+00
8.585648536682128906e+00,-1.180800557136535645e+00
8.609127044677734375e+00,-1.241016268730163574e+00
8.638286590576171875e+00,-1.294457197189331055e+00
8.654314041137695312e+00,-1.330140590667724609e+00
8.662688255310058594e+00,-1.365789413452148438e+00
8.683188438415527344e+00,-1.426600694656372070e+00
8.698247909545898438e+00,-1.516965746879577637e+00
8.717922210693359375e+00,-1.608706712722778320e+00
8.721007347106933594e+00,-1.670544028282165527e+00
8.708734512329101562e+00,-1.723400950431823730e+00
8.641177177429199219e+00,-1.794907093048095703e+00
8.496088981628417969e+00,-1.893749356269836426e+00
6.987369060516357422e+00,-2.838568687438964844e+00
6.766521453857421875e+00,-2.964196681976318359e+00
6.685650825500488281e+00,-3.012435436248779297e+00
6.628826141357421875e+00,-3.065780878067016602e+00
6.584797382354736328e+00,-3.110310077667236328e+00
6.545856952667236328e+00,-3.142211914062500000e+00
6.503770828247070312e+00,-3.158276319503784180e+00
6.467774391174316406e+00,-3.160179138183593750e+00
6.431780338287353516e+00,-3.165192842483520508e+00
6.384332180023193359e+00,-3.183005809783935547e+00
6.313442230224609375e+00,-3.206397294998168945e+00
6.251731395721435547e+00,-3.222643375396728516e+00
6.200834751129150391e+00,-3.236531972885131836e+00
6.159523963928222656e+00,-3.246229887008666992e+00
6.113105773925781250e+00,-3.247488498687744141e+00
6.076220512390136719e+00,-3.246727466583251953e+00
6.074221611022949219e+00,-3.247663974761962891e+00
6.081533432006835938e+00,-3.256383419036865234e+00
6.099471569061279297e+00,-3.266272783279418945e+00
6.115973472595214844e+00,-3.271652460098266602e+00
6.138363838195800781e+00,-3.268589735031127930e+00
6.173046112060546875e+00,-3.263064146041870117e+00
6.241250991821289062e+00,-3.244506835937500000e+00
6.317647933959960938e+00,-3.227792024612426758e+00
6.390437126159667969e+00,-3.221084833145141602e+00
6.463976860046386719e+00,-3.222723484039306641e+00
6.526538848876953125e+00,-3.235567331314086914e+00
6.579657077789306641e+00,-3.254254579544067383e+00
6.637545108795166016e+00,-3.286578655242919922e+00
6.706517219543457031e+00,-3.320255279541015625e+00
6.797038555145263672e+00,-3.351892709732055664e+00
6.903647422790527344e+00,-3.386181354522705078e+00
7.022787570953369141e+00,-3.414429426193237305e+00
7.125442028045654297e+00,-3.429509878158569336e+00
7.220567703247070312e+00,-3.447937965393066406e+00
7.306401729583740234e+00,-3.458149909973144531e+00
7.373540878295898438e+00,-3.460505247116088867e+00
7.405191898345947266e+00,-3.461404085159301758e+00
7.403497219085693359e+00,-3.441504001617431641e+00
7.342151641845703125e+00,-3.414857625961303711e+00
7.175064086914062500e+00,-3.378198623657226562e+00
6.894677639007568359e+00,-3.311632156372070312e+00
6.625686168670654297e+00,-3.192038297653198242e+00
6.326980590820312500e+00,-3.015547513961791992e+00
6.096685886383056641e+00,-2.843672990798950195e+00
5.874920845031738281e+00,-2.612174987792968750e+00
5.632679462432861328e+00,-2.309108734130859375e+00
5.263809680938720703e+00,-1.783277630805969238e+00
4.544989109039306641e+00,-6.466777920722961426e-01
4.139013290405273438e+00,1.599233150482177734e-01
3.960134744644165039e+00,5.377855300903320312e-01
3.827752828598022461e+00,8.335868120193481445e-01
3.684680461883544922e+00,1.141720175743103027e+00
2.756990194320678711e+00,3.005886793136596680e+00
2.519344806671142578e+00,3.428841829299926758e+00
2.261898279190063477e+00,3.874901294708251953e+00
1.972507596015930176e+00,4.306085109710693359e+00
7.380666732788085938e-01,5.935886859893798828e+00
4.568964540958404541e-01,6.231328010559082031e+00
1.788948029279708862e-01,6.448871135711669922e+00
-1.105060428380966187e-02,6.505280017852783203e+00
-1.130171895027160645e+00,5.911807060241699219e+00
-1.138438344001770020e+00,5.847531318664550781e+00
-1.108517050743103027e+00,5.758290767669677734e+00
-1.044086575508117676e+00,5.664289951324462891e+00
-9.370545744895935059e-01,5.547626972198486328e+00
-8.041566014289855957e-01,5.433542251586914062e+00
-5.876241326332092285e-01,5.266908645629882812e+00
-1.190708205103874207e-02,4.812478065490722656e+00
5.377647280693054199e-01,4.283076286315917969e+00
8.560734987258911133e-01,3.902256488800048828e+00
1.068766593933105469e+00,3.576410055160522461e+00
1.210734963417053223e+00,3.340214729309082031e+00
1.273196935653686523e+00,3.229340553283691406e+00
1.319599866867065430e+00,3.146493911743164062e+00
1.357136487960815430e+00,3.067352056503295898e+00
1.378229022026062012e+00,3.021455764770507812e+00
1.389345884323120117e+00,2.995827674865722656e+00
1.396040081977844238e+00,2.991527795791625977e+00
1.408008694648742676e+00,2.972035169601440430e+00
1.408927440643310547e+00,2.969304323196411133e+00
1.413976430892944336e+00,2.958621025085449219e+00
1.413914799690246582e+00,2.956801414489746094e+00
1.414296269416809082e+00,2.950819253921508789e+00
1.414000868797302246e+00,2.949655771255493164e+00
1.424432277679443359e+00,2.929859161376953125e+00
1.429190039634704590e+00,2.920305013656616211e+00
1.431426882743835449e+00,2.904768228530883789e+00
1.435391187667846680e+00,2.896569728851318359e+00
1.464631795883178711e+00,2.866872310638427734e+00
1.475485682487487793e+00,2.855739355087280273e+00
1.490066885948181152e+00,2.840632677078247070e+00
1.509339809417724609e+00,2.824769496917724609e+00
1.593059897422790527e+00,2.745274543762207031e+00
1.758507728576660156e+00,2.561950922012329102e+00
1.912286043167114258e+00,2.372441530227661133e+00
2.012602329254150391e+00,2.261256217956542969e+00
2.090693473815917969e+00,2.179638624191284180e+00
2.125113010406494141e+00,2.152531385421752930e+00
2.135507583618164062e+00,2.135817050933837891e+00
2.115950107574462891e+00,2.145091295242309570e+00
2.072532176971435547e+00,2.162771940231323242e+00
2.026849269866943359e+00,2.178778171539306641e+00
1.985154151916503906e+00,2.191798210144042969e+00
1.945634007453918457e+00,2.196233987808227539e+00
1.925843000411987305e+00,2.169168949127197266e+00
1.904235720634460449e+00,2.127533674240112305e+00
1.896198034286499023e+00,2.056451082229614258e+00
1.908320546150207520e+00,1.968736767768859863e+00
1.943246126174926758e+00,1.883280158042907715e+00
1.968750834465026855e+00,1.792044758796691895e+00
2.009479761123657227e+00,1.657393217086791992e+00
2.076453924179077148e+00,1.485154151916503906e+00
2.161342620849609375e+00,1.325280904769897461e+00
2.240754127502441406e+00,1.190454959869384766e+00
2.355861425399780273e+00,1.010876297950744629e+00
2.509139060974121094e+00,7.985334396362304688e-01
2.732465028762817383e+00,5.511518716812133789e-01
3.008610486984252930e+00,3.360025286674499512e-01
3.191135168075561523e+00,2.176204770803451538e-01
3.290182352066040039e+00,1.434451490640640259e-01
3.381136178970336914e+00,7.366090267896652222e-02
3.456339597702026367e+00,-2.183962846174836159e-03
3.523027420043945312e+00,-8.264017105102539062e-02
3.580378293991088867e+00,-1.589837670326232910e-01
3.676656007766723633e+00,-2.915127873420715332e-01
3.804146528244018555e+00,-4.606166481971740723e-01
3.895206451416015625e+00,-5.892596840858459473e-01
3.939164876937866211e+00,-6.833797097206115723e-01
3.952227354049682617e+00,-7.539550662040710449e-01
3.944472551345825195e+00,-8.104740381240844727e-01
3.931288480758666992e+00,-8.442239761352539062e-01
3.913341999053955078e+00,-8.612683415412902832e-01
3.884852647781372070e+00,-8.468682169914245605e-01
3.862320423126220703e+00,-8.182169795036315918e-01
3.828177690505981445e+00,-7.707912325859069824e-01
3.793230056762695312e+00,-7.124361991882324219e-01
3.775770425796508789e+00,-6.417913436889648438e-01
3.735156297683715820e+00,-5.423688292503356934e-01
3.690553426742553711e+00,-4.349136948585510254e-01
3.591119289398193359e+00,-3.137546181678771973e-01
3.500899076461791992e+00,-2.087124437093734741e-01
3.427400588989257812e+00,-1.227744966745376587e-01
3.366184234619140625e+00,-4.039809480309486389e-02
3.313341140747070312e+00,3.972476720809936523e-02
3.286154508590698242e+00,9.066530317068099976e-02
3.249370098114013672e+00,1.289618611335754395e-01
3.193741321563720703e+00,1.670756042003631592e-01
3.115028142929077148e+00,1.981718391180038452e-01
3.025828599929809570e+00,2.253195494413375854e-01
2.900491714477539062e+00,2.541918158531188965e-01
2.754708051681518555e+00,2.844463884830474854e-01
2.608114957809448242e+00,3.241315782070159912e-01
2.490769147872924805e+00,3.704695105552673340e-01
2.320564746856689453e+00,4.201254844665527344e-01
2.171516895294189453e+00,4.604009985923767090e-01
2.103690385818481445e+00,4.736185371875762939e-01
2.055512666702270508e+00,4.851169288158416748e-01
2.030920267105102539e+00,4.797580838203430176e-01
2.022270202636718750e+00,4.798768758773803711e-01
2.073703765869140625e+00,4.758736789226531982e-01
2.157047271728515625e+00,4.657914936542510986e-01
2.264142036437988281e+00,4.382576346397399902e-01
2.404312133789062500e+00,4.175188243389129639e-01
2.567215204238891602e+00,3.860381245613098145e-01
2.771121501922607422e+00,3.451618850231170654e-01
3.012014150619506836e+00,2.701015174388885498e-01
3.158497095108032227e+00,2.187795490026473999e-01
3.292408466339111328e+00,1.638474017381668091e-01
3.401830434799194336e+00,1.196586564183235168e-01
3.498251199722290039e+00,7.336981594562530518e-02
3.591585159301757812e+00,2.608872577548027039e-02
3.693373680114746094e+00,-1.433470658957958221e-02
3.796239376068115234e+00,-1.124774292111396790e-02
3.873652219772338867e+00,3.878206014633178711e-02
3.926288604736328125e+00,1.487762778997421265e-01
3.944083929061889648e+00,3.327200710773468018e-01
3.937170267105102539e+00,6.040148138999938965e-01
3.874264955520629883e+00,9.981373548507690430e-01
3.764383792877197266e+00,1.447076797485351562e+00
3.625916242599487305e+00,1.843663454055786133e+00
3.405911445617675781e+00,2.340261936187744141e+00
3.061320781707763672e+00,3.050314188003540039e+00
2.750604629516601562e+00,3.633321762084960938e+00
2.522386074066162109e+00,4.016556739807128906e+00
2.354140281677246094e+00,4.285563945770263672e+00
2.209999561309814453e+00,4.505314350128173828e+00
1.960154533386230469e+00,4.841966152191162109e+00
1.539728045463562012e+00,5.338552951812744141e+00
1.092102766036987305e+00,5.891275405883789062e+00
8.467285037040710449e-01,6.236760139465332031e+00
6.144400835037231445e-01,6.549889564514160156e+00
3.557488918304443359e-01,6.875954151153564453e+00
1.225517988204956055e-01,7.163951873779296875e+00
-1.149174347519874573e-01,7.430388450622558594e+00
-6.472137570381164551e-01,7.904297351837158203e+00
-1.018583416938781738e+00,8.200467109680175781e+00
-1.093174338340759277e+00,8.227019309997558594e+00
-1.053428292274475098e+00,8.128301620483398438e+00
-8.493923544883728027e-01,7.935210227966308594e+00
-5.386043787002563477e-01,7.771173954010009766e+00
2.983434684574604034e-02,7.542794227600097656e+00
1.320304155349731445e+00,7.083110809326171875e+00
1.705607295036315918e+00,6.928161621093750000e+00
2.028661251068115234e+00,6.758016586303710938e+00
2.431576251983642578e+00,6.518696784973144531e+00
2.875736236572265625e+00,6.190455436706542969e+00
3.293559789657592773e+00,5.771151542663574219e+00
3.515037775039672852e+00,5.469904899597167969e+00
3.653983831405639648e+00,5.241983413696289062e+00
3.757723331451416016e+00,5.011376857757568359e+00
3.947509288787841797e+00,4.524020671844482422e+00
4.675584793090820312e+00,3.076938867568969727e+00
4.883759975433349609e+00,2.560463190078735352e+00
5.038894176483154297e+00,2.180908918380737305e+00
5.178224563598632812e+00,1.866469144821166992e+00
5.288342475891113281e+00,1.653630852699279785e+00
5.397283077239990234e+00,1.478691816329956055e+00
5.507830142974853516e+00,1.320529818534851074e+00
5.591426849365234375e+00,1.165190696716308594e+00
5.663783073425292969e+00,1.033503532409667969e+00
