tSNE1,tSNE2
-9.739053726196289062e+00,2.789454460144042969e+00
-9.750741004943847656e+00,2.806928873062133789e+00
-9.766921043395996094e+00,2.824044227600097656e+00
-9.818055152893066406e+00,2.861644268035888672e+00
-9.866382598876953125e+00,2.898966789245605469e+00
-9.906608581542968750e+00,2.936200141906738281e+00
-9.930962562561035156e+00,2.957250833511352539e+00
-9.971775054931640625e+00,2.973153829574584961e+00
-9.990678787231445312e+00,2.977752923965454102e+00
-1.003003215789794922e+01,2.988188028335571289e+00
-1.006845378875732422e+01,3.001944065093994141e+00
-1.010758399963378906e+01,3.016452789306640625e+00
-1.013187503814697266e+01,3.019546508789062500e+00
-1.016970443725585938e+01,2.991942405700683594e+00
-1.018038940429687500e+01,2.969288825988769531e+00
-1.019254112243652344e+01,2.920269012451171875e+00
-1.019162940979003906e+01,2.881292343139648438e+00
-1.022755432128906250e+01,2.866586208343505859e+00
-1.025109195709228516e+01,2.863179922103881836e+00
-1.028229427337646484e+01,2.853235721588134766e+00
-1.031320190429687500e+01,2.829107522964477539e+00
-1.035356044769287109e+01,2.809920310974121094e+00
-1.040697956085205078e+01,2.802598953247070312e+00
-1.045953464508056641e+01,2.828182935714721680e+00
-1.048641872406005859e+01,2.853740215301513672e+00
-1.048381042480468750e+01,2.876129865646362305e+00
-1.045692443847656250e+01,2.913331270217895508e+00
-1.042789649963378906e+01,2.936445713043212891e+00
-1.039886569976806641e+01,2.945089101791381836e+00
-1.038065528869628906e+01,2.940035343170166016e+00
-1.036693763732910156e+01,2.925211191177368164e+00
-1.034242725372314453e+01,2.908655643463134766e+00
-1.028966999053955078e+01,2.915575504302978516e+00
-1.021363162994384766e+01,2.934016704559326172e+00
-1.013763809204101562e+01,2.979170083999633789e+00
-1.008292675018310547e+01,3.019783020019531250e+00
-1.005728244781494141e+01,3.056431531906127930e+00
-1.004059600830078125e+01,3.088937282562255859e+00
-1.004088973999023438e+01,3.132279396057128906e+00
-1.004604530334472656e+01,3.181408643722534180e+00
-1.005080413818359375e+01,3.222332000732421875e+00
-1.006130123138427734e+01,3.249904870986938477e+00
-1.007494354248046875e+01,3.295578479766845703e+00
-1.009224987030029297e+01,3.332040309906005859e+00
-1.009690761566162109e+01,3.363917350769042969e+00
-1.010261917114257812e+01,3.381907701492309570e+00
-1.010379981994628906e+01,3.401894330978393555e+00
-1.009655761718750000e+01,3.418193340301513672e+00
-1.008537578582763672e+01,3.429938793182373047e+00
-1.005332469940185547e+01,3.402758836746215820e+00
-1.000266170501708984e+01,3.357749462127685547e+00
-9.935394287109375000e+00,3.289627790451049805e+00
-9.846802711486816406e+00,3.198788881301879883e+00
-9.738222122192382812e+00,3.122906923294067383e+00
-9.608333587646484375e+00,3.080583333969116211e+00
-9.522345542907714844e+00,3.077159643173217773e+00
-9.417322158813476562e+00,3.102158784866333008e+00
-9.172019004821777344e+00,3.147303342819213867e+00
-7.519055366516113281e+00,3.325978517532348633e+00
-6.941819190979003906e+00,3.343965768814086914e+00
-6.715653896331787109e+00,3.336902618408203125e+00
-6.558627605438232422e+00,3.327787160873413086e+00
-6.444035053253173828e+00,3.322145938873291016e+00
-6.374857425689697266e+00,3.316912174224853516e+00
-6.294419288635253906e+00,3.303894996643066406e+00
-6.249524116516113281e+00,3.295500040054321289e+00
-6.197871208190917969e+00,3.283243656158447266e+00
-6.133227825164794922e+00,3.277436733245849609e+00
-6.031389713287353516e+00,3.268268585205078125e+00
-5.961752414703369141e+00,3.255751371383666992e+00
-5.872730255126953125e+00,3.224059581756591797e+00
-5.783864974975585938e+00,3.184978961944580078e+00
-5.579024314880371094e+00,3.103225231170654297e+00
-5.282251834869384766e+00,2.958872318267822266e+00
-3.988099813461303711e+00,2.211151838302612305e+00
-3.089915275573730469e+00,1.690215826034545898e+00
-2.841874599456787109e+00,1.547395229339599609e+00
-2.662382602691650391e+00,1.411027312278747559e+00
-2.450994253158569336e+00,1.187072634696960449e+00
-2.060773611068725586e+00,6.078269481658935547e-01
-1.887613177299499512e+00,1.911778748035430908e-01
-1.785288810729980469e+00,-2.812967300415039062e-01
-1.823394536972045898e+00,-5.338361859321594238e-01
-1.963145852088928223e+00,-9.703556895256042480e-01
-2.068580627441406250e+00,-1.191841363906860352e+00
-2.320028781890869141e+00,-1.594181776046752930e+00
-2.461636304855346680e+00,-1.897829413414001465e+00
-2.606220960617065430e+00,-2.677930355072021484e+00
-2.594354867935180664e+00,-2.861999034881591797e+00
-2.497590065002441406e+00,-3.167786598205566406e+00
-2.391348600387573242e+00,-3.470429658889770508e+00
-2.145202159881591797e+00,-4.075762271881103516e+00
-2.068329334259033203e+00,-4.234333992004394531e+00
-1.892616152763366699e+00,-4.466316699981689453e+00
-1.682337403297424316e+00,-4.777109146118164062e+00
-1.264114618301391602e+00,-5.305784225463867188e+00
-1.119277715682983398e+00,-5.456951141357421875e+00
6.934681534767150879e-01,-9.403265953063964844e+00
5.980403423309326172e-01,-9.390416145324707031e+00
-1.558017134666442871e-01,-9.112533569335937500e+00
-1.822630316019058228e-01,-9.078077316284179688e+00
-2.297413051128387451e-01,-9.025872230529785156e+00
-7.471488118171691895e-01,-8.567912101745605469e+00
-9.481650590896606445e-01,-8.356936454772949219e+00
-1.147833108901977539e+00,-8.114824295043945312e+00
-1.340326905250549316e+00,-7.861279487609863281e+00
-1.447117805480957031e+00,-7.682501792907714844e+00
-1.535615921020507812e+00,-7.524518489837646484e+00
-1.627333164215087891e+00,-7.390248775482177734e+00
-1.726820588111877441e+00,-7.270997524261474609e+00
-1.826287508010864258e+00,-7.152570724487304688e+00
-1.925683856010437012e+00,-7.035278320312500000e+00
-2.009166002273559570e+00,-6.927608013153076172e+00
-2.080313682556152344e+00,-6.840785980224609375e+00
-2.174395084381103516e+00,-6.759260654449462891e+00
-2.231930255889892578e+00,-6.645305156707763672e+00
-6.165505409240722656e+00,-2.622054100036621094e+00
-6.289381027221679688e+00,-2.400259017944335938e+00
-6.396959304809570312e+00,-2.190569162368774414e+00
-6.512077808380126953e+00,-1.933879494667053223e+00
-6.599186420440673828e+00,-1.688160300254821777e+00
-6.672588825225830078e+00,-1.489191532135009766e+00
-6.742483615875244141e+00,-1.280804514884948730e+00
-6.845843315124511719e+00,-9.419158697128295898e-01
-6.930159091949462891e+00,-6.594595909118652344e-01
-6.984491825103759766e+00,-4.799821972846984863e-01
-7.010379791259765625e+00,-3.785466253757476807e-01
-7.045012950897216797e+00,-2.537207603454589844e-01
-7.104848384857177734e+00,-4.822690039873123169e-02
-7.175870418548583984e+00,2.609323263168334961e-01
-7.212029457092285156e+00,4.506925940513610840e-01
-7.246473312377929688e+00,7.030156254768371582e-01
-7.287958621978759766e+00,1.109370589256286621e+00
-7.305216789245605469e+00,1.421427369117736816e+00
-7.297152519226074219e+00,1.610863685607910156e+00
-7.266873359680175781e+00,1.786869287490844727e+00
-7.215604782104492188e+00,1.941537141799926758e+00
-7.139206409454345703e+00,2.080411672592163086e+00
-7.056307792663574219e+00,2.155849456787109375e+00
-6.953605651855468750e+00,2.184196949005126953e+00
-6.860987186431884766e+00,2.187003374099731445e+00
-6.728834629058837891e+00,2.180519104003906250e+00
-6.567269802093505859e+00,2.170202493667602539e+00
-6.329178810119628906e+00,2.134689092636108398e+00
-6.131504058837890625e+00,2.088340997695922852e+00
-5.887709617614746094e+00,2.029176235198974609e+00
-5.719446182250976562e+00,1.991278648376464844e+00
-5.573866367340087891e+00,1.959061264991760254e+00
-5.489067554473876953e+00,1.931187272071838379e+00
-5.397932529449462891e+00,1.896916389465332031e+00
-5.315716266632080078e+00,1.847403526306152344e+00
-5.201994895935058594e+00,1.782432436943054199e+00
-5.122856140136718750e+00,1.734515190124511719e+00
-5.066908359527587891e+00,1.692740678787231445e+00
-5.007596015930175781e+00,1.610808491706848145e+00
-4.884665966033935547e+00,1.407800912857055664e+00
-4.590321063995361328e+00,8.620401620864868164e-01
-4.430416107177734375e+00,6.451014876365661621e-01
-4.326793193817138672e+00,5.695965290069580078e-01
-4.220426082611083984e+00,4.737906455993652344e-01
-4.115084648132324219e+00,3.356305658817291260e-01
-4.041042327880859375e+00,1.799595654010772705e-01
-3.987138032913208008e+00,-1.049377024173736572e-02
-3.939137220382690430e+00,-2.124519199132919312e-01
-3.858415365219116211e+00,-6.650038957595825195e-01
-3.825379133224487305e+00,-1.034367084503173828e+00
-3.817431688308715820e+00,-1.279991269111633301e+00
-3.806602478027343750e+00,-1.538851857185363770e+00
-3.765582561492919922e+00,-1.822278976440429688e+00
-3.669226884841918945e+00,-2.297581195831298828e+00
-3.554066896438598633e+00,-2.873296260833740234e+00
-3.385084152221679688e+00,-3.558597803115844727e+00
-3.208654880523681641e+00,-3.989436388015747070e+00
-2.984598398208618164e+00,-4.409383773803710938e+00
-2.276000738143920898e+00,-5.537757873535156250e+00
-1.921086907386779785e+00,-6.112637996673583984e+00
-1.708134531974792480e+00,-6.428447723388671875e+00
-1.536081433296203613e+00,-6.726445198059082031e+00
-1.439767956733703613e+00,-6.939952850341796875e+00
-1.434842944145202637e+00,-7.098655700683593750e+00
-1.491330504417419434e+00,-7.206447601318359375e+00
-1.642794728279113770e+00,-7.231720447540283203e+00
-1.839418172836303711e+00,-7.141714572906494141e+00
-1.947141766548156738e+00,-7.063306808471679688e+00
-2.046247243881225586e+00,-6.987382411956787109e+00
-2.154091358184814453e+00,-6.897998332977294922e+00
-2.309746742248535156e+00,-6.769691467285156250e+00
-2.499604701995849609e+00,-6.605976581573486328e+00
-3.183250188827514648e+00,-5.996210098266601562e+00
-3.939433813095092773e+00,-5.264614582061767578e+00
-4.190763473510742188e+00,-4.995779037475585938e+00
-4.400163650512695312e+00,-4.746493816375732422e+00
-4.671607017517089844e+00,-4.375117778778076172e+00
-5.454502105712890625e+00,-3.089980602264404297e+00
-5.799341201782226562e+00,-2.560948133468627930e+00
-6.068861961364746094e+00,-2.146420955657958984e+00
-6.304391860961914062e+00,-1.774594664573669434e+00
-6.500164985656738281e+00,-1.459288477897644043e+00
-6.612117290496826172e+00,-1.270747303962707520e+00
-6.674676418304443359e+00,-1.151954770088195801e+00
-6.737620353698730469e+00,-1.013372898101806641e+00
-6.808573246002197266e+00,-8.431242704391479492e-01
-6.871683120727539062e+00,-6.917945742607116699e-01
-6.924434661865234375e+00,-5.527256727218627930e-01
-6.978898048400878906e+00,-3.978877663612365723e-01
-7.047003269195556641e+00,-1.504375785589218140e-01
-7.094534873962402344e+00,8.009763062000274658e-02
-7.137792110443115234e+00,3.324215710163116455e-01
-7.173775196075439453e+00,5.855517387390136719e-01
-7.213760852813720703e+00,8.159821033477783203e-01
-7.253991603851318359e+00,1.026242375373840332e+00
-7.290807723999023438e+00,1.215051293373107910e+00
-7.311488151550292969e+00,1.422432780265808105e+00
-7.320332527160644531e+00,1.578444719314575195e+00
-7.313412189483642578e+00,1.699532032012939453e+00
-7.300765991210937500e+00,1.801591753959655762e+00
-7.296362876892089844e+00,1.908560156822204590e+00
-7.298767566680908203e+00,1.973996639251708984e+00
-7.293588638305664062e+00,2.043398618698120117e+00
-7.286643981933593750e+00,2.126837730407714844e+00
-7.279758930206298828e+00,2.194788455963134766e+00
-7.284382343292236328e+00,2.222458124160766602e+00
-7.294444084167480469e+00,2.228226661682128906e+00
-7.298163414001464844e+00,2.229859590530395508e+00
-7.284912109375000000e+00,2.256417512893676758e+00
-7.262843608856201172e+00,2.310939550399780273e+00
-7.229060173034667969e+00,2.382338762283325195e+00
-7.192313194274902344e+00,2.465323209762573242e+00
-7.165487766265869141e+00,2.542420387268066406e+00
-7.154796123504638672e+00,2.598364830017089844e+00
-7.141058921813964844e+00,2.658117532730102539e+00
-7.132257461547851562e+00,2.717574834823608398e+00
-7.129756927490234375e+00,2.769944190979003906e+00
-7.124469757080078125e+00,2.797021865844726562e+00
-7.117366790771484375e+00,2.827977895736694336e+00
-7.114456653594970703e+00,2.849962472915649414e+00
-7.094074726104736328e+00,2.889924287796020508e+00
-7.066852569580078125e+00,2.941211938858032227e+00
-7.044214725494384766e+00,2.998859882354736328e+00
-7.019250869750976562e+00,3.054154872894287109e+00
-6.989057064056396484e+00,3.088816404342651367e+00
-6.968678951263427734e+00,3.105184793472290039e+00
-6.965005397796630859e+00,3.103505373001098633e+00
-6.953392982482910156e+00,3.106631278991699219e+00
-6.938520431518554688e+00,3.110095739364624023e+00
-6.924619674682617188e+00,3.110226631164550781e+00
-6.905508995056152344e+00,3.106443166732788086e+00
-6.895020008087158203e+00,3.090423107147216797e+00
-6.895889759063720703e+00,3.073785305023193359e+00
-6.903632164001464844e+00,3.061825513839721680e+00
-6.916090011596679688e+00,3.032934665679931641e+00
-6.924586772918701172e+00,3.006727218627929688e+00
-6.925943851470947266e+00,2.990341663360595703e+00
-6.921972274780273438e+00,2.971709489822387695e+00
-6.923564434051513672e+00,2.945372104644775391e+00
-6.928226470947265625e+00,2.923345804214477539e+00
-6.935504913330078125e+00,2.899875879287719727e+00
-6.945123195648193359e+00,2.876037120819091797e+00
-6.953352928161621094e+00,2.846960067749023438e+00
-6.956916809082031250e+00,2.830691099166870117e+00
-6.959187507629394531e+00,2.820884943008422852e+00
-6.961078166961669922e+00,2.815363883972167969e+00
-6.964289188385009766e+00,2.806877136230468750e+00
-6.969134807586669922e+00,2.793125391006469727e+00
-6.977086067199707031e+00,2.773297786712646484e+00
-6.993687152862548828e+00,2.738178968429565430e+00
-7.019333839416503906e+00,2.693094253540039062e+00
-7.047699928283691406e+00,2.654015302658081055e+00
-7.070620536804199219e+00,2.637785673141479492e+00
-7.073566913604736328e+00,2.662375688552856445e+00
-7.065901279449462891e+00,2.709788084030151367e+00
-7.057883739471435547e+00,2.745637178421020508e+00
-7.046423435211181641e+00,2.777245759963989258e+00
-7.039824485778808594e+00,2.794286727905273438e+00
-7.035241603851318359e+00,2.811267852783203125e+00
-7.032265663146972656e+00,2.839337110519409180e+00
-7.027526378631591797e+00,2.873816967010498047e+00
-7.026275157928466797e+00,2.899209022521972656e+00
-7.034842967987060547e+00,2.914005279541015625e+00
-7.045446395874023438e+00,2.930114269256591797e+00
-7.053328990936279297e+00,2.941134691238403320e+00
-7.056705951690673828e+00,2.953628540039062500e+00
-7.047445297241210938e+00,2.962670803070068359e+00
-6.984120368957519531e+00,2.948414087295532227e+00
-6.885095119476318359e+00,2.905434608459472656e+00
-6.732165813446044922e+00,2.803303718566894531e+00
-6.529375076293945312e+00,2.608492136001586914e+00
-6.298422813415527344e+00,2.310506105422973633e+00
-6.093825340270996094e+00,2.021716833114624023e+00
-5.883099555969238281e+00,1.738258957862854004e+00
-5.667177677154541016e+00,1.459371328353881836e+00
-5.425621986389160156e+00,1.156103968620300293e+00
-5.213885307312011719e+00,8.760043382644653320e-01
-4.977888107299804688e+00,5.123876333236694336e-01
-4.434904575347900391e+00,-4.119929075241088867e-01
-3.967926263809204102e+00,-1.371722102165222168e+00
-3.719985485076904297e+00,-1.925534129142761230e+00
-3.536225318908691406e+00,-2.348504781723022461e+00
-3.346722602844238281e+00,-2.790308952331542969e+00
-3.205640316009521484e+00,-3.158773899078369141e+00
-3.053835630416870117e+00,-3.610540628433227539e+00
-2.821411371231079102e+00,-4.148637294769287109e+00
-2.547098398208618164e+00,-4.685873031616210938e+00
-2.289613246917724609e+00,-5.149384975433349609e+00
-2.154421567916870117e+00,-5.338091850280761719e+00
1.174898624420166016e+00,-8.352581977844238281e+00
1.161766052246093750e+00,-8.358131408691406250e+00
1.134727835655212402e+00,-8.329203605651855469e+00
1.110566139221191406e+00,-8.266583442687988281e+00
1.097061038017272949e+00,-8.175420761108398438e+00
1.085943460464477539e+00,-8.080927848815917969e+00
1.062873363494873047e+00,-7.993216037750244141e+00
1.048112988471984863e+00,-7.913062572479248047e+00
1.037989020347595215e+00,-7.828284263610839844e+00
1.004319429397583008e+00,-7.642161369323730469e+00
9.608654975891113281e-01,-7.372959613800048828e+00
9.222452044486999512e-01,-7.099507808685302734e+00
8.918833732604980469e-01,-6.878047943115234375e+00
8.428246974945068359e-01,-6.629760742187500000e+00
7.424926757812500000e-01,-6.032845497131347656e+00
6.058181524276733398e-01,-5.169540405273437500e+00
5.665267109870910645e-01,-4.993520259857177734e+00
5.362510681152343750e-01,-4.847189903259277344e+00
5.003743171691894531e-01,-4.680260658264160156e+00
4.769760370254516602e-01,-4.574561119079589844e+00
4.542832076549530029e-01,-4.464830875396728516e+00
4.405028820037841797e-01,-4.410910606384277344e+00
4.394204318523406982e-01,-4.374443531036376953e+00
4.341703355312347412e-01,-4.353654384613037109e+00
4.162642359733581543e-01,-4.310779571533203125e+00
3.860308527946472168e-01,-4.286991119384765625e+00
3.577483296394348145e-01,-4.269816398620605469e+00
3.229147791862487793e-01,-4.242210865020751953e+00
2.803277671337127686e-01,-4.188026428222656250e+00
2.273219674825668335e-01,-4.133165836334228516e+00
1.938648372888565063e-01,-4.099700927734375000e+00
1.196546480059623718e-01,-4.014561176300048828e+00
-3.769993036985397339e-02,-3.836448907852172852e+00
-2.570176720619201660e-01,-3.566130638122558594e+00
-3.667770922183990479e-01,-3.439654111862182617e+00
-4.883714914321899414e-01,-3.296320915222167969e+00
-5.454130768775939941e-01,-3.221795082092285156e+00
-6.399144530296325684e-01,-3.094811439514160156e+00
-7.333240509033203125e-01,-2.960893869400024414e+00
-8.897958993911743164e-01,-2.662948846817016602e+00
-1.150730729103088379e+00,-2.176041364669799805e+00
-1.422929883003234863e+00,-1.778339743614196777e+00
-1.492327690124511719e+00,-1.659270286560058594e+00
-1.578545689582824707e+00,-1.521584749221801758e+00
-1.640801310539245605e+00,-1.415759563446044922e+00
-1.741615533828735352e+00,-1.255294680595397949e+00
-1.801105022430419922e+00,-1.141110181808471680e+00
-1.852543115615844727e+00,-1.031745314598083496e+00
-1.882396817207336426e+00,-9.306262731552124023e-01
-1.945030689239501953e+00,-7.439548373222351074e-01
-2.009997844696044922e+00,-6.087359786033630371e-01
-2.068352222442626953e+00,-4.965634346008300781e-01
-2.139154672622680664e+00,-3.833281397819519043e-01
-2.241422891616821289e+00,-2.666681706905364990e-01
-2.400631904602050781e+00,-1.101641952991485596e-01
-2.595874547958374023e+00,6.604377925395965576e-02
-2.822123050689697266e+00,2.564309239387512207e-01
-3.104052066802978516e+00,4.745714664459228516e-01
-3.386063337326049805e+00,6.540025472640991211e-01
-3.565748453140258789e+00,7.604682445526123047e-01
-3.655178546905517578e+00,8.120408654212951660e-01
-3.727202892303466797e+00,8.627954125404357910e-01
-3.787384510040283203e+00,9.227261543273925781e-01
-3.841334104537963867e+00,9.880636930465698242e-01
-3.881517410278320312e+00,1.035787940025329590e+00
-3.913218498229980469e+00,1.063054561614990234e+00
-3.938813686370849609e+00,1.073433637619018555e+00
-3.968985319137573242e+00,1.084582805633544922e+00
-4.005072116851806641e+00,1.089050412178039551e+00
-4.039433002471923828e+00,1.094383597373962402e+00
-4.069678783416748047e+00,1.083379626274108887e+00
-4.108039855957031250e+00,1.035378098487854004e+00
-4.135669231414794922e+00,9.637388586997985840e-01
-4.138324260711669922e+00,8.593992590904235840e-01
-4.119630336761474609e+00,7.357330322265625000e-01
-4.089654445648193359e+00,6.283085346221923828e-01
-4.070659637451171875e+00,5.198341012001037598e-01
-4.046253681182861328e+00,4.500183463096618652e-01
-4.029359340667724609e+00,3.871988356113433838e-01
-3.978757381439208984e+00,3.203216791152954102e-01
-3.909852504730224609e+00,2.549574971199035645e-01
-3.854800701141357422e+00,2.358951568603515625e-01
-3.770799398422241211e+00,2.211967855691909790e-01
-3.681025028228759766e+00,2.122243195772171021e-01
-3.579912900924682617e+00,2.176112085580825806e-01
-3.479249715805053711e+00,2.116192132234573364e-01
-3.257406234741210938e+00,1.911731511354446411e-01
-3.095946788787841797e+00,1.674408912658691406e-01
-2.962036371231079102e+00,1.559555530548095703e-01
-2.855370521545410156e+00,1.436608135700225830e-01
-2.770971775054931641e+00,1.198237761855125427e-01
-2.684561491012573242e+00,8.243937045335769653e-02
-2.592484474182128906e+00,3.268625959753990173e-02
-2.480614662170410156e+00,-4.122436419129371643e-02
-2.330044746398925781e+00,-1.294582635164260864e-01
-2.244618415832519531e+00,-2.062512934207916260e-01
-2.168399095535278320e+00,-2.742293179035186768e-01
-2.143501758575439453e+00,-3.091165423393249512e-01
-2.043586254119873047e+00,-4.552008509635925293e-01
-2.058526515960693359e+00,-4.582693278789520264e-01
-2.130808591842651367e+00,-3.983817994594573975e-01
-2.227772712707519531e+00,-3.495762944221496582e-01
-2.308537244796752930e+00,-3.224943876266479492e-01
-2.388185501098632812e+00,-3.022619187831878662e-01
-2.591170310974121094e+00,-2.285806983709335327e-01
-2.954668045043945312e+00,-1.005158498883247375e-01
-3.270170211791992188e+00,-4.818095825612545013e-03
-3.525565624237060547e+00,4.134897887706756592e-02
-3.656529188156127930e+00,5.717420578002929688e-02
-3.761040687561035156e+00,7.057636976242065430e-02
-3.845384120941162109e+00,7.829975336790084839e-02
-3.902777194976806641e+00,6.704869121313095093e-02
-3.922580480575561523e+00,4.702259786427021027e-03
-3.892553091049194336e+00,-9.976210445165634155e-02
-3.834771633148193359e+00,-2.698085010051727295e-01
-3.718496322631835938e+00,-5.061945319175720215e-01
-3.522753477096557617e+00,-8.375633955001831055e-01
-3.310748338699340820e+00,-1.191012978553771973e+00
-3.141895532608032227e+00,-1.469956636428833008e+00
-3.015426397323608398e+00,-1.705333590507507324e+00
-2.877113580703735352e+00,-1.963496923446655273e+00
-2.693686008453369141e+00,-2.348919868469238281e+00
-2.349283933639526367e+00,-3.005653381347656250e+00
-1.700598001480102539e+00,-4.150404930114746094e+00
-1.464351058006286621e+00,-4.621621608734130859e+00
-1.313934206962585449e+00,-4.986867427825927734e+00
-1.190680146217346191e+00,-5.341670036315917969e+00
-1.039014935493469238e+00,-5.778719425201416016e+00
-9.065608978271484375e-01,-6.122023105621337891e+00
-7.822555303573608398e-01,-6.423710346221923828e+00
-7.005680799484252930e-01,-6.660202980041503906e+00
-6.311970949172973633e-01,-6.903147220611572266e+00
-5.091654062271118164e-01,-7.181864738464355469e+00
-2.857356667518615723e-01,-7.451292514801025391e+00
2.079236134886741638e-02,-7.677514076232910156e+00
1.369244903326034546e-01,-7.690177917480468750e+00
1.117697134613990784e-01,-7.630187511444091797e+00
5.897287279367446899e-02,-7.513007640838623047e+00
