PCA1,PCA2
2.885150909423828125e-01,2.173533916473388672e+00
1.292471885681152344e-01,2.318809270858764648e+00
4.557371139526367188e-02,2.441885948181152344e+00
-1.258134841918945312e-03,2.525530815124511719e+00
2.899265289306640625e-02,2.557730197906494141e+00
-2.325367927551269531e-02,2.583361864089965820e+00
-2.528970241546630859e-01,2.513537168502807617e+00
-4.114192724227905273e-01,2.417696714401245117e+00
-5.364776849746704102e-01,2.297076225280761719e+00
-3.892393112182617188e-01,2.196719884872436523e+00
-1.935694217681884766e-01,2.133704185485839844e+00
-7.925224304199218750e-02,2.061970710754394531e+00
6.119632720947265625e-02,1.901516914367675781e+00
1.290996074676513672e-01,1.617128968238830566e+00
9.282159805297851562e-02,1.435835838317871094e+00
4.640388488769531250e-02,1.165352702140808105e+00
1.159307956695556641e-01,9.441148638725280762e-01
2.652935981750488281e-01,7.419964671134948730e-01
4.032404422760009766e-01,5.708302259445190430e-01
5.813677310943603516e-01,3.652883768081665039e-01
7.491469383239746094e-01,1.098445653915405273e-01
8.388562202453613281e-01,-2.525355815887451172e-01
1.000725030899047852e+00,-6.655837297439575195e-01
1.100563526153564453e+00,-9.922329187393188477e-01
1.281513690948486328e+00,-1.204229235649108887e+00
1.473347425460815430e+00,-1.302682995796203613e+00
1.705051183700561523e+00,-1.459816098213195801e+00
1.760627269744873047e+00,-1.533911824226379395e+00
1.798677444458007812e+00,-1.614577412605285645e+00
1.772738933563232422e+00,-1.694785237312316895e+00
1.690478324890136719e+00,-1.771601796150207520e+00
1.583502292633056641e+00,-1.924118876457214355e+00
1.630054473876953125e+00,-2.034317970275878906e+00
1.819090843200683594e+00,-2.164265632629394531e+00
1.996280670166015625e+00,-2.188408374786376953e+00
2.140264987945556641e+00,-2.270657539367675781e+00
2.194298267364501953e+00,-2.359681606292724609e+00
2.289202213287353516e+00,-2.509794712066650391e+00
2.284823894500732422e+00,-2.633125782012939453e+00
2.303375244140625000e+00,-2.760225772857666016e+00
2.276220321655273438e+00,-2.751356124877929688e+00
2.317894458770751953e+00,-2.786935806274414062e+00
2.331204414367675781e+00,-2.770555496215820312e+00
2.318043231964111328e+00,-2.822258949279785156e+00
2.335065841674804688e+00,-2.847649097442626953e+00
2.345463752746582031e+00,-2.935415744781494141e+00
2.352495193481445312e+00,-3.036489009857177734e+00
2.416840553283691406e+00,-3.145471096038818359e+00
2.521290302276611328e+00,-3.248840332031250000e+00
2.705912590026855469e+00,-3.286195755004882812e+00
2.876387119293212891e+00,-3.328441619873046875e+00
3.017519950866699219e+00,-3.337765216827392578e+00
3.115509510040283203e+00,-3.379210472106933594e+00
3.201908111572265625e+00,-3.405097007751464844e+00
3.222805500030517578e+00,-3.459098815917968750e+00
3.212058067321777344e+00,-3.491255283355712891e+00
3.314052104949951172e+00,-3.516930103302001953e+00
3.434974670410156250e+00,-3.580877780914306641e+00
3.571585655212402344e+00,-3.602894306182861328e+00
3.644696712493896484e+00,-3.529272079467773438e+00
3.705719470977783203e+00,-3.459954261779785156e+00
3.745278358459472656e+00,-3.433497428894042969e+00
3.819731712341308594e+00,-3.444738864898681641e+00
3.951033592224121094e+00,-3.517494201660156250e+00
4.131068229675292969e+00,-3.779748916625976562e+00
4.365149497985839844e+00,-3.960735321044921875e+00
4.703174114227294922e+00,-4.207386970520019531e+00
5.108764171600341797e+00,-4.567946910858154297e+00
5.334676265716552734e+00,-4.804533958435058594e+00
5.609463691711425781e+00,-4.889098644256591797e+00
5.744567394256591797e+00,-4.974552631378173828e+00
5.909690380096435547e+00,-5.000600337982177734e+00
5.844816684722900391e+00,-5.107924938201904297e+00
5.699172496795654297e+00,-5.162351131439208984e+00
5.637719631195068359e+00,-5.221376895904541016e+00
5.563943386077880859e+00,-5.155814170837402344e+00
5.479066371917724609e+00,-5.153533458709716797e+00
5.481662750244140625e+00,-5.168852806091308594e+00
5.415234565734863281e+00,-5.143773555755615234e+00
5.403566837310791016e+00,-5.098774433135986328e+00
5.298595905303955078e+00,-5.210826396942138672e+00
5.213057994842529297e+00,-5.312466621398925781e+00
5.028244972229003906e+00,-5.517300128936767578e+00
4.921030521392822266e+00,-5.740390777587890625e+00
4.991440296173095703e+00,-5.954730987548828125e+00
5.225867748260498047e+00,-6.110876083374023438e+00
5.445121765136718750e+00,-6.211251735687255859e+00
5.488609313964843750e+00,-6.278558254241943359e+00
5.417717933654785156e+00,-6.498413562774658203e+00
4.940884590148925781e+00,-6.437173366546630859e+00
4.555375099182128906e+00,-6.370728015899658203e+00
4.285287380218505859e+00,-6.089504241943359375e+00
4.137274742126464844e+00,-5.967431545257568359e+00
4.007320880889892578e+00,-5.947868824005126953e+00
3.975240230560302734e+00,-6.181064605712890625e+00
4.004930019378662109e+00,-6.187710762023925781e+00
3.955579280853271484e+00,-5.979469776153564453e+00
4.094816684722900391e+00,-5.811299800872802734e+00
4.045470237731933594e+00,-5.447009563446044922e+00
3.955871105194091797e+00,-4.957698345184326172e+00
3.806246280670166016e+00,-4.464024066925048828e+00
3.473262786865234375e+00,-4.204513549804687500e+00
2.967698097229003906e+00,-3.898876667022705078e+00
2.455770492553710938e+00,-3.580385208129882812e+00
2.067851543426513672e+00,-3.363495826721191406e+00
1.906671524047851562e+00,-3.266621112823486328e+00
1.741598606109619141e+00,-2.920068740844726562e+00
1.748085021972656250e+00,-2.724868297576904297e+00
1.802865028381347656e+00,-2.423532009124755859e+00
1.661614179611206055e+00,-2.415966510772705078e+00
1.151690006256103516e+00,-2.118191242218017578e+00
5.324211120605468750e-01,-1.995114207267761230e+00
1.915826797485351562e-01,-1.891175627708435059e+00
1.451871395111083984e-01,-1.927617192268371582e+00
1.595532894134521484e-01,-1.719407677650451660e+00
5.304949283599853516e-01,-1.635741591453552246e+00
9.540963172912597656e-01,-1.611580252647399902e+00
1.201902866363525391e+00,-1.609243512153625488e+00
1.130153656005859375e+00,-1.413349986076354980e+00
1.007236242294311523e+00,-1.111224770545959473e+00
9.896898269653320312e-01,-9.458168745040893555e-01
1.024502038955688477e+00,-6.740325689315795898e-01
9.841222763061523438e-01,-4.415010213851928711e-01
9.439442157745361328e-01,-3.210641145706176758e-01
9.149782657623291016e-01,-8.080959320068359375e-02
7.809362411499023438e-01,1.619114875793457031e-01
6.556284427642822266e-01,4.009172916412353516e-01
4.430992603302001953e-01,6.106132268905639648e-01
2.796199321746826172e-01,9.385875463485717773e-01
4.130730628967285156e-01,1.130294322967529297e+00
1.687161922454833984e-01,1.240966200828552246e+00
1.187293529510498047e-01,1.299579262733459473e+00
-4.924702644348144531e-02,1.341440558433532715e+00
-2.962779998779296875e-02,1.383107662200927734e+00
-9.865689277648925781e-02,1.299990415573120117e+00
-1.082627773284912109e-01,1.440027236938476562e+00
-9.630823135375976562e-02,1.713155508041381836e+00
-2.463016510009765625e-01,1.991519212722778320e+00
-3.464561700820922852e-01,2.261152744293212891e+00
-4.333819150924682617e-01,2.526586055755615234e+00
-5.327692031860351562e-01,2.689262866973876953e+00
-5.907803773880004883e-01,2.727610588073730469e+00
-5.502748489379882812e-01,2.747701883316040039e+00
-5.120836496353149414e-01,2.742131948471069336e+00
-4.399778842926025391e-01,2.758266448974609375e+00
-3.851217031478881836e-01,2.751361370086669922e+00
-3.607882261276245117e-01,2.708233356475830078e+00
-3.339747190475463867e-01,2.687630891799926758e+00
-3.210058212280273438e-01,2.646466016769409180e+00
-3.186984062194824219e-01,2.589153289794921875e+00
-3.002564907073974609e-01,2.463664770126342773e+00
-2.373225688934326172e-01,2.369009256362915039e+00
-1.244442462921142578e-01,2.190725803375244141e+00
-4.961466789245605469e-02,2.028643369674682617e+00
3.795742988586425781e-02,1.927981853485107422e+00
1.502346992492675781e-01,1.839112281799316406e+00
1.672909259796142578e-01,1.722347617149353027e+00
1.659543514251708984e-01,1.604261398315429688e+00
1.508920192718505859e-01,1.554754614830017090e+00
1.454315185546875000e-01,1.425959348678588867e+00
7.660365104675292969e-02,1.270772099494934082e+00
3.759312629699707031e-02,1.065116405487060547e+00
2.867126464843750000e-02,8.696652054786682129e-01
7.203435897827148438e-02,6.342214345932006836e-01
1.924705505371093750e-01,4.361119270324707031e-01
3.342983722686767578e-01,2.854351997375488281e-01
4.301853179931640625e-01,1.902395486831665039e-01
4.937155246734619141e-01,1.080803871154785156e-01
5.625965595245361328e-01,-1.088963747024536133e-01
6.471862792968750000e-01,-1.985070705413818359e-01
6.889696121215820312e-01,-3.410991430282592773e-01
7.783765792846679688e-01,-5.506218671798706055e-01
9.427652359008789062e-01,-7.442723512649536133e-01
1.156201839447021484e+00,-7.587226629257202148e-01
1.252211332321166992e+00,-7.401458024978637695e-01
1.245778083801269531e+00,-6.622229814529418945e-01
1.239561080932617188e+00,-6.436468362808227539e-01
1.228802442550659180e+00,-8.246570825576782227e-01
1.075705289840698242e+00,-9.006267786026000977e-01
9.219257831573486328e-01,-8.955157995223999023e-01
9.621002674102783203e-01,-8.836692571640014648e-01
1.081181764602661133e+00,-9.064470529556274414e-01
1.182861566543579102e+00,-8.496769666671752930e-01
1.281406402587890625e+00,-6.517277956008911133e-01
1.302921295166015625e+00,-6.589511632919311523e-01
1.243374586105346680e+00,-6.233845949172973633e-01
1.049707174301147461e+00,-6.509288549423217773e-01
9.753065109252929688e-01,-6.192997694015502930e-01
1.005703926086425781e+00,-5.846456289291381836e-01
1.254891633987426758e+00,-6.355997323989868164e-01
1.442978620529174805e+00,-7.342268228530883789e-01
1.636064052581787109e+00,-7.266889810562133789e-01
1.627520084381103516e+00,-7.085613012313842773e-01
1.745801448822021484e+00,-6.476007699966430664e-01
1.674703836441040039e+00,-5.388106107711791992e-01
1.476067781448364258e+00,-3.793002367019653320e-01
1.331483364105224609e+00,-2.838190793991088867e-01
1.370211362838745117e+00,-3.219527006149291992e-01
1.362874984741210938e+00,-2.458159923553466797e-01
1.342432975769042969e+00,-2.081286907196044922e-01
1.323125123977661133e+00,-8.597445487976074219e-02
1.253806829452514648e+00,4.133009910583496094e-02
1.130792140960693359e+00,1.556042432785034180e-01
9.816596508026123047e-01,3.728491067886352539e-01
8.745307922363281250e-01,5.618723630905151367e-01
6.479978561401367188e-01,7.494606971740722656e-01
4.786040782928466797e-01,9.033354520797729492e-01
4.172718524932861328e-01,1.154678702354431152e+00
3.460254669189453125e-01,1.321138620376586914e+00
2.938814163208007812e-01,1.550100326538085938e+00
2.592449188232421875e-01,1.742713212966918945e+00
1.986052989959716797e-01,1.912354230880737305e+00
1.474368572235107422e-01,2.071420431137084961e+00
8.946442604064941406e-02,2.185379028320312500e+00
5.158448219299316406e-02,2.262702703475952148e+00
-1.763653755187988281e-02,2.365400314331054688e+00
-7.459425926208496094e-02,2.473186492919921875e+00
-8.938932418823242188e-02,2.593756198883056641e+00
-1.350259780883789062e-01,2.787942409515380859e+00
-1.637296676635742188e-01,2.961962223052978516e+00
-2.870292663574218750e-01,3.087093114852905273e+00
-4.113301038742065430e-01,3.180228233337402344e+00
-5.236347913742065430e-01,3.182149887084960938e+00
-5.763512849807739258e-01,3.110846519470214844e+00
-5.009316205978393555e-01,2.998263835906982422e+00
-4.073876142501831055e-01,2.908518314361572266e+00
-2.825096845626831055e-01,2.835011005401611328e+00
-1.487820148468017578e-01,2.759775161743164062e+00
-7.168507575988769531e-02,2.676504850387573242e+00
-1.224493980407714844e-02,2.564764261245727539e+00
-5.882024765014648438e-03,2.492124080657958984e+00
-3.295111656188964844e-02,2.424022197723388672e+00
-7.853198051452636719e-02,2.335335731506347656e+00
-7.100749015808105469e-02,2.215216875076293945e+00
-3.670501708984375000e-02,2.048453092575073242e+00
3.075909614562988281e-02,1.877195596694946289e+00
8.097481727600097656e-02,1.666895508766174316e+00
1.582899093627929688e-01,1.445320367813110352e+00
2.708771228790283203e-01,1.271638035774230957e+00
3.983609676361083984e-01,1.098713874816894531e+00
5.314807891845703125e-01,9.931234121322631836e-01
6.118192672729492188e-01,9.397351741790771484e-01
6.634767055511474609e-01,8.945105075836181641e-01
7.004985809326171875e-01,8.151965737342834473e-01
7.302722930908203125e-01,7.258365750312805176e-01
7.598354816436767578e-01,6.366827487945556641e-01
7.711136341094970703e-01,5.447506904602050781e-01
8.063228130340576172e-01,4.631102085113525391e-01
8.893144130706787109e-01,3.474639654159545898e-01
9.563028812408447266e-01,2.861150503158569336e-01
9.663398265838623047e-01,2.291784286499023438e-01
9.981300830841064453e-01,1.680611371994018555e-01
1.069524288177490234e+00,3.387773036956787109e-02
1.121373891830444336e+00,-2.329897880554199219e-02
1.164591312408447266e+00,-3.998339176177978516e-02
1.183167695999145508e+00,-4.892241954803466797e-02
1.286887407302856445e+00,-1.205930709838867188e-01
1.407020330429077148e+00,-2.013975381851196289e-01
1.560319900512695312e+00,-3.279370069503784180e-01
1.781573295593261719e+00,-5.540961027145385742e-01
1.959238052368164062e+00,-7.875312566757202148e-01
2.050236225128173828e+00,-9.426769018173217773e-01
2.116977214813232422e+00,-1.091760277748107910e+00
2.213312149047851562e+00,-1.264615893363952637e+00
2.340514183044433594e+00,-1.448070645332336426e+00
2.395709514617919922e+00,-1.550137162208557129e+00
2.466265678405761719e+00,-1.695994734764099121e+00
2.512634754180908203e+00,-1.794527888298034668e+00
2.486083984375000000e+00,-1.819067597389221191e+00
2.517179965972900391e+00,-1.818057656288146973e+00
2.579260349273681641e+00,-1.829923033714294434e+00
2.739357948303222656e+00,-1.953976511955261230e+00
2.816308498382568359e+00,-2.095158576965332031e+00
2.782986640930175781e+00,-2.080862045288085938e+00
2.818592548370361328e+00,-2.108757495880126953e+00
2.859358787536621094e+00,-2.129438400268554688e+00
2.836747646331787109e+00,-2.110312938690185547e+00
2.923074245452880859e+00,-2.186009883880615234e+00
2.990052700042724609e+00,-2.339082717895507812e+00
3.127688884735107422e+00,-2.529464721679687500e+00
3.154890537261962891e+00,-2.682990074157714844e+00
3.115883827209472656e+00,-2.769752979278564453e+00
3.128185749053955078e+00,-2.800946235656738281e+00
3.069234371185302734e+00,-2.765899658203125000e+00
2.873722553253173828e+00,-2.665613651275634766e+00
2.693532943725585938e+00,-2.575946331024169922e+00
2.586472034454345703e+00,-2.525485515594482422e+00
2.541167736053466797e+00,-2.577496528625488281e+00
2.465065002441406250e+00,-2.581846714019775391e+00
2.382019042968750000e+00,-2.618896484375000000e+00
2.293396949768066406e+00,-2.596949577331542969e+00
2.256803989410400391e+00,-2.538136005401611328e+00
2.282357692718505859e+00,-2.443025588989257812e+00
2.256610870361328125e+00,-2.345455169677734375e+00
2.177442073822021484e+00,-2.254920482635498047e+00
1.943439006805419922e+00,-2.132449150085449219e+00
1.685770034790039062e+00,-2.112401485443115234e+00
1.520791292190551758e+00,-2.116669654846191406e+00
1.422371387481689453e+00,-2.029193878173828125e+00
1.434681415557861328e+00,-1.901917338371276855e+00
1.398982286453247070e+00,-1.864125609397888184e+00
1.339715242385864258e+00,-1.853367209434509277e+00
1.311173439025878906e+00,-1.854356646537780762e+00
1.209758043289184570e+00,-1.901420950889587402e+00
1.044930696487426758e+00,-1.987108111381530762e+00
9.354274272918701172e-01,-2.096928596496582031e+00
8.570568561553955078e-01,-2.231925964355468750e+00
9.546699523925781250e-01,-2.458587646484375000e+00
1.143073797225952148e+00,-2.730563640594482422e+00
1.367775678634643555e+00,-2.971281051635742188e+00
1.551392555236816406e+00,-3.267446041107177734e+00
1.666903257369995117e+00,-3.450387954711914062e+00
1.676759958267211914e+00,-3.621690750122070312e+00
1.599170207977294922e+00,-3.735502243041992188e+00
1.686250686645507812e+00,-3.943491458892822266e+00
1.876235485076904297e+00,-4.161060333251953125e+00
2.131142139434814453e+00,-4.461320877075195312e+00
2.268971443176269531e+00,-4.741546154022216797e+00
2.367305755615234375e+00,-5.023828983306884766e+00
2.416657924652099609e+00,-5.119707107543945312e+00
2.541457653045654297e+00,-5.307825088500976562e+00
2.625658512115478516e+00,-5.455805301666259766e+00
2.609635353088378906e+00,-5.327665328979492188e+00
2.664715766906738281e+00,-5.182511329650878906e+00
2.746381282806396484e+00,-5.149956703186035156e+00
2.647929191589355469e+00,-4.948178768157958984e+00
2.531735420227050781e+00,-4.766869544982910156e+00
2.378706932067871094e+00,-4.458985805511474609e+00
2.248585700988769531e+00,-4.168759822845458984e+00
2.013321399688720703e+00,-3.830698490142822266e+00
1.748549461364746094e+00,-3.443842411041259766e+00
1.353889465332031250e+00,-2.925969600677490234e+00
1.029007434844970703e+00,-2.557666301727294922e+00
6.328136920928955078e-01,-2.063127040863037109e+00
2.916073799133300781e-01,-1.709089398384094238e+00
1.621842384338378906e-02,-1.397894740104675293e+00
-1.523582935333251953e-01,-1.148387789726257324e+00
-1.911756992340087891e-01,-1.001992344856262207e+00
-1.837797164916992188e-01,-7.619103193283081055e-01
-3.325346708297729492e-01,-2.350686788558959961e-01
-4.188184738159179688e-01,1.949363946914672852e-01
-4.450826644897460938e-01,6.171332597732543945e-01
-6.590139865875244141e-01,1.088194131851196289e+00
-9.563014507293701172e-01,1.526546359062194824e+00
-1.237413048744201660e+00,1.781618595123291016e+00
-1.514817953109741211e+00,1.957919001579284668e+00
-1.473818182945251465e+00,1.987263917922973633e+00
-1.358972072601318359e+00,1.969246268272399902e+00
-1.278951048851013184e+00,2.040759801864624023e+00
-1.071456432342529297e+00,2.052767992019653320e+00
-9.537409543991088867e-01,2.083801507949829102e+00
-8.679718971252441406e-01,2.037488460540771484e+00
-8.457506895065307617e-01,2.013551950454711914e+00
-7.804458141326904297e-01,1.958879590034484863e+00
-7.563201189041137695e-01,1.911697864532470703e+00
-6.544479131698608398e-01,1.786393284797668457e+00
-6.003254652023315430e-01,1.771179914474487305e+00
-4.263228178024291992e-01,1.669236660003662109e+00
-2.925844192504882812e-01,1.637032985687255859e+00
-1.746747493743896484e-01,1.582502841949462891e+00
-1.199007034301757812e-01,1.642194747924804688e+00
-6.274986267089843750e-02,1.577716588973999023e+00
-5.386304855346679688e-02,1.660958170890808105e+00
5.459070205688476562e-03,1.646923780441284180e+00
4.571437835693359375e-02,1.693742871284484863e+00
2.087256908416748047e-01,1.767735004425048828e+00
2.577402591705322266e-01,1.830392241477966309e+00
2.757771015167236328e-01,1.843014478683471680e+00
2.586693763732910156e-01,1.810659050941467285e+00
4.024407863616943359e-01,1.943305730819702148e+00
4.894542694091796875e-01,2.077379465103149414e+00
5.413267612457275391e-01,2.041148662567138672e+00
5.302724838256835938e-01,2.077826499938964844e+00
4.990718364715576172e-01,1.994936943054199219e+00
4.917678833007812500e-01,2.051342725753784180e+00
5.218138694763183594e-01,2.160189151763916016e+00
5.219910144805908203e-01,2.179636716842651367e+00
6.275205612182617188e-01,2.069533109664916992e+00
6.134457588195800781e-01,2.006736755371093750e+00
6.131682395935058594e-01,1.910144805908203125e+00
6.282591819763183594e-01,1.912772536277770996e+00
7.005295753479003906e-01,1.870221138000488281e+00
8.593018054962158203e-01,1.951774001121520996e+00
8.675148487091064453e-01,1.855691313743591309e+00
8.227138519287109375e-01,1.875614166259765625e+00
7.210831642150878906e-01,1.895326614379882812e+00
7.657365798950195312e-01,1.936647176742553711e+00
7.979011535644531250e-01,2.036901473999023438e+00
8.064312934875488281e-01,2.059693336486816406e+00
7.990529537200927734e-01,2.007463455200195312e+00
7.775478363037109375e-01,1.990216135978698730e+00
6.861093044281005859e-01,1.966750741004943848e+00
5.064892768859863281e-01,1.906626701354980469e+00
4.725117683410644531e-01,1.782727718353271484e+00
4.704742431640625000e-01,1.708471536636352539e+00
5.171892642974853516e-01,1.700025558471679688e+00
5.425224304199218750e-01,1.661526560783386230e+00
6.142451763153076172e-01,1.624715328216552734e+00
6.365499496459960938e-01,1.523509144783020020e+00
5.793557167053222656e-01,1.456756711006164551e+00
5.706031322479248047e-01,1.374503612518310547e+00
5.113792419433593750e-01,1.296794176101684570e+00
4.923672676086425781e-01,1.163766145706176758e+00
5.378718376159667969e-01,1.028780937194824219e+00
6.308641433715820312e-01,8.366453051567077637e-01
7.315638065338134766e-01,6.249969005584716797e-01
8.684332370758056641e-01,3.657004833221435547e-01
9.833588600158691406e-01,1.692854166030883789e-01
1.074091196060180664e+00,2.308285236358642578e-02
1.233184099197387695e+00,-9.055721759796142578e-02
1.426112413406372070e+00,-2.355176210403442383e-01
1.539417505264282227e+00,-3.555623292922973633e-01
1.631894588470458984e+00,-4.769312143325805664e-01
1.675228595733642578e+00,-5.777829885482788086e-01
1.668666362762451172e+00,-6.620305776596069336e-01
1.644531488418579102e+00,-6.988922357559204102e-01
1.609732389450073242e+00,-7.653056383132934570e-01
1.591148853302001953e+00,-7.647155523300170898e-01
1.639464139938354492e+00,-7.693718671798706055e-01
1.601472139358520508e+00,-7.812145948410034180e-01
1.561744451522827148e+00,-6.936002969741821289e-01
1.542988061904907227e+00,-6.212364435195922852e-01
1.472558021545410156e+00,-5.172685384750366211e-01
1.427500486373901367e+00,-4.106506109237670898e-01
1.346999645233154297e+00,-3.593250513076782227e-01
1.242983818054199219e+00,-3.203445672988891602e-01
1.203801155090332031e+00,-2.847403287887573242e-01
1.155619859695434570e+00,-2.400166988372802734e-01
1.077448368072509766e+00,-1.330845355987548828e-01
1.047852039337158203e+00,-8.354830741882324219e-02
9.569480419158935547e-01,-4.307281970977783203e-02
9.574077129364013672e-01,5.580794811248779297e-02
9.358601570129394531e-01,1.527090072631835938e-01
7.519285678863525391e-01,3.044811487197875977e-01
6.488113403320312500e-01,4.050539731979370117e-01
5.593848228454589844e-01,5.441191196441650391e-01
4.838576316833496094e-01,7.267248034477233887e-01
4.705369472503662109e-01,8.689262866973876953e-01
4.384670257568359375e-01,9.865238666534423828e-01
4.390058517456054688e-01,1.053064823150634766e+00
3.510682582855224609e-01,1.132137537002563477e+00
2.381041049957275391e-01,1.171413898468017578e+00
2.190008163452148438e-01,1.160135030746459961e+00
1.215691566467285156e-01,1.128439068794250488e+00
2.339935302734375000e-01,1.010639548301696777e+00
2.996816635131835938e-01,9.404390454292297363e-01
3.069555759429931641e-01,9.088519811630249023e-01
3.175356388092041016e-01,8.822822570800781250e-01
3.134515285491943359e-01,8.645955920219421387e-01
3.145332336425781250e-01,8.360473513603210449e-01
3.088905811309814453e-01,7.708789706230163574e-01
3.486971855163574219e-01,7.449406385421752930e-01
4.179873466491699219e-01,6.726585626602172852e-01
4.769754409790039062e-01,6.187484264373779297e-01
5.770008563995361328e-01,5.435796976089477539e-01
6.929950714111328125e-01,5.083338022232055664e-01
7.936000823974609375e-01,5.504924058914184570e-01
8.158061504364013672e-01,6.466425657272338867e-01
8.227577209472656250e-01,7.090451717376708984e-01
7.671606540679931641e-01,7.852950692176818848e-01
7.379040718078613281e-01,8.820539712905883789e-01
6.918218135833740234e-01,1.010206937789916992e+00
6.290483474731445312e-01,1.163352012634277344e+00
5.426151752471923828e-01,1.319185614585876465e+00
4.188725948333740234e-01,1.499681115150451660e+00
2.799847126007080078e-01,1.700172543525695801e+00
1.930069923400878906e-01,1.896728277206420898e+00
6.738138198852539062e-02,2.085225343704223633e+00
-8.600187301635742188e-02,2.296593904495239258e+00
-2.044692039489746094e-01,2.430617570877075195e+00
-2.293961048126220703e-01,2.497387409210205078e+00
-2.725081443786621094e-01,2.550184965133666992e+00
-3.311004638671875000e-01,2.602505445480346680e+00
-4.120014905929565430e-01,2.675115585327148438e+00
-4.425538778305053711e-01,2.716212987899780273e+00
-4.756762981414794922e-01,2.794375181198120117e+00
-5.333175659179687500e-01,2.915365219116210938e+00
-6.779150962829589844e-01,3.050248622894287109e+00
-7.756055593490600586e-01,3.167530059814453125e+00
-8.751912117004394531e-01,3.243302345275878906e+00
-9.304981231689453125e-01,3.315866708755493164e+00
-9.248145818710327148e-01,3.336946964263916016e+00
-9.066065549850463867e-01,3.331843852996826172e+00
-8.285727500915527344e-01,3.274312973022460938e+00
-7.447668313980102539e-01,3.227203845977783203e+00
-6.744225025177001953e-01,3.160979270935058594e+00
-6.240798234939575195e-01,3.100851774215698242e+00
-5.023632049560546875e-01,3.027170658111572266e+00
-4.362913370132446289e-01,2.893954515457153320e+00
-3.357523679733276367e-01,2.751114845275878906e+00
-2.605810165405273438e-01,2.645130395889282227e+00
-1.686551570892333984e-01,2.563738346099853516e+00
-9.281301498413085938e-02,2.445170402526855469e+00
-3.178858757019042969e-02,2.294014930725097656e+00
-3.224563598632812500e-02,2.204786300659179688e+00
-5.832171440124511719e-02,2.061265230178833008e+00
-1.692628860473632812e-02,1.879058122634887695e+00
8.775186538696289062e-02,1.719582796096801758e+00
1.791086196899414062e-01,1.599969029426574707e+00
2.861702442169189453e-01,1.471133351325988770e+00
4.401593208312988281e-01,1.310592889785766602e+00
