tSNE1,tSNE2
-5.523914337158203125e+00,-2.693705558776855469e+00
-5.064153194427490234e+00,-3.080915927886962891e+00
-4.663107395172119141e+00,-3.444557189941406250e+00
-4.534216403961181641e+00,-3.575162887573242188e+00
-4.315238952636718750e+00,-3.754645347595214844e+00
-2.248224496841430664e+00,-5.314207553863525391e+00
-2.025145053863525391e+00,-5.516723632812500000e+00
-1.990096449851989746e+00,-5.536539077758789062e+00
-1.990476012229919434e+00,-5.518855571746826172e+00
-1.969817399978637695e+00,-5.533607006072998047e+00
-1.940878272056579590e+00,-5.542978286743164062e+00
-1.918168544769287109e+00,-5.556697845458984375e+00
-1.902449011802673340e+00,-5.692570686340332031e+00
-1.795655608177185059e+00,-5.828832149505615234e+00
-1.695374488830566406e+00,-5.906774997711181641e+00
-1.543038487434387207e+00,-5.957942962646484375e+00
-1.437556982040405273e+00,-5.929141521453857422e+00
-1.361467242240905762e+00,-5.861648082733154297e+00
-1.382140517234802246e+00,-5.649028778076171875e+00
-1.617203831672668457e+00,-5.417823791503906250e+00
-1.921770811080932617e+00,-5.210924148559570312e+00
-2.851577758789062500e+00,-4.722102165222167969e+00
-3.384814500808715820e+00,-4.434118270874023438e+00
-3.696784734725952148e+00,-4.205338001251220703e+00
-3.829808950424194336e+00,-4.047680377960205078e+00
-4.023318767547607422e+00,-3.698948621749877930e+00
-4.382793903350830078e+00,-2.910981655120849609e+00
-4.636599540710449219e+00,-2.330567836761474609e+00
-4.820010662078857422e+00,-1.949476957321166992e+00
-5.076740264892578125e+00,-1.443251490592956543e+00
-5.303713798522949219e+00,-1.031012058258056641e+00
-5.432644367218017578e+00,-7.639983892440795898e-01
-5.589528560638427734e+00,-4.949968159198760986e-01
-5.757408618927001953e+00,-2.377747297286987305e-01
-5.912796020507812500e+00,-4.547852650284767151e-02
-6.071329593658447266e+00,1.218460202217102051e-01
-6.256299018859863281e+00,3.038870990276336670e-01
-6.454790592193603516e+00,4.972111284732818604e-01
-6.722943305969238281e+00,6.857896447181701660e-01
-6.887804508209228516e+00,8.194313049316406250e-01
-7.067583084106445312e+00,9.257840514183044434e-01
-7.243062973022460938e+00,1.071024894714355469e+00
-7.477797508239746094e+00,1.200897216796875000e+00
-7.620885372161865234e+00,1.251098871231079102e+00
-7.752830028533935547e+00,1.272364497184753418e+00
-7.890373706817626953e+00,1.287746310234069824e+00
-8.052794456481933594e+00,1.310062170028686523e+00
-8.300437927246093750e+00,1.340780973434448242e+00
-8.610787391662597656e+00,1.402824401855468750e+00
-8.866795539855957031e+00,1.457606315612792969e+00
-9.093730926513671875e+00,1.519310235977172852e+00
-9.280579566955566406e+00,1.579975128173828125e+00
-9.493804931640625000e+00,1.639923095703125000e+00
-9.705492973327636719e+00,1.702977180480957031e+00
-9.920519828796386719e+00,1.759098887443542480e+00
-1.009983158111572266e+01,1.789347648620605469e+00
-1.031247997283935547e+01,1.785997271537780762e+00
-1.054550552368164062e+01,1.764369130134582520e+00
-1.070425796508789062e+01,1.732224225997924805e+00
-1.084234142303466797e+01,1.689449548721313477e+00
-1.095572853088378906e+01,1.635552883148193359e+00
-1.102788066864013672e+01,1.597271442413330078e+00
-1.107794952392578125e+01,1.561652302742004395e+00
-1.114024066925048828e+01,1.526362419128417969e+00
-1.120819282531738281e+01,1.499635457992553711e+00
-1.124388504028320312e+01,1.493763685226440430e+00
-1.124556732177734375e+01,1.509503006935119629e+00
-1.121062088012695312e+01,1.549580454826354980e+00
-1.113185024261474609e+01,1.618902921676635742e+00
-1.104850101470947266e+01,1.692045569419860840e+00
-1.094608020782470703e+01,1.775212764739990234e+00
-1.083848667144775391e+01,1.868222355842590332e+00
-1.074238872528076172e+01,1.974647402763366699e+00
-1.068375587463378906e+01,2.051831245422363281e+00
-1.060820102691650391e+01,2.153578758239746094e+00
-1.055216598510742188e+01,2.221658945083618164e+00
-1.051554012298583984e+01,2.237713098526000977e+00
-1.049435997009277344e+01,2.227607727050781250e+00
-1.046259975433349609e+01,2.171594381332397461e+00
-1.043408584594726562e+01,2.093693256378173828e+00
-1.038742923736572266e+01,2.021170854568481445e+00
-1.035692501068115234e+01,1.938645720481872559e+00
-1.035626029968261719e+01,1.833484411239624023e+00
-1.036362743377685547e+01,1.768821716308593750e+00
-1.038336181640625000e+01,1.729571819305419922e+00
-1.039092063903808594e+01,1.719551324844360352e+00
-1.039205932617187500e+01,1.714933633804321289e+00
-1.037584781646728516e+01,1.724910974502563477e+00
-1.033692836761474609e+01,1.741298437118530273e+00
-1.026662349700927734e+01,1.768798112869262695e+00
-1.020230102539062500e+01,1.797671079635620117e+00
-1.015787029266357422e+01,1.835071206092834473e+00
-1.011273002624511719e+01,1.848982214927673340e+00
-1.005173110961914062e+01,1.856566190719604492e+00
-9.991149902343750000e+00,1.850714564323425293e+00
-9.919561386108398438e+00,1.844563961029052734e+00
-9.852341651916503906e+00,1.831240534782409668e+00
-9.770300865173339844e+00,1.809828996658325195e+00
-9.713473320007324219e+00,1.778504252433776855e+00
-9.661550521850585938e+00,1.775810241699218750e+00
-9.615890502929687500e+00,1.778825044631958008e+00
-9.546072959899902344e+00,1.813303828239440918e+00
-9.397333145141601562e+00,1.898764729499816895e+00
-9.192344665527343750e+00,1.996400117874145508e+00
-9.064074516296386719e+00,2.063905000686645508e+00
-8.895847320556640625e+00,2.142230272293090820e+00
-8.709058761596679688e+00,2.205736398696899414e+00
-8.175631523132324219e+00,2.350445985794067383e+00
-7.787780761718750000e+00,2.427601575851440430e+00
-7.580339431762695312e+00,2.471494436264038086e+00
-7.454308509826660156e+00,2.495926618576049805e+00
-7.311865329742431641e+00,2.529652357101440430e+00
-7.191948413848876953e+00,2.548667192459106445e+00
-7.094985961914062500e+00,2.553623199462890625e+00
-7.004790306091308594e+00,2.557039260864257812e+00
-6.904921054840087891e+00,2.549490928649902344e+00
-6.814593315124511719e+00,2.546049356460571289e+00
-6.734378814697265625e+00,2.539351940155029297e+00
-6.637540817260742188e+00,2.530249118804931641e+00
-6.529318332672119141e+00,2.512853622436523438e+00
-6.387764930725097656e+00,2.495329856872558594e+00
-6.346451282501220703e+00,2.471581935882568359e+00
-6.209334373474121094e+00,2.442689180374145508e+00
-6.006680011749267578e+00,2.350311994552612305e+00
-5.119497299194335938e+00,1.892670154571533203e+00
-4.935859203338623047e+00,1.687023520469665527e+00
-4.557249069213867188e+00,1.033629059791564941e+00
-4.463963031768798828e+00,7.458384037017822266e-01
-4.388199329376220703e+00,5.410833954811096191e-01
-4.247246265411376953e+00,1.578639149665832520e-01
-4.127993583679199219e+00,-1.540456563234329224e-01
-4.050868511199951172e+00,-4.391551315784454346e-01
-3.972744703292846680e+00,-7.621664404869079590e-01
-3.866817474365234375e+00,-1.163341760635375977e+00
-3.744141340255737305e+00,-1.505153775215148926e+00
-3.587626218795776367e+00,-1.896925210952758789e+00
-3.414721250534057617e+00,-2.263516426086425781e+00
-3.248444557189941406e+00,-2.578561305999755859e+00
-3.046720266342163086e+00,-2.869268417358398438e+00
-2.717519283294677734e+00,-3.298453807830810547e+00
-2.471639871597290039e+00,-3.518292188644409180e+00
-2.066358327865600586e+00,-3.889579296112060547e+00
-1.054825663566589355e+00,-4.652779579162597656e+00
-4.561454951763153076e-01,-5.070826053619384766e+00
-2.835957892239093781e-02,-5.398355484008789062e+00
2.200413346290588379e-01,-5.616069793701171875e+00
3.951451182365417480e-01,-5.743006229400634766e+00
5.253405570983886719e-01,-5.837601184844970703e+00
1.074134111404418945e+00,-6.353556156158447266e+00
1.038449287414550781e+00,-6.417470455169677734e+00
9.602957963943481445e-01,-6.543945789337158203e+00
8.673218488693237305e-01,-6.777573108673095703e+00
6.925182342529296875e-01,-7.285692214965820312e+00
5.947489738464355469e-01,-7.477734565734863281e+00
4.925660789012908936e-01,-7.527293205261230469e+00
3.896409869194030762e-01,-7.463387489318847656e+00
2.603878378868103027e-01,-7.305299282073974609e+00
9.290334582328796387e-02,-7.076566219329833984e+00
-1.090498715639114380e-01,-6.830981731414794922e+00
-3.229689002037048340e-01,-6.599901199340820312e+00
-4.960142672061920166e-01,-6.431103706359863281e+00
-7.073603272438049316e-01,-6.243015766143798828e+00
-1.014119386672973633e+00,-5.979093074798583984e+00
-1.425977349281311035e+00,-5.658654689788818359e+00
-2.025969266891479492e+00,-5.246400833129882812e+00
-3.046879768371582031e+00,-4.642340183258056641e+00
-3.506064414978027344e+00,-4.324418544769287109e+00
-3.660555362701416016e+00,-4.172459602355957031e+00
-3.763093709945678711e+00,-4.049098014831542969e+00
-3.879099369049072266e+00,-3.875452756881713867e+00
-4.104452133178710938e+00,-3.432400226593017578e+00
-4.365440368652343750e+00,-2.786130189895629883e+00
-4.585302829742431641e+00,-2.270375728607177734e+00
-4.767251014709472656e+00,-1.879128217697143555e+00
-5.049932479858398438e+00,-1.303164720535278320e+00
-5.263040065765380859e+00,-9.013856649398803711e-01
-5.382730960845947266e+00,-6.547632813453674316e-01
-5.495969772338867188e+00,-4.793834984302520752e-01
-5.654139041900634766e+00,-2.573102712631225586e-01
-5.890491962432861328e+00,8.116560056805610657e-04
-6.054574966430664062e+00,1.658684313297271729e-01
-6.143349170684814453e+00,2.575462758541107178e-01
-6.216236114501953125e+00,3.581922650337219238e-01
-6.315126895904541016e+00,5.059767365455627441e-01
-6.423166275024414062e+00,7.436161041259765625e-01
-6.515729904174804688e+00,1.024813294410705566e+00
-6.583000659942626953e+00,1.242938160896301270e+00
-6.635407924652099609e+00,1.404183745384216309e+00
-6.671265602111816406e+00,1.559968233108520508e+00
-6.671430110931396484e+00,1.721073389053344727e+00
-6.608874320983886719e+00,1.885885477066040039e+00
-6.494834423065185547e+00,2.043989658355712891e+00
-6.348717212677001953e+00,2.169048786163330078e+00
-6.211070537567138672e+00,2.232353925704956055e+00
-6.046760559082031250e+00,2.268863201141357422e+00
-5.907761573791503906e+00,2.269819736480712891e+00
-5.753135204315185547e+00,2.253935575485229492e+00
-5.602394104003906250e+00,2.228259086608886719e+00
-5.467857837677001953e+00,2.192341804504394531e+00
-5.384261608123779297e+00,2.160475730895996094e+00
-5.303068637847900391e+00,2.115194797515869141e+00
-5.223526954650878906e+00,2.057636022567749023e+00
-5.142049789428710938e+00,1.970644831657409668e+00
-5.061395168304443359e+00,1.865375399589538574e+00
-4.992540359497070312e+00,1.735467553138732910e+00
-4.936469078063964844e+00,1.597230315208435059e+00
-4.866814136505126953e+00,1.418641090393066406e+00
-4.672125339508056641e+00,1.114100694656372070e+00
-4.462761878967285156e+00,8.751409649848937988e-01
-4.320121288299560547e+00,6.965876817703247070e-01
-4.169889926910400391e+00,4.015846848487854004e-01
-4.110996723175048828e+00,1.775821745395660400e-01
-3.989299774169921875e+00,-2.019359767436981201e-01
-3.900270938873291016e+00,-5.265429615974426270e-01
-3.876280784606933594e+00,-7.809925079345703125e-01
-3.875226736068725586e+00,-1.126375913619995117e+00
-3.899832487106323242e+00,-2.311380147933959961e+00
-3.898401260375976562e+00,-2.832415580749511719e+00
-3.882924079895019531e+00,-3.166006565093994141e+00
-3.826308965682983398e+00,-3.525882482528686523e+00
-3.728229522705078125e+00,-3.867966651916503906e+00
-3.645078897476196289e+00,-4.084897041320800781e+00
-3.517776727676391602e+00,-4.286704540252685547e+00
-3.381227016448974609e+00,-4.441741943359375000e+00
-3.150921821594238281e+00,-4.623291015625000000e+00
-2.940211772918701172e+00,-4.774433612823486328e+00
-2.671848535537719727e+00,-4.979856491088867188e+00
-2.404494047164916992e+00,-5.194260120391845703e+00
-2.100929975509643555e+00,-5.462385654449462891e+00
-1.837326645851135254e+00,-5.713790416717529297e+00
-1.597080349922180176e+00,-5.912860870361328125e+00
-1.451947212219238281e+00,-6.012519836425781250e+00
-1.331327915191650391e+00,-6.019889831542968750e+00
-1.255043983459472656e+00,-5.898972034454345703e+00
-1.286382913589477539e+00,-5.708492279052734375e+00
-1.421049237251281738e+00,-5.468435764312744141e+00
-1.612673759460449219e+00,-5.217090606689453125e+00
-1.812957525253295898e+00,-4.993545055389404297e+00
-2.114771127700805664e+00,-4.621809959411621094e+00
-2.491087436676025391e+00,-4.097611904144287109e+00
-2.685648918151855469e+00,-3.746991157531738281e+00
-2.814578056335449219e+00,-3.502223014831542969e+00
-2.997860670089721680e+00,-3.170330762863159180e+00
-3.278207302093505859e+00,-2.776884555816650391e+00
-3.757415294647216797e+00,-2.194275617599487305e+00
-4.114220619201660156e+00,-1.754053950309753418e+00
-4.382115364074707031e+00,-1.414415597915649414e+00
-4.676562309265136719e+00,-1.068311214447021484e+00
-4.916212558746337891e+00,-7.648566961288452148e-01
-5.117225170135498047e+00,-5.061411261558532715e-01
-5.295513153076171875e+00,-2.731651663780212402e-01
-5.434593200683593750e+00,-8.429641276597976685e-02
-5.546899795532226562e+00,8.340579271316528320e-02
-5.626058101654052734e+00,2.249936312437057495e-01
-5.692455291748046875e+00,3.843000233173370361e-01
-5.750437736511230469e+00,5.904552340507507324e-01
-5.793560028076171875e+00,8.430398106575012207e-01
-5.831550121307373047e+00,1.151865363121032715e+00
-5.861290931701660156e+00,1.436684727668762207e+00
-5.913608551025390625e+00,1.646256327629089355e+00
-5.972820281982421875e+00,1.827451229095458984e+00
-6.032563209533691406e+00,2.008804798126220703e+00
-6.081241607666015625e+00,2.139753818511962891e+00
-6.119800567626953125e+00,2.231780529022216797e+00
-6.154366016387939453e+00,2.315903663635253906e+00
-6.223731994628906250e+00,2.417736768722534180e+00
-6.358668804168701172e+00,2.554001808166503906e+00
-6.526294231414794922e+00,2.707883596420288086e+00
-6.704068183898925781e+00,2.891673564910888672e+00
-6.819853782653808594e+00,3.029278516769409180e+00
-6.865288257598876953e+00,3.156010150909423828e+00
-6.870805740356445312e+00,3.262321949005126953e+00
-6.824067115783691406e+00,3.387007474899291992e+00
-6.747921466827392578e+00,3.474906206130981445e+00
-6.693844795227050781e+00,3.513772249221801758e+00
-6.650550842285156250e+00,3.544141054153442383e+00
-6.605263710021972656e+00,3.565972805023193359e+00
-6.586832523345947266e+00,3.574047327041625977e+00
-6.575399398803710938e+00,3.571975469589233398e+00
-6.579269886016845703e+00,3.562174558639526367e+00
-6.601723670959472656e+00,3.556083917617797852e+00
-6.640244960784912109e+00,3.550796031951904297e+00
-6.686585903167724609e+00,3.535112380981445312e+00
-6.734070301055908203e+00,3.521712064743041992e+00
-6.779669761657714844e+00,3.514532089233398438e+00
-6.849271774291992188e+00,3.523049116134643555e+00
-6.922654151916503906e+00,3.539285182952880859e+00
-7.009191513061523438e+00,3.550153970718383789e+00
-7.072237968444824219e+00,3.562867403030395508e+00
-7.141301155090332031e+00,3.586884260177612305e+00
-7.197679996490478516e+00,3.617675781250000000e+00
-7.245008468627929688e+00,3.655845880508422852e+00
-7.252540111541748047e+00,3.704644918441772461e+00
-7.227219581604003906e+00,3.792559385299682617e+00
-7.166731834411621094e+00,3.889401197433471680e+00
-7.091110229492187500e+00,3.958878278732299805e+00
-7.026585102081298828e+00,4.001440525054931641e+00
-6.953673839569091797e+00,4.065378665924072266e+00
-6.906870365142822266e+00,4.102209091186523438e+00
-6.878115653991699219e+00,4.140066146850585938e+00
-6.856458663940429688e+00,4.153633594512939453e+00
-6.811331748962402344e+00,4.162113666534423828e+00
-6.778324604034423828e+00,4.142332077026367188e+00
-6.758748531341552734e+00,4.105370998382568359e+00
-6.741743564605712891e+00,4.051218986511230469e+00
-6.737306594848632812e+00,3.970165252685546875e+00
-6.739566326141357422e+00,3.867448091506958008e+00
-6.741928577423095703e+00,3.798149824142456055e+00
-6.743773460388183594e+00,3.744750499725341797e+00
-6.741989135742187500e+00,3.717662572860717773e+00
-6.743061542510986328e+00,3.701100111007690430e+00
-6.743993759155273438e+00,3.679721832275390625e+00
-6.745706081390380859e+00,3.662223815917968750e+00
-6.743310451507568359e+00,3.640189409255981445e+00
-6.749298095703125000e+00,3.633709669113159180e+00
-6.773897171020507812e+00,3.635940551757812500e+00
-6.792880058288574219e+00,3.645547628402709961e+00
-6.802934169769287109e+00,3.669010639190673828e+00
-6.800354480743408203e+00,3.687977313995361328e+00
-6.786316871643066406e+00,3.698689222335815430e+00
-6.754900455474853516e+00,3.704610109329223633e+00
-6.718300819396972656e+00,3.708352327346801758e+00
-6.692052841186523438e+00,3.715468406677246094e+00
-6.667167186737060547e+00,3.722369909286499023e+00
-6.645481109619140625e+00,3.725493907928466797e+00
-6.635761737823486328e+00,3.732698202133178711e+00
-6.633998870849609375e+00,3.738450288772583008e+00
-6.639849185943603516e+00,3.744238376617431641e+00
-6.652373790740966797e+00,3.752122163772583008e+00
-6.667323112487792969e+00,3.759377241134643555e+00
-6.682231426239013672e+00,3.760335683822631836e+00
-6.703424930572509766e+00,3.734830379486083984e+00
-6.729463577270507812e+00,3.639594793319702148e+00
-6.741210937500000000e+00,3.498479843139648438e+00
-6.726847648620605469e+00,3.349883317947387695e+00
-6.692401885986328125e+00,3.202423810958862305e+00
-6.631681442260742188e+00,3.028861761093139648e+00
-6.516992568969726562e+00,2.800915718078613281e+00
-6.322916030883789062e+00,2.500106573104858398e+00
-6.039325714111328125e+00,2.129495620727539062e+00
-5.735407829284667969e+00,1.781232476234436035e+00
-5.337625980377197266e+00,1.309601187705993652e+00
-4.773461818695068359e+00,5.833820700645446777e-01
-4.404006958007812500e+00,3.262758255004882812e-02
-4.034354209899902344e+00,-5.176692008972167969e-01
-3.692965984344482422e+00,-1.054195284843444824e+00
-3.411467790603637695e+00,-1.545542478561401367e+00
-3.075095653533935547e+00,-2.114664554595947266e+00
-2.712580442428588867e+00,-2.694506406784057617e+00
-2.480552911758422852e+00,-3.041587352752685547e+00
-2.135926723480224609e+00,-3.541818380355834961e+00
-1.454758286476135254e+00,-4.381892204284667969e+00
-8.371516466140747070e-01,-4.874749660491943359e+00
-3.494889736175537109e-01,-5.170595169067382812e+00
5.489068478345870972e-02,-5.387946605682373047e+00
3.214199244976043701e-01,-5.570590496063232422e+00
3.866900801658630371e-01,-5.690342903137207031e+00
4.066097140312194824e-01,-5.805317878723144531e+00
3.766783475875854492e-01,-5.914425849914550781e+00
3.407153487205505371e-01,-5.980808258056640625e+00
2.897026538848876953e-01,-6.024510383605957031e+00
2.597860991954803467e-01,-6.024374008178710938e+00
2.461153119802474976e-01,-5.982359409332275391e+00
2.481991946697235107e-01,-5.934425354003906250e+00
2.576032876968383789e-01,-5.856468677520751953e+00
2.668763399124145508e-01,-5.738946437835693359e+00
2.699573040008544922e-01,-5.613610744476318359e+00
2.615269422531127930e-01,-5.520592689514160156e+00
2.686834633350372314e-01,-5.448230743408203125e+00
2.744517624378204346e-01,-5.386353015899658203e+00
2.826109528541564941e-01,-5.288417339324951172e+00
2.875894308090209961e-01,-5.245640754699707031e+00
2.781703174114227295e-01,-5.210971832275390625e+00
2.843851447105407715e-01,-5.140719890594482422e+00
2.833839356899261475e-01,-5.092706203460693359e+00
2.665025293827056885e-01,-5.059363365173339844e+00
2.462778240442276001e-01,-5.024706840515136719e+00
2.259519249200820923e-01,-4.988317966461181641e+00
1.935612261295318604e-01,-4.947011470794677734e+00
1.652752608060836792e-01,-4.925496101379394531e+00
1.420800089836120605e-01,-4.903152465820312500e+00
1.164436936378479004e-01,-4.877120018005371094e+00
6.767915189266204834e-02,-4.842801570892333984e+00
2.778622880578041077e-02,-4.811028480529785156e+00
-1.348128914833068848e-02,-4.775591373443603516e+00
-2.032492682337760925e-02,-4.770459651947021484e+00
-8.494393527507781982e-02,-4.704793453216552734e+00
-1.651691049337387085e-01,-4.626842498779296875e+00
-3.968351781368255615e-01,-4.395837306976318359e+00
-8.546373248100280762e-01,-3.903198242187500000e+00
-1.232432484626770020e+00,-3.516762018203735352e+00
-1.387234449386596680e+00,-3.368363380432128906e+00
-1.480232119560241699e+00,-3.284999132156372070e+00
-1.560825943946838379e+00,-3.217511653900146484e+00
-1.634738206863403320e+00,-3.164401054382324219e+00
-1.704407215118408203e+00,-3.119950532913208008e+00
-1.751742482185363770e+00,-3.082251787185668945e+00
-1.780292749404907227e+00,-3.040772438049316406e+00
-1.831141471862792969e+00,-3.000558614730834961e+00
-1.916016936302185059e+00,-2.942293882369995117e+00
-2.027249574661254883e+00,-2.866340875625610352e+00
-2.267731666564941406e+00,-2.705602884292602539e+00
-2.768132925033569336e+00,-2.345635652542114258e+00
-3.015141725540161133e+00,-2.139284610748291016e+00
-3.322353363037109375e+00,-1.904343843460083008e+00
-3.534030914306640625e+00,-1.713358640670776367e+00
-3.671771287918090820e+00,-1.589206457138061523e+00
-3.765708684921264648e+00,-1.500448465347290039e+00
-3.841024637222290039e+00,-1.403669595718383789e+00
-3.935017347335815430e+00,-1.259238481521606445e+00
-4.056680679321289062e+00,-9.954531192779541016e-01
-4.190866470336914062e+00,-6.608809232711791992e-01
-4.337379455566406250e+00,-2.611796855926513672e-01
-4.469386577606201172e+00,1.215194761753082275e-01
-4.562507152557373047e+00,3.324459493160247803e-01
-4.621008872985839844e+00,4.664475917816162109e-01
-4.678598403930664062e+00,5.817556381225585938e-01
-4.721279621124267578e+00,7.011444568634033203e-01
-4.772974014282226562e+00,8.291642665863037109e-01
-4.832384109497070312e+00,9.535869359970092773e-01
-4.889915943145751953e+00,1.071593880653381348e+00
-4.959915637969970703e+00,1.194679379463195801e+00
-5.072255134582519531e+00,1.365079998970031738e+00
-5.170804500579833984e+00,1.504664421081542969e+00
-5.261051654815673828e+00,1.611046552658081055e+00
-5.332155704498291016e+00,1.694372177124023438e+00
-5.413885116577148438e+00,1.792111992835998535e+00
-5.474967479705810547e+00,1.869443655014038086e+00
-5.516001701354980469e+00,1.907788395881652832e+00
-5.542726993560791016e+00,1.923821449279785156e+00
-5.554505348205566406e+00,1.904892086982727051e+00
-5.525918006896972656e+00,1.815264225006103516e+00
-5.485352039337158203e+00,1.737975239753723145e+00
-5.401229381561279297e+00,1.642006635665893555e+00
-5.193074226379394531e+00,1.498089194297790527e+00
-4.982174396514892578e+00,1.388402700424194336e+00
-4.851357460021972656e+00,1.341330170631408691e+00
-4.737010478973388672e+00,1.261035919189453125e+00
-4.638618946075439453e+00,1.180596590042114258e+00
-4.571577548980712891e+00,1.104748368263244629e+00
-4.533035278320312500e+00,1.034615993499755859e+00
-4.525569438934326172e+00,9.604051113128662109e-01
-4.543855190277099609e+00,9.195421934127807617e-01
-4.565744400024414062e+00,8.842704892158508301e-01
-4.585982322692871094e+00,8.765611648559570312e-01
-4.639912605285644531e+00,8.477932810783386230e-01
-4.700938701629638672e+00,8.250119686126708984e-01
-4.760454177856445312e+00,8.068473339080810547e-01
-4.828251361846923828e+00,7.985910177230834961e-01
-4.904953002929687500e+00,7.947830557823181152e-01
-4.919002532958984375e+00,7.768001556396484375e-01
-4.909139156341552734e+00,7.539387941360473633e-01
-4.902963638305664062e+00,7.782500982284545898e-01
-4.894449710845947266e+00,8.003782033920288086e-01
-4.885582923889160156e+00,8.095494508743286133e-01
-4.882871627807617188e+00,8.167580962181091309e-01
-4.857496738433837891e+00,8.251678943634033203e-01
-4.840964794158935547e+00,8.229001760482788086e-01
-4.843870639801025391e+00,7.979791164398193359e-01
-4.845654964447021484e+00,7.719584703445434570e-01
-4.838591575622558594e+00,7.571402192115783691e-01
-4.832414150238037109e+00,7.412922382354736328e-01
-4.826083660125732422e+00,7.327465415000915527e-01
-4.826962471008300781e+00,7.183179855346679688e-01
-4.826626777648925781e+00,7.121281027793884277e-01
-4.834697723388671875e+00,7.115561366081237793e-01
-4.818127632141113281e+00,7.082266211509704590e-01
-4.777612209320068359e+00,6.339633464813232422e-01
-4.744206428527832031e+00,3.891073465347290039e-01
-4.722735404968261719e+00,9.189226478338241577e-02
-4.708281993865966797e+00,-1.275662481784820557e-01
-4.685492038726806641e+00,-3.531711101531982422e-01
-4.607979774475097656e+00,-7.900461554527282715e-01
-4.489230632781982422e+00,-1.315014600753784180e+00
-4.337175369262695312e+00,-1.913499712944030762e+00
-4.199862957000732422e+00,-2.314635753631591797e+00
-4.045818328857421875e+00,-2.729456186294555664e+00
-3.927908182144165039e+00,-3.027696371078491211e+00
-3.829576253890991211e+00,-3.246985912322998047e+00
-3.703067302703857422e+00,-3.422835588455200195e+00
-3.442579269409179688e+00,-3.759807109832763672e+00
-3.114943981170654297e+00,-4.113960742950439453e+00
-2.824793338775634766e+00,-4.414171695709228516e+00
-2.540127754211425781e+00,-4.686633586883544922e+00
-2.066362857818603516e+00,-5.097729206085205078e+00
-1.512336969375610352e+00,-5.563320159912109375e+00
-7.376081347465515137e-01,-6.312244415283203125e+00
-2.257349938154220581e-01,-6.828815937042236328e+00
1.756314039230346680e-01,-7.157535552978515625e+00
6.285616755485534668e-01,-7.373758316040039062e+00
6.836280822753906250e-01,-7.331064224243164062e+00
6.125185489654541016e-01,-7.215656280517578125e+00
4.798434376716613770e-01,-7.064364910125732422e+00
3.037356138229370117e-01,-6.890377521514892578e+00
